Date,2018-12-31,2017-12-31,2016-12-31
Revenue,60929667.1491,50640417.1705,39639452.8438
Revenue Growth,0.2032,0.2775,
Cost of Revenue,12696526.7728,12563180.1693,9535781.1375
Gross Profit,48233140.3763,38077237.0012,30103671.7063
R&D Expenses,3004486.2518,2602629.9879,1301799.856
SG&A Expense,17939652.6773,13679262.3942,10097624.1901
Operating Expenses,20944138.9291,16281892.3821,11399424.0461
Operating Income,27289001.4472,21795344.6191,18704247.6602
Interest Expense,0.0,0.0,303527.7178
Earnings before Tax,28287698.987,22524637.243,18644060.4752
Income Tax Expense,4348480.4631,3154474.0024,2657019.4384
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,23939218.5239,19370163.2406,15987041.0367
Preferred Dividends,0.0,0.0,0.0
Net Income Com,23939218.5239,19370163.2406,15987041.0367
EPS,,,
EPS Diluted,,,
Weighted Average Shs Out,13909165.8466,14527257.5574,13839069.2585
Weighted Average Shs Out (Dil),13909165.8466,14527257.5574,13839069.2585
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.7916,0.7519,0.7594
EBITDA Margin,0.0676,0.0676,0.0693
EBIT Margin,0.4643,0.4448,0.478
Profit Margin,0.0569,0.0579,0.058
Free Cash Flow margin,0.4809,0.5674,0.5508
EBITDA,28459623.7337,22629987.9081,19057739.3808
EBIT,28287698.987,22524637.243,18947588.1929
Consolidated Income,23939218.5239,19370163.2406,15987041.0367
Earnings Before Tax Margin,0.4643,0.4448,0.4703
Net Profit Margin,0.3929,0.3825,0.4033
