date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-56054000.0,-161999000.0,-13384000.0,233856000.0,111032000.0,7123000.0,74989000.0,62517000.0,64631000.0,39681000.0,22691000.0,-44160000.0,1655818.0,-3812.0
,depreciationAndAmortization,303174000.0,297705000.0,218207000.0,122266000.0,49394000.0,51834000.0,72769000.0,74980000.0,81110000.0,97646000.0,90667000.0,21513000.0,0.0,0.0
,deferredIncomeTax,-33684000.0,-53897000.0,-8334000.0,-115812000.0,63808000.0,63376000.0,40226000.0,47095000.0,29549000.0,22917000.0,11721000.0,-1711000.0,-1168232.0,0.0
,stockBasedCompensation,16714000.0,15138000.0,14490000.0,15958000.0,13708000.0,8603000.0,9601000.0,6715000.0,7332000.0,5895000.0,5051000.0,436000.0,0.0,0.0
,changeInWorkingCapital,5565000.0,101519000.0,-69181000.0,-236730000.0,53472000.0,-90659000.0,202704000.0,-10455000.0,147162000.0,55464000.0,-75258000.0,152613374.0,-1172940.0,3812.0
,accountsReceivables,6380000.0,2509000.0,-12783000.0,-10343000.0,-6037000.0,-1843000.0,3855000.0,1901000.0,561000.0,-7140000.0,-9089000.0,5382000.0,0.0,0.0
,inventory,7234000.0,-12951000.0,-7579000.0,-1946000.0,9029000.0,-169000.0,251000.0,-4633000.0,-11199000.0,1577000.0,9002000.0,15044000.0,0.0,0.0
,accountsPayables,7410000.0,-4300000.0,-732000.0,896000.0,3209000.0,3110000.0,-2636000.0,-5603000.0,464000.0,454000.0,3428000.0,3584000.0,0.0,0.0
,otherWorkingCapital,234749000.0,229184000.0,127665000.0,196846000.0,433576000.0,380104000.0,470763000.0,268059000.0,278514000.0,131352000.0,75888000.0,151146000.0,-1467374.0,-294434.0
,otherNonCashItems,4782000.0,19856000.0,10145000.0,-14189000.0,0.0,0.0,0.0,0.0,0.0,39681000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,249767000.0,198143000.0,263709000.0,259621000.0,225199000.0,217479000.0,214872000.0,183048000.0,174023000.0,183461000.0,151438000.0,23168000.0,1975642.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40000000.0,0.0,0.0
,purchasesOfInvestments,-7781000.0,-10000000.0,-235528000.0,-7013000.0,-19865000.0,-204672000.0,-275819000.0,-126408000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,248006000.0,34440000.0,183192000.0,260108000.0,90630000.0,49119000.0,0.0,0.0,0.0,401838000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401728064.0,0.0
,netCashUsedForInvestingActivites,-46470000.0,-127819000.0,-378912000.0,-372680000.0,-242360000.0,-439374000.0,-626254000.0,-485836000.0,-443542000.0,-359337000.0,-242086000.0,354537000.0,-401728064.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-395826000.0,-1734965000.0,-140295000.0,0.0,0.0,0.0,0.0,0.0,0.0,-22223000.0,0.0,-117882000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,98897000.0,0.0,0.0,0.0,0.0,149600000.0,408000000.0,25000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257434000.0,-6900000.0,0.0
,dividendsPaid,0.0,-8387000.0,-15427000.0,-3859000.0,-15436000.0,-15436000.0,-11969000.0,-7000000.0,-1419000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-7075000.0,-33399000.0,-23220000.0,-5717000.0,-34460000.0,-20073000.0,-22543000.0,-45732000.0,-51320000.0,-60484000.0,63358000.0,0.0,-1146972.0,-90622.0
,netCashUsedProvidedByFinancingActivities,-188186000.0,-313280000.0,193503000.0,16866000.0,202151000.0,197066000.0,438844000.0,234712000.0,387571000.0,192310000.0,63402000.0,-230656000.0,399697184.0,184378.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1494000.0,1230000.0,-1270000.0,144000.0,512000.0,-755000.0,-2555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,13617000.0,-241726000.0,77030000.0,-96049000.0,185502000.0,-25584000.0,24907000.0,-68076000.0,118052000.0,16434000.0,-27246000.0,147049000.0,-55238.0,0.0
,cashAtEndOfPeriod,237178000.0,223561000.0,465287000.0,388257000.0,371167000.0,185665000.0,211249000.0,186342000.0,254418000.0,136366000.0,119932000.0,147178000.0,129140.0,184378.0
,cashAtBeginningOfPeriod,223561000.0,465287000.0,388257000.0,484306000.0,185665000.0,211249000.0,186342000.0,254418000.0,136366000.0,119932000.0,147178000.0,129000.0,184378.0,0.0
