date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,145072000.0,129959000.0,131218000.0,122535000.0,113200000.0
,costOfRevenue,30354000.0,29008000.0,29501000.0,25950000.0,27620000.0
,grossProfit,114718000.0,100951000.0,101717000.0,96585000.0,85580000.0
,grossProfitRatio,0.7907659644866,0.776791141821651,0.775175661875657,0.788223772799608,0.756007067137809
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,18990000.0,19200000.0,22359000.0,21868000.0,17736000.0
,GeneralAndAdministrativeExpenses,23739000.0,25136000.0,26784000.0,27800000.0,25079000.0
,SellingAndMarketingExpenses,52905000.0,52813000.0,60080000.0,63495000.0,56602000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,95634000.0,97149000.0,109223000.0,113163000.0,99417000.0
,costAndExpenses,125988000.0,126157000.0,138724000.0,139113000.0,127037000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6513000.0,6336000.0,6094000.0,6578000.0,7838000.0
,EBITDA,25781000.0,10507000.0,-893000.0,-9695000.0,-5827000.0
,EBITDARatio,0.177711756920701,0.0808485753199086,-0.00680546876190766,-0.0791202513567552,-0.0514752650176678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,19084000.0,3802000.0,-7506000.0,-16578000.0,-13837000.0
,operatingIncomeRatio,0.131548472482629,0.0292553805430944,-0.0572025179472328,-0.135291957399927,-0.122234982332155
,totalOtherIncomeExpensesNet,-184000.0,-369000.0,-519000.0,-305000.0,-172000.0
,incomeBeforeTax,19268000.0,4171000.0,-6987000.0,-16273000.0,-13665000.0
,incomeBeforeTaxRatio,0.132816808205581,0.0320947375710801,-0.0532472679053179,-0.132802872648631,-0.12071554770318
,incomeTaxExpense,443000.0,689000.0,614000.0,284000.0,-5658000.0
,netIncome,18825000.0,3482000.0,-7601000.0,-16557000.0,-8007000.0
,netIncomeRatio,0.129763152089997,0.0267930655052747,-0.0579265039857337,-0.1351205777941,-0.0707332155477032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.66,0.124864279126816,-0.28,-0.63,-0.31
,EPSDiluted,0.63,0.12083155009632,-0.28,-0.63,-0.31
,weightedAverageShsOut,28802310.0,27886278.0,27138274.0,26366748.0,25604893.0
,weightedAverageShsOutDil,28802310.0,28816977.0,27138274.0,26366748.0,25604893.0
