Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,647094000.0,619469000.0,529755000.0,426030000.0,387735000.0,259722000.0,69210000.0,33637000.0
Revenue Growth,0.0446,0.1693,0.2435,0.0988,0.4929,2.7527,1.0576,
Cost of Revenue,512393000.0,462120000.0,365470000.0,279156000.0,281873000.0,197938000.0,76897000.0,35947000.0
Gross Profit,134701000.0,157349000.0,164285000.0,146874000.0,105862000.0,61784000.0,-7687000.0,-2310000.0
R&D Expenses,32740000.0,35608000.0,37718000.0,28610000.0,23010000.0,9068000.0,2646000.0,3392000.0
SG&A Expense,172287000.0,189159000.0,146136000.0,95831000.0,83030000.0,80959000.0,18469000.0,12681000.0
Operating Expenses,244784000.0,437157000.0,326948000.0,155685000.0,142845000.0,107308000.0,21149000.0,16098000.0
Operating Income,-110083000.0,-279808000.0,-162663000.0,-8811000.0,-36983000.0,-45524000.0,-28836000.0,-18408000.0
Interest Expense,76218000.0,58454000.0,18198000.0,2492000.0,-88000.0,2417000.0,10368000.0,233000.0
Earnings before Tax,-233531000.0,-362001000.0,-157843000.0,-505000.0,-46814000.0,-113192000.0,-42803000.0,-18701000.0
Income Tax Expense,3068000.0,-4887000.0,-44911000.0,1621000.0,10574000.0,1839000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,194000.0,290000.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-236599000.0,-357114000.0,-112932000.0,-2126000.0,-57388000.0,-115031000.0,-42803000.0,-18701000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-236599000.0,-357114000.0,-112932000.0,-2126000.0,-57388000.0,-115031000.0,-42803000.0,-18701000.0
EPS,-2.59,-4.07,-1.39,-0.03,-0.78,-2.17,-2.24,-1.35
EPS Diluted,-2.59,-4.07,-1.39,-0.18,-0.78,-2.17,-2.24,-1.35
Weighted Average Shs Out,91695768.0,90743565.0,85309744.0,78520543.0,76260293.0,57633041.0,23161585.0,23161585.0
Weighted Average Shs Out (Dil),91325000.0,87733000.0,81269000.0,77558000.0,73300000.0,53061000.0,19148000.0,13883000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2082,0.254,0.3101,0.3448,0.273,0.2379,-0.1111,-0.0687
EBITDA Margin,-0.07,-0.319,-0.128,0.126,0.007,-0.308,-0.451,-0.521
EBIT Margin,-0.2431,-0.49,-0.2636,0.0047,-0.121,-0.4265,-0.4686,-0.549
Profit Margin,-0.366,-0.576,-0.213,-0.005,-0.148,-0.443,-0.618,-0.556
Free Cash Flow margin,-0.1817,-0.2301,-0.1764,0.0028,-0.0837,-0.2527,-0.6027,-0.1364
EBITDA,-45289000.0,-197880000.0,-67555000.0,53508000.0,2542000.0,-79925000.0,-31206000.0,-17540000.0
EBIT,-157313000.0,-303547000.0,-139645000.0,1987000.0,-46902000.0,-110775000.0,-32435000.0,-18468000.0
Consolidated Income,-236599000.0,-357114000.0,-112932000.0,-2126000.0,-57194000.0,-114741000.0,-42803000.0,-18701000.0
Earnings Before Tax Margin,-0.3609,-0.5844,-0.298,-0.0012,-0.1207,-0.4358,-0.6185,-0.556
Net Profit Margin,-0.3656,-0.5765,-0.2132,-0.005,-0.148,-0.4429,-0.6185,-0.556
