Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,78335662.0,-31474450.0,28492455.0,-25396332.0,-14488222.0,-13686971.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,-61102544.0,50570000.0,-9371465.0,41005584.0,10000000.0,5000000.0
Issuance (buybacks) of shares,-7541360.0,10511092.0,-775622.0,0.0,0.0,0.0
Dividend payments,-11020618.0,-19245277.0,-18365033.0,-18382802.0,0.0,0.0
Financing Cash Flow,-81104831.0,41465800.0,-29467821.0,20240687.0,14347817.0,12890742.0
Effect of forex changes on cash,-64288.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-2833457.0,9991350.0,-975366.0,-5155645.0,-140405.0,-796229.0
Free Cash Flow,78335662.0,-31474450.0,28492455.0,-25396332.0,-14488222.0,-13686971.0
Net Cash/Marketcap,-0.8191,-0.9598,-0.9598,-0.9598,-0.9598,-0.9598
