date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,4968000000.0,5603000000.0,5357000000.0,4576100000.0,4145800000.0,4052200000.0
,costOfRevenue,2138000000.0,2353000000.0,2240000000.0,2327900000.0,2181400000.0,2312700000.0
,grossProfit,2830000000.0,3250000000.0,3117000000.0,2248200000.0,1964400000.0,1739500000.0
,grossProfitRatio,0.569645732689211,0.580046403712297,0.581855516147097,0.491291711282533,0.473828935308023,0.429272987512956
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1229000000.0,1208000000.0,1139000000.0,329000000.0,280500000.0,290300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,13700000.0
,otherExpenses,8000000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1248000000.0,1223000000.0,1170000000.0,353100000.0,302300000.0,319200000.0
,costAndExpenses,3386000000.0,3576000000.0,3410000000.0,2681000000.0,2483700000.0,2631900000.0
,interestExpense,508000000.0,523000000.0,521000000.0,505900000.0,432100000.0,445000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,19000000.0,19000000.0,20000000.0,22900000.0,21700000.0,17000000.0
,EBITDA,1601000000.0,2046000000.0,1967000000.0,1918000000.0,1683800000.0,1437300000.0
,EBITDARatio,0.322262479871176,0.365161520613957,0.36718312488333,0.419134197242193,0.406145979063148,0.354696214402053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1582000000.0,2027000000.0,1947000000.0,1895100000.0,1662100000.0,1420300000.0
,operatingIncomeRatio,0.318438003220612,0.361770480099946,0.363449691991786,0.414129935971679,0.400911766124753,0.350500962440156
,totalOtherIncomeExpensesNet,-258000000.0,-43000000.0,-30000000.0,-281200000.0,4600000.0,-268100000.0
,incomeBeforeTax,816000000.0,1452000000.0,1382000000.0,1101700000.0,1199800000.0,673900000.0
,incomeBeforeTaxRatio,0.164251207729469,0.259146885597002,0.257980212805675,0.24075085771727,0.289401321819673,0.16630472336015
,incomeTaxExpense,66000000.0,341000000.0,238000000.0,-133600000.0,243900000.0,162200000.0
,netIncome,486000000.0,643000000.0,612000000.0,648800000.0,615600000.0,375100000.0
,netIncomeRatio,0.0978260869565217,0.114759950026771,0.114243046481239,0.141780118441468,0.148487626031164,0.0925670006416268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.8134328358209,2.4,2.46,2.64,1.48,0.51
,EPSDiluted,1.8134328358209,2.37,2.42,2.54,1.45,0.5
,weightedAverageShsOut,268000000.0,268000000.0,249000000.0,237000000.0,232900000.0,203500000.0
,weightedAverageShsOutDil,268000000.0,469000000.0,473000000.0,477400000.0,470000000.0,476000000.0
