date,,2021-01-31_FY,2020-02-02_FY,2019-02-03_FY,2018-01-28_FY,2017-01-29_FY,2016-01-31_FY,2015-02-01_FY,2014-02-02_FY,2013-02-03_FY,2012-01-29_FY,2011-01-30_FY,2010-01-31_FY,2009-02-01_FY,2008-02-03_FY
,revenue,4401879000.0,3979296000.0,3288319000.0,2649181000.0,2344392000.0,2060523000.0,1797213000.0,1591200000.0,1370400000.0,1000800000.0,711700000.0,452898000.0,353500000.0,269900000.0
,costOfRevenue,1937888000.0,1755910000.0,1472032000.0,1250391000.0,1144775000.0,1063357000.0,883033000.0,751100000.0,607500000.0,431500000.0,316800000.0,229812000.0,174400000.0,125000000.0
,grossProfit,2463991000.0,2223386000.0,1816287000.0,1398790000.0,1199617000.0,997166000.0,914180000.0,840100000.0,762800000.0,569400000.0,394900000.0,223086000.0,179100000.0,144900000.0
,grossProfitRatio,0.559758912046424,0.558738530634564,0.552345134398457,0.528008467522604,0.511696422782538,0.483938301101225,0.50866536131221,0.527966314731021,0.556625802685347,0.5689448441247,0.554868624420402,0.492574486970576,0.506647807637907,0.536865505742868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,1332768000.0,1111844000.0,911581000.0,778465000.0,628090000.0,538147000.0,448700000.0,386400000.0,282400000.0,214600000.0,136161000.0,118100000.0,93400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-636000.0,8283000.0,9414000.0,3997000.0,1577000.0,-581000.0,7102000.0,5768000.0,4957000.0,2500000.0,2886000.0,0.0,821000.0,0.0
