date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-22426023.0,35773027.0,24702714.0,-13331533.0,-51712936.0,-17665563.0,-13928294.0,-20862174.0,-17253178.0,-12815929.0,-1792508.0,-4802232.0,-14384369.0,-27751524.0,-28958882.0,-14357976.0,-26317859.0,-20565211.0,-16138577.0,-10599237.0,-8183438.0,-12000000.0,-9900000.0,-5300000.0,-3900000.0
,depreciationAndAmortization,64203.0,58635.0,56569.0,33051.0,43052.0,117590.0,111906.0,111844.0,949542.0,1138183.0,1269413.0,1364644.0,1393077.0,1449577.0,1263899.0,1075306.0,671989.0,579258.0,1156874.0,288086.0,267049.0,1500000.0,1900000.0,500000.0,70000.0
,deferredIncomeTax,0.0,0.0,-500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,3138464.0,3482077.0,3518351.0,1757259.0,1843365.0,1167279.0,821340.0,625031.0,892301.0,756597.0,968561.0,1476573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-20564856.0,72476895.0,26134986.0,4802841.0,-25027110.0,12269417.0,-13118431.0,21409352.0,-15176859.0,9587818.0,6719548.0,-8116201.0,-17557324.0,6081000.0,5969739.0,-2106981.0,1036708.0,10219681.0,-4737714.0,4832495.0,4027929.0,-1900000.0,-8000000.0,5897096.0,5700000.0
,accountsReceivables,60265970.0,-60265970.0,15116822.0,-15116822.0,0.0,0.0,0.0,27631.0,103518.0,-128270.0,505649.0,-502781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382160.0,-1382160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,210885.0,-1718906.0,672326.0,837477.0,-392594.0,845204.0,-77446.0,43832.0,-202014.0,341113.0,-50568.0,-428820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
,otherWorkingCapital,79662933.0,100227789.0,27750894.0,1615908.0,-3186933.0,21840177.0,9570760.0,22689191.0,1279839.0,16456698.0,6868880.0,149332.0,8265533.0,25822857.0,19741857.0,13772118.0,15879099.0,14842391.0,4622710.0,9360424.0,4527929.0,500000.0,2400000.0,10400000.0,4502904.0
,otherNonCashItems,438.0,51234.0,175493.0,298790.0,327479.0,87087.0,0.0,-1365.0,-17253178.0,-12813663.0,0.0,0.0,2265499.0,1726825.0,1167177.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,100000.0,0.0,850000.0
,netCashProvidedByOperatingActivites,41326415.0,-21782841.0,1703103.0,12881527.0,-47363814.0,-13358042.0,-12207656.0,-13649370.0,-15486902.0,-11030234.0,-5729744.0,-5443597.0,-20577925.0,-22051232.0,-23447906.0,-5063550.0,-23742233.0,-19891564.0,-13146347.0,-8397357.0,-8540107.0,-10400000.0,-7400000.0,-4100000.0,-2710000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-62880.0,-36139.0,-22451.0,-133403.0,-17695.0,0.0,-6239.0,-59607.0,-15000.0,0.0,-6995.0,-36383.0,-263938.0,-862471.0,-819953.0,-968001.0,-197541.0,-1134015.0,-1634509.0,-629899.0,-354019.0,-100000.0,-1500000.0,-300000.0,-30000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-1387022.0,0.0,0.0,-5998289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2970453.0,-1172007.0,0.0,-1700790.0,-400000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,250000.0,1124999.0,0.0,0.0,5249654.0,750000.0,0.0,3442885.0,0.0,0.0,-1000012.0,0.0,0.0,50000.0,1420712.0,0.0,0.0,2155617.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-62880.0,-36139.0,227549.0,991596.0,-1404717.0,0.0,5243415.0,-5303276.0,479384.0,3448185.0,38005.0,663617.0,-1263950.0,-862471.0,-819953.0,-918001.0,1223171.0,-4104468.0,-2806516.0,1525718.0,-2054809.0,-500000.0,-1500000.0,-300000.0,-30000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-832851.0,-6500000.0,-8014324.0,-5694090.0,-25872.0,-12380.0,-19909.0,-22277.0,-34923.0,-22960.0,-87675.0,-263128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,1581498.0,33136060.0,1257774.0,23856973.0,19834278.0,18556111.0,0.0,34402768.0,0.0,0.0,6972043.0,0.0,110229.0,26201871.0,36920974.0,3788330.0,26372288.0,30499844.0,12440703.0,15108470.0,11480708.0,7500000.0,1600000.0,11600000.0,0.0
