Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,196000000.0,300000000.0,119000000.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,196000000.0,300000000.0,119000000.0
Receivables,750000000.0,1298000000.0,1224000000.0
Inventories,172000000.0,188000000.0,125000000.0
Total current assets,1189000000.0,2084000000.0,1733000000.0
Property Plant & Equipment Net,438000000.0,442000000.0,371000000.0
Goodwill and Intangible Assets,193000000.0,193000000.0,192000000.0
Long-term investments,0.0,38000000.0,39000000.0
Tax assets,165000000.0,41000000.0,56000000.0
Total non-current assets,915000000.0,913000000.0,928000000.0
Total assets,2104000000.0,2997000000.0,2661000000.0
Payables,916000000.0,1977000000.0,1653000000.0
Short-term debt,23000000.0,0.0,0.0
Total current liabilities,1492000000.0,2548000000.0,2129000000.0
Long-term debt,1569000000.0,0.0,0.0
Total debt,1592000000.0,0.0,0.0
Deferred revenue,2000000.0,0.0,0.0
Tax Liabilities,113000000.0,956000000.0,7000000.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,1805000000.0,2644000000.0,1753000000.0
Total liabilities,4697000000.0,5192000000.0,3882000000.0
Other comprehensive income,0.0,238000000.0,243000000.0
Retained earnings (deficit),73000000.0,0.0,-1464000000.0
Total shareholders equity,-2593000000.0,-2195000000.0,-1221000000.0
Investments,0.0,38000000.0,39000000.0
Net Debt,1396000000.0,-300000000.0,-119000000.0
Other Assets,0.0,298000000.0,265000000.0
Other Liabilities,1400000000.0,571000000.0,476000000.0
