date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,149339000.0,86158000.0,65563000.0,162265000.0,85097000.0,167926000.0,176505000.0,175314000.0,126593000.0,100791000.0,73454000.0,44306000.0,45362000.0,48241198.0,44489816.0,36771995.0,27451440.0,20713503.0,17065109.0
,depreciationAndAmortization,18465000.0,17464000.0,19322000.0,19763000.0,24359000.0,19874000.0,18414000.0,14385000.0,14515000.0,12943000.0,12437000.0,9213000.0,7424000.0,5517090.0,5130628.0,4678598.0,2382896.0,1444825.0,940352.0
,deferredIncomeTax,-58503000.0,-37561000.0,-56208000.0,-130822000.0,-21700000.0,-8569000.0,52978000.0,11011000.0,-8621000.0,28927000.0,47493000.0,28927000.0,30854000.0,24126112.0,11106675.0,8695272.0,15660148.0,-2296308.0,286882.0
,stockBasedCompensation,14387000.0,10717000.0,8521000.0,8678000.0,6138000.0,16325000.0,14968000.0,12272000.0,11282000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,158830000.0,-1393700000.0,333629000.0,448103000.0,143278000.0,199266000.0,556120000.0,434703000.0,443352000.0,109563000.0,124569000.0,63257000.0,280329270.0,-27608371.0,-9090884.0,-14408528.0,-16400399.0,1206973.0,0.0
,accountsReceivables,-2215000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1786000.0,-474000.0,1070000.0,237000.0,-891000.0,0.0,-2338757.0,-436654.0,-215371.0,-820317.0,-356510.0,-106379.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,914000.0,-2070000.0,1321000.0,2743000.0,-2087000.0,786000.0,-13934000.0,2556000.0,1049000.0,4212000.0,-881000.0,670000.0,-1167000.0,3553993.0,1627399.0,1891691.0,2415502.0,45477.0,3382200.0
,otherWorkingCapital,1828316000.0,1669486000.0,3063186000.0,2729557000.0,2281454000.0,2138176000.0,1938910000.0,1382790000.0,948087000.0,504735000.0,395172000.0,270603000.0,207346000.0,-72983270.0,-45374899.0,-36284015.0,-21875487.0,-5475088.0,-6682061.0
,otherNonCashItems,-49127000.0,22753000.0,22057000.0,14119000.0,10276000.0,4260000.0,-769000.0,1508000.0,11282000.0,7759000.0,4203000.0,3820000.0,141000.0,2575253.0,2116631.0,3159526.0,1661432.0,16818994.0,3549011.0
,netCashProvidedByOperatingActivites,141704000.0,133388000.0,80866000.0,843000.0,103030000.0,186665000.0,262073000.0,225127000.0,131412000.0,173025000.0,143581000.0,85285000.0,81718000.0,80355504.0,59466789.0,57854373.0,49285183.0,35080889.0,21841354.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-17230000.0,-18033000.0,-20521000.0,-22840000.0,-14160000.0,-14454000.0,-24385000.0,-15875000.0,-7115000.0,-9634000.0,-9546000.0,-4521000.0,-6139000.0,-8661058.0,-6868532.0,-3484415.0,-2090934.0,-2454138.0,-1316132.0
,acquisitionsNet,0.0,-26000000.0,5000000.0,93000000.0,-60000000.0,-1000000.0,-1534000000.0,-639000000.0,-149000000.0,-400000000.0,-23000000.0,0.0,-26000000.0,0.0,0.0,-15000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-45229000.0,-83291000.0,-42622000.0,-6688000.0,-6052000.0,-48085000.0,-69862000.0,0.0,-457068000.0,0.0,-357530000.0,-282023000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,43391000.0,75008000.0,43440000.0,10123000.0,6898000.0,62217000.0,25821000.0,0.0,378049000.0,303595000.0,219662000.0,152391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,134071000.0,-388441000.0,-372453000.0,-354227000.0,-143936000.0,-280581000.0,-111103000.0,-159725000.0,-49471000.0,-398999000.0,-137868000.0,0.0,-153533000.0,-183849099.0,-32802825.0,-79489096.0,-36570349.0,-27042322.0,-17439335.0
,netCashUsedForInvestingActivites,115003000.0,-441190000.0,-387251000.0,-280328000.0,-217491000.0,-282326000.0,-1030712000.0,-175600000.0,-205581000.0,-104756000.0,-170531000.0,-134253000.0,-185713000.0,-192918923.0,-39671357.0,-82973511.0,-50808182.0,-29496460.0,-18755467.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1854628000.0,-1041447000.0,-413348000.0,-1564854000.0,-1200814000.0,-511107000.0,-493281000.0,-349542000.0,-187704000.0,-113150000.0,-201291000.0,-73042000.0,-71098000.0,-829442.0,-15602346.0,-966033.0,-754550.0,-594249.0,-29365060.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71688000.0,0.0,0.0,2074242.0,2502625.0,2557451.0,1128283.0,1394895.0,40589884.0
,commonStockRepurchased,0.0,0.0,0.0,-44909000.0,0.0,-165501000.0,-33164000.0,-58511000.0,-22735000.0,0.0,0.0,0.0,0.0,-50556924.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16069694.0,0.0,0.0,0.0,0.0,-5549530.0
,otherFinancingActivites,-52862000.0,12843000.0,-20497000.0,-22691000.0,-18473000.0,-5000000.0,5558000.0,-8426000.0,-2856000.0,-1666000.0,-1744000.0,923000.0,357000.0,1574321.0,2420268.0,14033967.0,-4550.0,-386964.0,-102850.0
,netCashUsedProvidedByFinancingActivities,-252100000.0,339523000.0,294926000.0,295698000.0,97262000.0,136466000.0,647959000.0,79802000.0,80705000.0,-82666000.0,47779000.0,55332000.0,101166000.0,104192503.0,-10679453.0,16591418.0,1123733.0,1388682.0,10072444.0
