Date,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,0.0,170898000.0,162841000.0,173722000.0,0.0
Stock-based compensation,0.0,8348000.0,9960000.0,6243000.0,0.0
Operating Cash Flow,0.0,114713000.0,182470000.0,68363000.0,0.0
Capital Expenditure,0.0,147522000.0,544987000.0,127180000.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,330780000.0,-101841000.0,-572663000.0,-52269000.0,0.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-452909000.0,-0.0
Issuance (buybacks) of shares,-330780000.0,-207937000.0,-198406000.0,-162497000.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0
Financing Cash Flow,0.0,-3341000.0,329406000.0,108748000.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,330780000.0,9531000.0,-60787000.0,124842000.0,0.0
Free Cash Flow,0.0,-32809000.0,-362517000.0,-58817000.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0
