date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,52373000.0,226357000.0,152798000.0,117749000.0,75810000.0,90100000.0,194544000.0,200190000.0,138249000.0,64439000.0,24483000.0,-1900000.0
,depreciationAndAmortization,0.0,383731000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2294000.0,5530000.0,5318000.0,4904000.0,5748000.0,6346000.0,5752000.0,5452000.0,5067000.0,3738000.0,1812000.0,963000.0
,changeInWorkingCapital,620824000.0,105750000.0,13619000.0,-11645000.0,-26947000.0,-82949000.0,-77878000.0,-53805000.0,35630000.0,-27792000.0,-12361000.0,900000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16171000.0,0.0,0.0,-492000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,34836000.0,3613000.0,6400000.0,-40435000.0,46657000.0,7984000.0,-6361000.0,-14518000.0,32818000.0,0.0,1357000.0,527000.0
,otherWorkingCapital,-1992104000.0,-6739772000.0,-5029425000.0,-3279696000.0,-4064518000.0,-3542497000.0,-2810828000.0,-1857105000.0,36785000.0,1093922000.0,524319000.0,313343000.0
,otherNonCashItems,182365000.0,-3305080000.0,-627396000.0,262359000.0,-583421000.0,-790142000.0,-281861000.0,-99137000.0,-726767000.0,-227130000.0,-9277000.0,-300000.0
,netCashProvidedByOperatingActivites,671656000.0,-2985074000.0,-573752000.0,223125000.0,-621543000.0,-863188000.0,-366036000.0,-242832000.0,-820400000.0,-275131000.0,-22789000.0,-1300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2376584000.0,-16915000.0,-56452000.0,0.0,-80223000.0,-271554000.0,-143394000.0,-192409000.0,-8698000.0,-556573000.0,-509590000.0,-93049000.0
,salesMaturitiesOfInvestments,3183499000.0,72241000.0,46750000.0,158670000.0,129037000.0,176613000.0,39257000.0,4076000.0,50000000.0,279412000.0,352016000.0,0.0
,otherInvestingActivites,-1700000000.0,-933370000.0,-601489000.0,-153357000.0,-306628000.0,-161585000.0,-10436000.0,0.0,0.0,-632000.0,-9758000.0,0.0
,netCashUsedForInvestingActivites,-15367000.0,-704677000.0,-1424292000.0,681681000.0,193952000.0,11502000.0,27972000.0,-1028996000.0,-111442000.0,-277793000.0,-167332000.0,-322200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-6120322000.0,-5103295000.0,-7447389000.0,-7670984000.0,-6929225000.0,-5808625000.0,-4463093000.0,-32326375000.0,-183739000.0,-1252869000.0,0.0,0.0
,commonStockIssued,5654000.0,839682000.0,0.0,0.0,0.0,8000.0,90589000.0,261595000.0,608184000.0,206056000.0,0.0,334707000.0
,commonStockRepurchased,-37267000.0,0.0,-10719000.0,-91198000.0,-98370000.0,-16338000.0,0.0,0.0,0.0,0.0,-150000.0,334700000.0
,dividendsPaid,-176525000.0,-165945000.0,-140540000.0,-140201000.0,-131560000.0,-173022000.0,-174433000.0,-147568000.0,-94821000.0,-39548000.0,-12960000.0,0.0
,otherFinancingActivites,-25752000.0,-28861000.0,-13366000.0,-24024000.0,-11161000.0,-11633000.0,-3442000.0,-36140000.0,-21463000.0,43297000.0,248624000.0,0.0
,netCashUsedProvidedByFinancingActivities,-702641000.0,3733962000.0,1980242000.0,-861635000.0,403959000.0,833408000.0,387039000.0,1265483000.0,951009000.0,522066000.0,235514000.0,323500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-46352000.0,44211000.0,-17802000.0,43171000.0,-23632000.0,-18278000.0,48975000.0,-6345000.0,19167000.0,-30858000.0,45393000.0,100000.0
,cashAtEndOfPeriod,57704000.0,104056000.0,59845000.0,77647000.0,34476000.0,58108000.0,76386000.0,27411000.0,33756000.0,14589000.0,45447000.0,100000.0
,cashAtBeginningOfPeriod,104056000.0,59845000.0,77647000.0,34476000.0,58108000.0,76386000.0,27411000.0,33756000.0,14589000.0,45447000.0,54000.0,0.0
,operatingCashFlow,671656000.0,-2985074000.0,-573752000.0,223125000.0,-621543000.0,-863188000.0,-366036000.0,-242832000.0,-820400000.0,-275131000.0,-22789000.0,-1300000.0
,capitalExpenditure,0.0,74973000.0,99194000.0,166921000.0,234684000.0,240833000.0,186783000.0,121494000.0,136363000.0,0.0,0.0,0.0
,freeCashFlow,671656000.0,-2985074000.0,-573752000.0,223046000.0,-624282000.0,-865523000.0,-366036000.0,-244251000.0,-820423000.0,-275131000.0,-22789000.0,-1300000.0
