Date,2016-12,2015-12,2014-12,2013-12,2012-12
Cash and cash equivalents,27000000.0,18000000.0,13000000.0,11000000.0,41000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,6000000.0,7000000.0,10000000.0,7000000.0,1000000.0
Inventories,5000000.0,4000000.0,5000000.0,7000000.0,000000.0
Total current assets,25000000.0,16000000.0,18000000.0,19000000.0,2000000.0
Property, Plant & Equipment Net,1000000.0,1000000.0,1000000.0,1000000.0,0000000.0
Goodwill and Intangible Assets,24000000,14000000,16000000,18000000,2000000
Long-term investments,,,,,
Tax assets,0000000.0,0000000.0,0000000.0,000000.0,000000.0
Total non-current assets,22000000.0,11000000.0,15000000.0,7000000.0,000000.0
Total assets,67000000.0,49000000.0,50000000.0,47000000.0,45000000.0
Payables,4000000.0,3000000.0,5000000.0,6000000.0,1000000.0
Short-term debt,000000.0,4000000.0,2000000.0,000000.0,32000000.0
Total current liabilities,11000000.0,17000000.0,18000000.0,18000000.0,37000000.0
Long-term debt,19000000.0,6000000.0,10000000.0,000000.0,000000.0
Total debt,19000000.0,6000000.0,10000000.0,000000.0,000000.0
Deferred revenue,2000000.0,3000000.0,000000.0,000000.0,000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,22000000.0,11000000.0,15000000.0,7000000.0,000000.0
Total liabilities,33000000.0,29000000.0,33000000.0,25000000.0,37000000.0
Other comprehensive income,16000000.0,17000000.0,17000000.0,18000000.0,18000000.0
Retained earnings (deficit),-363000000.0,-343000000.0,-319000000.0,-301000000.0,-306000000.0
Total shareholders equity,34000000.0,20000000.0,17000000.0,23000000.0,8000000.0
Investments,,,,,
Net Debt,-8000000,-8000000,-1000000,-11000000,-9000000
Other Assets,3000000,2000000,3000000,2000000,0
Other Liabilities,3000000,6000000,8000000,11000000,0
