date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,825700000.0,821305000.0,802923000.0,724847000.0,685866000.0,659600000.0,652800000.0,620000000.0,544000000.0,452800000.0,357500000.0,324000000.0,281100000.0,278000000.0,319700000.0,248400000.0,243900000.0,255100000.0,321900000.0,221200000.0,95800000.0,69900000.0,39500000.0,15200000.0
,depreciationAndAmortization,24000000.0,20788000.0,16636000.0,14736000.0,13970000.0,11284000.0,11565000.0,14889000.0,51545000.0,58766000.0,59538000.0,48894000.0,48278000.0,15686000.0,22060000.0,27279000.0,23682000.0,14955000.0,10354000.0,7107000.0,3603000.0,4500000.0,1200000.0,600000.0
,deferredIncomeTax,9500000.0,16263000.0,64630000.0,-32594000.0,-15847000.0,-12292000.0,28000.0,-1453000.0,-11552000.0,-11674000.0,-11386000.0,-14034000.0,-19323000.0,-3150000.0,2789000.0,257000.0,-556000.0,796000.0,-240000.0,-4312000.0,-1103000.0,-100000.0,0.0,0.0
,stockBasedCompensation,106700000.0,89327000.0,87459000.0,82732000.0,76302000.0,63169000.0,51112000.0,45287000.0,39835000.0,35180000.0,30907000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,133400000.0,180035000.0,117772000.0,153501000.0,176221000.0,43086000.0,111048000.0,149598000.0,101723000.0,144002000.0,116440000.0,43643000.0,19779000.0,41530000.0,9714000.0,-1607000.0,23880000.0,13096000.0,15141000.0,91653000.0,46259000.0,-2400000.0,6300000.0,-900000.0
,accountsReceivables,-400000.0,-21826000.0,6284000.0,-67744000.0,-43384000.0,12948000.0,-5893000.0,-16337000.0,-73674000.0,536000.0,-11256000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-4800000.0,6636000.0,-7795000.0,2184000.0,5183000.0,1879000.0,1287000.0,5445000.0,-5999000.0,789000.0,-2405000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,48700000.0,144801000.0,121700000.0,159948000.0,120756000.0,111983000.0,82091000.0,37569000.0,86941000.0,37594000.0,46006000.0,57129000.0,521000.0,1309000.0,0.0,9000.0,84000.0,105000.0,-54000.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,3700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-672000.0,0.0,1277000.0,30066000.0,44224000.0,34101000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-100000.0,-100000.0
,netCashProvidedByOperatingActivites,1104300000.0,1143081000.0,1109608000.0,946237000.0,946731000.0,785882000.0,811286000.0,849541000.0,742964000.0,688576000.0,557107000.0,434029000.0,375005000.0,367522000.0,357992000.0,302040000.0,290885000.0,283927000.0,347175000.0,315661000.0,144348000.0,69500000.0,48400000.0,14800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-25900000.0,-17149000.0,-28784000.0,-24050000.0,-17348000.0,-12736000.0,-9563000.0,-8195000.0,-7195000.0,-4910000.0,-4283000.0,-8301000.0,-16727000.0,-44890000.0,-4873000.0,-4500000.0,-2971000.0,-4596000.0,-9678000.0,-9051000.0,-6083000.0,-6100000.0,-2500000.0,-1200000.0
,acquisitionsNet,-38000000.0,-155000000.0,0.0,0.0,-97000000.0,0.0,0.0,0.0,-15000000.0,-14000000.0,-59000000.0,-9000000.0,-598000000.0,-14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2188900000.0,-1772549000.0,-1686445000.0,-1846931000.0,-1628287000.0,-1543143000.0,-1916832000.0,-1599717000.0,-1395853000.0,-1090416000.0,-1002305000.0,-763083000.0,-187720000.0,-603133000.0,-809928000.0,-1082890000.0,-1183323000.0,-976085000.0,-706868000.0,-249073000.0,-26170000.0,-28600000.0,-18300000.0,-41900000.0
,salesMaturitiesOfInvestments,2312400000.0,1614619000.0,1536408000.0,1761181000.0,1589297000.0,1309776000.0,1380463000.0,1233652000.0,844020000.0,649821000.0,480968000.0,570937000.0,595590000.0,898883000.0,774883000.0,921265000.0,760438000.0,929787000.0,403600000.0,40523000.0,20854000.0,26800000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22388000.0,-8635000.0,7476000.0,-136306000.0,-59500000.0,-37100000.0,100000.0
,netCashUsedForInvestingActivites,60000000.0,-329981000.0,-178821000.0,-109800000.0,-152882000.0,-246103000.0,-545932000.0,-374260000.0,-574088000.0,-459462000.0,-584407000.0,-209026000.0,-206495000.0,236489000.0,-39918000.0,-261468000.0,-425856000.0,-73282000.0,-321581000.0,-210125000.0,-147705000.0,-67400000.0,-57900000.0,-43000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
