date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,5314787000.0,5125657000.0,4581673000.0,4315502000.0,2949766000.0,549276000.0,466557000.0
,costOfRevenue,1516528000.0,1390284000.0,1041336000.0,895736000.0,693430000.0,249112000.0,200054000.0
,grossProfit,3798259000.0,3735373000.0,3540337000.0,3419766000.0,2256336000.0,300164000.0,266503000.0
,grossProfitRatio,0.714658743614749,0.728759844835501,0.772717083912361,0.792437588952571,0.764920336053775,0.546472083251407,0.571212091984474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1722906000.0,1406532000.0,1246950000.0,1209200000.0,858896000.0,159111000.0,134299000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,8293000.0,5012000.0,27582000.0,28716000.0,-51932000.0,656000.0,1087000.0
,operatingExpenses,3636673000.0,3395614000.0,3177879000.0,3072499000.0,2091863000.0,284309000.0,213949000.0
,costAndExpenses,5153201000.0,4785898000.0,4219215000.0,3968235000.0,2785293000.0,533421000.0,414003000.0
,interestExpense,708189000.0,619573000.0,663204000.0,732841000.0,521491000.0,74298000.0,59329000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1913767000.0,1989082000.0,1930929000.0,1863299000.0,1232967000.0,125198000.0,79650000.0
,EBITDA,2075353000.0,2328841000.0,2293387000.0,2210566000.0,1397440000.0,141053000.0,132204000.0
,EBITDARatio,0.390486580177155,0.454349754577803,0.500556674385099,0.512238437150533,0.473746053076753,0.25679803960122,0.283360875520033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,161586000.0,339759000.0,362458000.0,347267000.0,164473000.0,15855000.0,52554000.0
,operatingIncomeRatio,0.0304030998796377,0.0662859414900373,0.079110403557827,0.0804696649428039,0.0557579821585848,0.0288652699189479,0.112642185199236
,totalOtherIncomeExpensesNet,-232316000.0,-242378000.0,-331872000.0,-36112000.0,-445720000.0,-43741000.0,-9165000.0
,incomeBeforeTax,-778919000.0,-522192000.0,-632618000.0,-421686000.0,-802738000.0,-102184000.0,-15940000.0
,incomeBeforeTaxRatio,-0.14655695515173,-0.101878061680678,-0.138075764027682,-0.0977142404290393,-0.272136162665106,-0.186033979274536,-0.0341651716724859
,incomeTaxExpense,-146726000.0,-98042000.0,-23463000.0,-764313000.0,-266151000.0,-29340000.0,2548000.0
,netIncome,-632193000.0,-424150000.0,-609155000.0,342627000.0,-536587000.0,-72844000.0,-18488000.0
,netIncomeRatio,-0.118949828092829,-0.0827503674163137,-0.132954708902185,0.0793944713732029,-0.181908327643616,-0.132618210153001,-0.0396264550740853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.846309236947791,-0.57,-0.81,0.457975,-0.77,-0.104867,-0.026616
,EPSDiluted,-0.846309236947791,-0.57,-0.81,0.457975,-0.77,-0.104867,-0.026616
,weightedAverageShsOut,747000000.0,747000000.0,748000000.0,748949378.0,694296000.0,694632000.0,694632000.0
,weightedAverageShsOutDil,747000000.0,747000000.0,748000000.0,748949378.0,694296000.0,694632000.0,694632000.0
