Date,2018-12-28,2017-12-29,2016-12-30,2016-09-30,2015-09-25,2014-09-26,2013-09-27,2012-09-28,2011-09-30
Cash and cash equivalents,348900000.0,1260900000.0,342000000.0,280500000.0,365900000.0,707800000.0,275500000.0,0.0,0.0
Short-term investments,0.0,154000000.0,11100000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,348900000.0,1414900000.0,353100000.0,280500000.0,365900000.0,707800000.0,275500000.0,0.0,0.0
Receivables,623300000.0,445800000.0,471200000.0,465800000.0,489600000.0,476600000.0,400800000.0,315400000.0,302200000.0
Inventories,322300000.0,340400000.0,350700000.0,335600000.0,262100000.0,306400000.0,403100000.0,435300000.0,373500000.0
Total current assets,1427200000.0,2285200000.0,1566500000.0,1506600000.0,1846100000.0,2071000000.0,1384900000.0,901600000.0,843900000.0
Property, Plant & Equipment Net,982000000.0,966800000.0,881500000.0,844000000.0,793000000.0,886800000.0,997400000.0,945200000.0,906300000.0
Goodwill and Intangible Assets,8282800000.0,11857700000.0,9000500000.0,12887600000.0,13315700000.0,9484100000.0,954100000.0,873100000.0,887000000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,139200000.0,152300000.0,171100000.0,119900000.0,130500000.0,
Total non-current assets,9450100000.0,12995700000.0,13992100000.0,14558000000.0,10716300000.0,2171700000.0,1997300000.0,1979500000.0,
Total assets,10877300000.0,15280900000.0,15206300000.0,15498700000.0,16404100000.0,12787300000.0,3556600000.0,2898900000.0,2823400000.0
Payables,147500000.0,113300000.0,112100000.0,110100000.0,116800000.0,110700000.0,120900000.0,112500000.0,121200000.0
Short-term debt,22400000.0,313700000.0,270400000.0,256300000.0,22000000.0,21200000.0,1500000.0,1300000.0,1300000.0
Total current liabilities,943700000.0,1050400000.0,1307200000.0,1234700000.0,929400000.0,904800000.0,600200000.0,420100000.0,408800000.0
Long-term debt,6069200000.0,6420900000.0,5880800000.0,5788700000.0,6474300000.0,3874000000.0,918300000.0,8900000.0,10400000.0
Total debt,6091600000.0,6734600000.0,6045000000.0,6496300000.0,3895200000.0,919800000.0,10200000.0,11700000.0,
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax Liabilities,552300000.0,798900000.0,2649100000.0,3238800000.0,2522200000.0,463200000.0,93100000.0,76100000.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,7046300000.0,7708500000.0,8993300000.0,10163500000.0,6924500000.0,1700800000.0,586900000.0,625900000.0,
Total liabilities,7990000000.0,8758900000.0,10222000000.0,10228000000.0,11092900000.0,7829300000.0,2301000000.0,1007000000.0,1034700000.0
Other comprehensive income,-24300000.0,-12900000.0,-85600000.0,900000.0,65700000.0,108500000.0,84900000.0,98500000.0,
Retained earnings (deficit),-1017700000.0,2588600000.0,529000000.0,682600000.0,38900000.0,-285800000.0,33500000.0,0.0,
Total shareholders equity,2887300000.0,6522000000.0,4984300000.0,5270700000.0,5311200000.0,4958000000.0,1255600000.0,1891900000.0,1788700000.0
Investments,0.0,154000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,5742700000.0,5319700000.0,5809200000.0,5764500000.0,6130400000.0,3187400000.0,644300000.0,10200000.0,11700000.0
Other Assets,132700000.0,84100000.0,391500000.0,424700000.0,728500000.0,580200000.0,305500000.0,150900000.0,168200000.0
Other Liabilities,773800000.0,623400000.0,924700000.0,868300000.0,790600000.0,772900000.0,477800000.0,306300000.0,286300000.0
