date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-14773000.0,-11425000.0,-13377000.0,1052000.0,-17014000.0,2896000.0,1408000.0,-63984000.0,-189112000.0,2513000.0,-50196000.0,25639000.0,-49076000.0,15141000.0,68684000.0,32794000.0
,depreciationAndAmortization,12442000.0,6763000.0,5864000.0,3588000.0,795000.0,877000.0,6763000.0,12510000.0,29390000.0,35810000.0,35005000.0,33474000.0,28043000.0,40128000.0,47055000.0,13108000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,-34000.0,-34000.0,-25000.0,239000.0,131000.0,0.0,345000.0,378000.0,1412000.0,2024000.0,3467000.0,5116000.0,935000.0,3710000.0,3478000.0,0.0
,changeInWorkingCapital,4726000.0,1942000.0,-1231000.0,2518000.0,527000.0,-2160000.0,-3309000.0,5085000.0,-4045000.0,-298000.0,-5175000.0,-11751000.0,19278000.0,506000.0,-10193000.0,12197000.0
,accountsReceivables,173000.0,-194000.0,-602000.0,88000.0,-57000.0,-50000.0,384000.0,1281000.0,-2189000.0,-314000.0,2863000.0,7834000.0,12003000.0,12340000.0,-19556000.0,-19153000.0
,inventory,-385000.0,58000.0,-62000.0,-181000.0,-78000.0,-324000.0,0.0,0.0,660000.0,-171000.0,476000.0,6993000.0,-1498000.0,-152000.0,-3087000.0,-2712000.0
,accountsPayables,1462000.0,695000.0,-207000.0,954000.0,114000.0,-311000.0,-1650000.0,-4426000.0,2473000.0,663000.0,-5048000.0,-12428000.0,6350000.0,2586000.0,2047000.0,7331000.0
,otherWorkingCapital,3337000.0,-986000.0,-992000.0,1978000.0,-430000.0,-800000.0,-1348000.0,7134000.0,-1298000.0,-543000.0,0.0,-7500000.0,4774000.0,0.0,2058000.0,28381000.0
,otherNonCashItems,3614000.0,5286000.0,9607000.0,-1397000.0,1969000.0,16000.0,1815000.0,1808000.0,-2835000.0,-865000.0,-2635000.0,13792000.0,1460000.0,3711000.0,-327000.0,-31129000.0
,netCashProvidedByOperatingActivites,19194000.0,716000.0,695000.0,6704000.0,-1387000.0,-2803000.0,3070000.0,15129000.0,15779000.0,35602000.0,6576000.0,11847000.0,-11290000.0,21070000.0,94673000.0,28601000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-203230000.0,-63555000.0,-41428000.0,-73383000.0,-53410000.0,-45911000.0,-14400000.0,0.0,-356000.0,-416000.0,-137514000.0,-234194000.0,-395683000.0,-31340000.0,-677111000.0,-353754000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,38000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-1190000.0,-17639000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-319000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-36000.0,0.0,0.0,-3688000.0,-1592000.0,1461000.0,2628000.0,6002000.0,7030000.0,5910000.0,32987000.0,-45456000.0,-318356000.0,-36500000.0,0.0,328267000.0
,netCashUsedForInvestingActivites,-203266000.0,-68426000.0,-59067000.0,-77071000.0,-850000.0,-44450000.0,50994000.0,6002000.0,124929000.0,25732000.0,-104371000.0,58551000.0,-318282000.0,531591000.0,-524859000.0,-344899000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-70746000.0,-26278000.0,-16779000.0,-5085000.0,-22169000.0,-706000.0,-41446000.0,-21631000.0,-151637000.0,-64624000.0,-59274000.0,-372692000.0,-98100000.0,-369518000.0,-100033000.0,-122266000.0
,commonStockIssued,18892000.0,5781000.0,9726000.0,0.0,0.0,20191000.0,0.0,0.0,6833000.0,-27000.0,2569000.0,50601000.0,98341000.0,26916000.0,0.0,264030000.0
,commonStockRepurchased,-14302000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-732000.0,-733000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217466000.0,-30504000.0,-2318000.0
,otherFinancingActivites,-8511000.0,-24509000.0,-15410000.0,-475000.0,-1226000.0,-2063000.0,-2837000.0,0.0,-980000.0,-842000.0,-2680000.0,1500000.0,8500000.0,-63000.0,-9132000.0,7377000.0
,netCashUsedProvidedByFinancingActivities,189681000.0,44759000.0,83391000.0,67826000.0,4905000.0,37547000.0,-44283000.0,-21131000.0,-141002000.0,-61493000.0,51553000.0,-50168000.0,325592000.0,-540131000.0,332880000.0,428723000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,-75000.0,0.0,294000.0,159000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
