date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,351737000.0,288976000.0,227788000.0,177031000.0,123123000.0,83607000.0,51677000.0
,costOfRevenue,68972000.0,58975000.0,50874000.0,41486000.0,30211000.0,22729000.0,16598000.0
,grossProfit,282765000.0,230001000.0,176914000.0,135545000.0,92912000.0,60878000.0,35079000.0
,grossProfitRatio,0.803910307985796,0.795917308011738,0.776660754736861,0.76565686235744,0.754627486334803,0.72814477256689,0.67881262457186
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,56464000.0,43006000.0,30754000.0,23874000.0,21125000.0,18216000.0,9705000.0
,GeneralAndAdministrativeExpenses,71611000.0,56057000.0,47188000.0,36956000.0,27911000.0,20928000.0,11716000.0
,SellingAndMarketingExpenses,174581000.0,158837000.0,128808000.0,109775000.0,77810000.0,56546000.0,31837000.0
,otherExpenses,-18809000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,302656000.0,257900000.0,206750000.0,170605000.0,126846000.0,95690000.0,53258000.0
,costAndExpenses,371628000.0,316875000.0,257624000.0,212091000.0,157057000.0,118419000.0,69856000.0
,interestExpense,23311000.0,8650000.0,4000.0,13000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,20892000.0,21274000.0,22336000.0,19971000.0,17424000.0,14739000.0,13455000.0
,EBITDA,1001000.0,-6625000.0,-7500000.0,-15089000.0,-16510000.0,-20073000.0,-4724000.0
,EBITDARatio,0.00284587632236586,-0.0229257793034716,-0.0329253516427555,-0.0852336596415317,-0.134093548727695,-0.240087552477663,-0.0914139752694622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-19891000.0,-27899000.0,-29836000.0,-35060000.0,-33934000.0,-34812000.0,-18179000.0
,operatingIncomeRatio,-0.0565507751530263,-0.0965443497037816,-0.130981438881767,-0.198044410301021,-0.275610568293495,-0.416376619182604,-0.351781256651895
,totalOtherIncomeExpensesNet,-18809000.0,0.0,0.0,-3490000.0,-5880000.0,-420000.0,-3700000.0
,incomeBeforeTax,-38700000.0,-30421000.0,-27704000.0,-37494000.0,-45746000.0,-38447000.0,-24926000.0
,incomeBeforeTaxRatio,-0.110025388287271,-0.105271718066552,-0.121621858921453,-0.211793414712677,-0.371547152034957,-0.459853839989475,-0.482342241229174
,incomeTaxExpense,702000.0,1725000.0,162000.0,567000.0,-6587000.0,-13713000.0,-8174000.0
,netIncome,-46911000.0,-32535000.0,-27804000.0,-38061000.0,-39159000.0,-24734000.0,-16752000.0
,netIncomeRatio,-0.133369534623881,-0.112587204473728,-0.122060863610023,-0.214996243595754,-0.318047805852684,-0.295836473022594,-0.3241674245796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.83,-0.659523380788002,-0.563620349759631,-0.771542013098882,-0.79379978694567,-0.501388,-0.339583
,EPSDiluted,-0.83,-0.659523380788002,-0.563620349759631,-0.771542013098882,-0.79379978694567,-0.501388,-0.339583
,weightedAverageShsOut,47472289.0,49331079.0,49331079.0,49331079.0,49331079.0,49331079.0,49331079.0
,weightedAverageShsOutDil,47472289.0,49331079.0,49331079.0,49331079.0,49331079.0,49331079.0,49331079.0
