Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,16131000.0,15465000.0,21566000.0,19621000.0,23720000.0,19357000.0,17304000.0,16199000.0,17113000.0,22042000.0
Revenue Growth,0.0431,-0.2829,0.0991,-0.1728,0.2254,0.1186,0.0682,-0.0534,-0.2236,-0.2777
Cost of Revenue,1240000.0,875000.0,2101000.0,2507000.0,5844000.0,3868000.0,1542000.0,1518000.0,714000.0,5783000.0
Gross Profit,14891000.0,14590000.0,19465000.0,17114000.0,17876000.0,15489000.0,15762000.0,14681000.0,16399000.0,16259000.0
R&D Expenses,7105000.0,7769000.0,6938000.0,5800000.0,5505000.0,4085000.0,3489000.0,3203000.0,5890000.0,11920000.0
SG&A Expense,7474000.0,7296000.0,7428000.0,7442000.0,7409000.0,6866000.0,7230000.0,7978000.0,10353000.0,9821000.0
Operating Expenses,14510000.0,13483000.0,13557000.0,13199000.0,10787000.0,10171000.0,-76796000.0,11181000.0,16243000.0,15511000.0
Operating Income,381000.0,1107000.0,5908000.0,3915000.0,7089000.0,5318000.0,92558000.0,3500000.0,156000.0,748000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,1225000.0,1544000.0,6188000.0,4078000.0,7255000.0,4513000.0,92794000.0,2569000.0,182000.0,986000.0
Income Tax Expense,-8000.0,543000.0,2085000.0,-536000.0,2672000.0,1917000.0,20487000.0,2000.0,2000.0,4000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,1156000.0,76000.0,1014000.0,489000.0,0.0
Net Income,1233000.0,1001000.0,4103000.0,4614000.0,4583000.0,2596000.0,72307000.0,2567000.0,180000.0,982000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,1233000.0,1001000.0,4103000.0,4614000.0,4583000.0,2596000.0,72307000.0,2567000.0,180000.0,982000.0
EPS,0.06,0.05,0.18,0.2,0.2,0.12,3.32,0.12,0.01,0.05
EPS Diluted,0.06,0.05,0.18,0.2,0.2,0.11,3.28,0.12,0.01,0.05
Weighted Average Shs Out,21545113.0,21612591.0,22630021.0,22929901.0,22804720.0,22570794.0,22356815.0,20582906.0,20039145.0,19782128.0
Weighted Average Shs Out (Dil),21544000.0,21814000.0,22829000.0,22899000.0,22703000.0,22543000.0,21814000.0,20534000.0,19971000.0,20869000.0
Dividend per Share,0.0,0.0,0.0,0.0,1.75,0.0,2.95,0.0,0.0,0.0
Gross Margin,0.9231,0.9434,0.9026,0.8722,0.7536,0.8002,0.9109,0.9063,0.9583,0.7376
EBITDA Margin,0.103,0.133,0.316,0.24,0.329,0.257,5.389,0.188,0.042,0.082
EBIT Margin,0.0759,0.0998,0.2869,0.2078,0.3059,0.2331,5.3626,0.1586,0.0106,0.0447
Profit Margin,0.076,0.065,0.19,0.235,0.193,0.134,4.179,0.158,0.011,0.045
Free Cash Flow margin,0.0281,0.2319,0.1728,0.3342,0.2581,0.1391,-0.8905,0.4011,0.0346,-0.1617
EBITDA,1668000.0,2063000.0,6810000.0,4718000.0,7796000.0,4971000.0,93247000.0,3044000.0,718000.0,1809000.0
EBIT,1225000.0,1544000.0,6188000.0,4078000.0,7255000.0,4513000.0,92794000.0,2569000.0,182000.0,986000.0
Consolidated Income,1233000.0,1001000.0,4103000.0,4614000.0,4583000.0,2596000.0,72307000.0,2567000.0,180000.0,982000.0
Earnings Before Tax Margin,0.0759,0.0998,0.2869,0.2078,0.3059,0.2331,5.3626,0.1586,0.0106,0.0447
Net Profit Margin,0.0764,0.0647,0.1903,0.2352,0.1932,0.1341,4.1786,0.1585,0.0105,0.0446
