date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,354057000.0,421231000.0,433542000.0,319383000.0,275391000.0,263730000.0,261754000.0,260961000.0,269329000.0,256343000.0,221710000.0,169075000.0,188655000.0,206660000.0,219842000.0,223247000.0,220341000.0,206524000.0,199498000.0,181974000.0,178574000.0,166200000.0,150100000.0,132700000.0,119500000.0,107600000.0,96100000.0,86900000.0,71700000.0,59800000.0,59500000.0,59000000.0
,depreciationAndAmortization,43769000.0,41145000.0,38679000.0,39732000.0,40929000.0,42803000.0,42303000.0,41944000.0,43448000.0,46743000.0,48924000.0,51514000.0,50696000.0,59867000.0,60754000.0,59048000.0,67402000.0,71024000.0,54223000.0,44891000.0,40996000.0,43200000.0,36000000.0,39600000.0,51300000.0,50100000.0,56100000.0,57400000.0,20400000.0,23400000.0,18200000.0,14300000.0
,deferredIncomeTax,-19540000.0,14195000.0,5336000.0,13617000.0,-2059000.0,7432000.0,-540000.0,9201000.0,16234000.0,-2836000.0,-9085000.0,-7310000.0,2656000.0,-11227000.0,-1380000.0,-1757000.0,2717000.0,-11626000.0,12996000.0,-7501000.0,-2583000.0,-8000000.0,10300000.0,16700000.0,3300000.0,3500000.0,-6700000.0,-4800000.0,-6900000.0,-4600000.0,-4600000.0,-5300000.0
,stockBasedCompensation,14915000.0,13854000.0,12841000.0,12105000.0,11525000.0,10147000.0,8829000.0,6427000.0,5001000.0,4731000.0,6021000.0,6642000.0,6389000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-78560000.0,-396876000.0,-416714000.0,928495000.0,-904438000.0,-579125000.0,-1156029000.0,-412000000.0,-1517000000.0,-2003000000.0,-248000000.0,-990000000.0,-579000000.0,-893000000.0,-1232000000.0,270000000.0,-98000000.0,-826000000.0,-264000000.0,-1755000000.0,438000000.0,-1000000.0,-975000000.0,-559000000.0,-85000000.0,-8675000000.0,0.0,0.0,0.0,0.0,0.0,4900000.0
,accountsReceivables,-13399000.0,3316000.0,-4258000.0,-4459000.0,-3642000.0,-4992000.0,-2185000.0,3234000.0,3149000.0,-2010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-9444000.0,5586000.0,2137000.0,38000.0,1107000.0,336000.0,-230000.0,-1569000.0,-1272000.0,-4598000.0,-9462000.0,-18574000.0,-28351000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-68062000.0,-22928687000.0,-22531811000.0,-22115097000.0,-23043592000.0,-22139154000.0,-21560029000.0,-20404000000.0,-19992000000.0,-18475000000.0,-16472000000.0,-16224000000.0,-15234000000.0,-14655000000.0,-13762000000.0,-12530000000.0,-12800000000.0,-12702000000.0,-11876000000.0,-11612000000.0,-9857000000.0,-10295000000.0,-10294000000.0,-9319000000.0,-8760000000.0,-8675000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,140678000.0,14177000.0,4656000.0,31345000.0,-2594000.0,-5386000.0,0.0,0.0,22720000.0,0.0,0.0,0.0,31988000.0,43650000.0,68938000.0,3948000.0,6619000.0,10421000.0,14823000.0,63861000.0,8491000.0,22400000.0,29700000.0,22300000.0,36100000.0,29000000.0,-3300000.0,9600000.0,6700000.0,12700000.0,35000000.0,-1200000.0
,netCashProvidedByOperatingActivites,623992000.0,512794000.0,552660000.0,433226000.0,432367000.0,289063000.0,360836000.0,360933000.0,383112000.0,407361000.0,671177000.0,295288000.0,217294000.0,335702000.0,451363000.0,293634000.0,264655000.0,269698000.0,262668000.0,273747000.0,236428000.0,211700000.0,216900000.0,216400000.0,214700000.0,195300000.0,136700000.0,150700000.0,61900000.0,80100000.0,104700000.0,68300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-33134000.0,-42575000.0,-33294000.0,-30824000.0,-24478000.0,-31897000.0,-43658000.0,-23841000.0,-34969000.0,-21332000.0,-18528000.0,-29247000.0,-42563000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,-44000000.0,48000000.0,0.0,0.0,0.0,-3000000.0,-54000000.0,-14000000.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-6991460000.0,-1863180000.0,-2090333000.0,-1853817000.0,-1988101000.0,-3542537000.0,-2498090000.0,-2411153000.0,-3182857000.0,-4517463000.0,-3217600000.0,-4078962000.0,-2413273000.0,-1095686000.0,-888132000.0,-2012483000.0,-1570659000.0,-2846435000.0,-2179276000.0,-4025751000.0,-1028675000.0,-1206900000.0,-1788500000.0,-1258900000.0,-1351700000.0,-1354200000.0,-821300000.0,-947500000.0,-1551800000.0,-954900000.0,-1315600000.0,-676500000.0
