date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,178000000.0,2022000000.0,1827000000.0,1783000000.0,0.0,0.0,4450000000.0,4002000000.0,1999000000.0,1409000000.0,2050000000.0
,costOfRevenue,0.0,1394000000.0,1273000000.0,1219000000.0,0.0,0.0,2073000000.0,1825000000.0,0.0,0.0,0.0
,grossProfit,0.0,628000000.0,554000000.0,564000000.0,0.0,0.0,2377000000.0,2177000000.0,0.0,1409000000.0,0.0
,grossProfitRatio,0.0,0.310583580613254,0.303229337712096,0.316320807627594,0.0,0.0,0.534157303370786,0.543978010994503,0.0,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,210000000.0,204000000.0,199000000.0,58000000.0,72000000.0,873000000.0,764000000.0,0.0,151000000.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,-170000000.0,663000000.0,664000000.0,604000000.0,68000000.0,81000000.0,1536000000.0,1363000000.0,1673000000.0,878000000.0,1903000000.0
,costAndExpenses,299000000.0,2057000000.0,1937000000.0,1823000000.0,68000000.0,81000000.0,3609000000.0,3188000000.0,1673000000.0,878000000.0,1903000000.0
,interestExpense,0.0,195000000.0,192000000.0,220000000.0,19000000.0,20000000.0,255000000.0,132000000.0,33000000.0,16000000.0,65000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,-69000000.0,453000000.0,460000000.0,405000000.0,10000000.0,9000000.0,359000000.0,315000000.0,817000000.0,53000000.0,823000000.0
,EBITDA,-190000000.0,418000000.0,350000000.0,365000000.0,-45000000.0,-108000000.0,1200000000.0,1129000000.0,1143000000.0,584000000.0,970000000.0
,EBITDARatio,-1.06741573033708,0.206726013847676,0.191570881226054,0.204711160964666,0.0,0.0,0.269662921348315,0.282108945527236,0.571785892946473,0.414478353442158,0.473170731707317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-121000000.0,-35000000.0,-110000000.0,-40000000.0,-68000000.0,-81000000.0,841000000.0,814000000.0,326000000.0,531000000.0,147000000.0
,operatingIncomeRatio,-0.679775280898876,-0.198318496538081,-0.109469074986316,-0.170499158721256,0.0,0.0,0.103595505617978,2.21289355322339,1.00650325162581,0.537970191625266,0.20780487804878
,totalOtherIncomeExpensesNet,0.0,366000000.0,90000000.0,264000000.0,-568000000.0,196000000.0,380000000.0,-8042000000.0,-1686000000.0,-227000000.0,-279000000.0
,incomeBeforeTax,0.0,-401000000.0,-200000000.0,-304000000.0,500000000.0,-277000000.0,461000000.0,8856000000.0,2012000000.0,758000000.0,426000000.0
,incomeBeforeTaxRatio,0.0,-0.198318496538081,-0.109469074986316,-0.170499158721256,0.0,0.0,0.103595505617978,2.21289355322339,1.00650325162581,0.537970191625266,0.20780487804878
,incomeTaxExpense,0.0,-90000000.0,-50000000.0,-561000000.0,171000000.0,-102000000.0,66000000.0,-135000000.0,600000000.0,165000000.0,-571000000.0
,netIncome,0.0,-311000000.0,-150000000.0,255000000.0,329000000.0,-175000000.0,178000000.0,8780000000.0,1414000000.0,836000000.0,1000000000.0
,netIncomeRatio,0.0,-0.153808110781405,-0.0821018062397373,0.14301738642737,0.0,0.0,0.04,2.19390304847576,0.707353676838419,0.59332860184528,0.48780487804878
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.0,-1.35,-0.65,1.23,3.92614,-0.377957,0.365172,52.254654,8.197676,4.846717,5.797508
,EPSDiluted,0.0,-1.35,-0.65,1.21,3.92614,-0.377957,0.365172,51.38386,8.197676,4.846717,5.797508
,weightedAverageShsOut,231000000.0,231000000.0,231000000.0,207000000.0,83797309.0,463015550.0,487003896.0,168030584.0,172487902.0,172487902.0,172487902.0
,weightedAverageShsOutDil,231000000.0,233000000.0,232000000.0,211000000.0,83797309.0,463015550.0,491275860.0,170878560.0,172487902.0,172487902.0,172487902.0
