date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY
,revenue,10866449.0,10923936.0,12330687.0,13212314.0,15570514.0,20351630.0,24927707.0,32806678.0,54507049.0,81166739.0,74388180.0,61696620.0,50968660.0,33186324.0,21843262.0,8657813.0,0.0,23275.0,110079.0,37490.0
,costOfRevenue,8913543.0,9441752.0,10355839.0,10743764.0,12352004.0,18887069.0,19465706.0,33287597.0,40430798.0,52178680.0,44105447.0,36046259.0,25678239.0,17619180.0,11745815.0,4166965.0,0.0,47681.0,0.0,0.0
,grossProfit,1952906.0,1482184.0,1974848.0,2468550.0,3218510.0,1464561.0,5462001.0,-480919.0,14076251.0,28988059.0,30282733.0,25650361.0,25290421.0,15567144.0,10097447.0,4490848.0,0.0,-24406.0,0.0,37490.0
,grossProfitRatio,0.179718875963988,0.135682230287691,0.160157175346353,0.18683706729949,0.206705443378427,0.0719628354092522,0.219113655339418,-0.0146591800608401,0.258246433410842,0.357142092403146,0.407090656069284,0.415749857933871,0.496195524857824,0.469083107848884,0.462268272934693,0.518704665947393,0.0,-1.04859291084855,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,377964.0,229637.0,172384.0,90474.0,365969.0,961897.0,2798557.0,1683244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1822655.0,2289520.0,1949921.0,2019949.0,2265851.0,1896559.0,1716760.0,2404338.0,3313306.0,3716397.0,3039450.0,2147081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752324.0
,SellingAndMarketingExpenses,2215394.0,2352610.0,3216512.0,3460596.0,4036590.0,4294639.0,3346511.0,3284905.0,3535214.0,3439522.0,2542826.0,2705550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,115186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,4416013.0,4871767.0,5338817.0,5571019.0,6325387.0,5512564.0,7796715.0,7372487.0,6706533.0,6962332.0,6087500.0,3035846.0,5560117.0,3315915.0,1473956.0,247032.0,1842379.0,92963.0,265721.0,752324.0
,costAndExpenses,13329556.0,14313519.0,15694656.0,16314783.0,18677391.0,24399633.0,27262421.0,40660084.0,47137331.0,59141012.0,50192947.0,39082105.0,31238356.0,20935095.0,13219771.0,4413997.0,1842379.0,140644.0,265721.0,752324.0
,interestExpense,294159.0,321718.0,451258.0,539334.0,849557.0,1165164.0,785804.0,348696.0,308375.0,255198.0,168258.0,154182.0,131027.0,237398.0,145881.0,186452.0,0.0,5595.0,0.0,49855.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
