date,,2021-12-31_FY,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-2739850.0,0.0,300455.0,-8595414.0,-13693750.0
,depreciationAndAmortization,0.0,0.0,0.0,701816.0,1097046.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,96507.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,455572.0,-148687.0,10530245.0,-6236292.0,783513.0
,accountsReceivables,0.0,-1462698.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,6567.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,148687.0,-10381558.0,-4145266.0
,otherNonCashItems,1181916.0,-1585612.0,-12008449.0,7999558.0,3167778.0
,netCashProvidedByOperatingActivites,-1102362.0,-1734299.0,-1177749.0,-6130332.0,-8548906.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,-48274.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,-20215.0
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,-68489.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,-5897869.0
,commonStockIssued,3983828.0,0.0,400000.0,1008068.0,10005000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-387483.0,1134546.0,667293.0,5482534.0,4356835.0
,netCashUsedProvidedByFinancingActivities,3596345.0,1134546.0,1067293.0,6490602.0,8463966.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-5981.0,179370.0,406351.0,-249027.0,95343.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2488002.0,-420383.0,295895.0,110743.0,-58086.0
,cashAtEndOfPeriod,2507404.0,5249.0,425632.0,129237.0,18494.0
,cashAtBeginningOfPeriod,19402.0,425632.0,129737.0,18494.0,76580.0
,operatingCashFlow,-1102362.0,-1734299.0,-1177749.0,-6130332.0,-8548906.0
,capitalExpenditure,0.0,0.0,0.0,0.0,-68489.0
,freeCashFlow,-1102362.0,-1734299.0,-1177749.0,-6130332.0,-8617395.0
