date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,49343000.0,47177000.0,27790000.0,34571000.0,32295000.0,25938000.0,29678000.0,24617000.0,28032000.0,19161000.0,28662000.0,34170000.0,25084000.0,16457000.0,7548000.0,13253000.0,9633000.0,7577000.0,7271000.0,3364000.0,6941000.0,9700000.0,8200000.0,6500000.0,5100000.0,3700000.0,3200000.0,2200000.0,-3900000.0,1600000.0,2300000.0,2400000.0
,depreciationAndAmortization,25216000.0,24146000.0,24315000.0,24398000.0,22442000.0,20599000.0,15664000.0,13494000.0,12054000.0,9491000.0,8459000.0,8158000.0,7051000.0,6467000.0,7007000.0,6359000.0,7245000.0,7832000.0,7980000.0,6801000.0,6073000.0,5700000.0,4700000.0,4000000.0,4100000.0,4400000.0,4400000.0,4300000.0,4100000.0,4000000.0,3800000.0,3200000.0
,deferredIncomeTax,-3082000.0,-1524000.0,-5269000.0,-4100000.0,710000.0,-3023000.0,-1334000.0,1462000.0,-551000.0,-800000.0,1981000.0,5169000.0,-1489000.0,-1149000.0,-2081000.0,-318000.0,1483000.0,323000.0,1986000.0,1347000.0,817000.0,700000.0,-700000.0,-1000000.0,300000.0,-200000.0,-300000.0,-400000.0,-3400000.0,100000.0,100000.0,200000.0
,stockBasedCompensation,1415000.0,1214000.0,4174000.0,1725000.0,1537000.0,1541000.0,1449000.0,1388000.0,1266000.0,1470000.0,1365000.0,1172000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,16480000.0,9741000.0,-8164000.0,-6732000.0,-459000.0,-10485000.0,-14139000.0,-7535000.0,-5024000.0,-2709000.0,-18897000.0,2948000.0,-7270000.0,2626000.0,-1240000.0,-3328000.0,-14004000.0,-4253000.0,2869000.0,13760000.0,-4378000.0,400000.0,-3000000.0,-3800000.0,1400000.0,1600000.0,2500000.0,2300000.0,-600000.0,-8000000.0,4600000.0,-2300000.0
,accountsReceivables,3036000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,5129000.0,-1220000.0,4859000.0,-6167000.0,955000.0,-7116000.0,-6943000.0,247000.0,-4743000.0,42000.0,-14886000.0,7015000.0,-5577000.0,241000.0,-1531000.0,2691000.0,-5622000.0,-4152000.0,-344000.0,-1852000.0,-1316000.0,3400000.0,-800000.0,-4100000.0,-1700000.0,2600000.0,-500000.0,-3300000.0,-600000.0,-500000.0,200000.0,-1000000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,155652000.0,142847000.0,104644000.0,65514000.0,75174000.0,44784000.0,34030000.0,29122000.0,27294000.0,78782000.0,64658000.0,60419000.0,35740000.0,38725000.0,33648000.0,32978000.0,26135000.0,25946000.0,6825000.0,20582000.0,6822000.0,11200000.0,10800000.0,13800000.0,17600000.0,16200000.0,14600000.0,12100000.0,9800000.0,10400000.0,18400000.0,13800000.0
,otherNonCashItems,0.0,0.0,-2860000.0,-825000.0,-1000000.0,0.0,0.0,0.0,-1097000.0,19161000.0,-4700000.0,-18699000.0,4670000.0,4369000.0,5516000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,200000.0,0.0,3200000.0,0.0,100000.0,0.0
,netCashProvidedByOperatingActivites,89578000.0,80714000.0,60350000.0,49751000.0,56185000.0,35831000.0,35735000.0,34818000.0,34802000.0,31317000.0,18396000.0,36588000.0,27052000.0,28275000.0,16750000.0,18361000.0,5498000.0,14083000.0,12234000.0,8587000.0,13251000.0,15400000.0,14700000.0,5200000.0,9900000.0,12000000.0,6300000.0,3000000.0,3800000.0,5400000.0,5100000.0,3300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-9059000.0,-7496000.0,-8643000.0,-15069000.0,-10596000.0,-19766000.0,-12332000.0,-14311000.0,-8202000.0,0.0,-9238000.0,-7750000.0,-38887000.0,-15971000.0,-11060000.0,-9088000.0,-5572000.0,-7053000.0,-5914000.0,-5007000.0,-6403000.0,-10000000.0,-17900000.0,-8300000.0,-5400000.0,-4500000.0,-3600000.0,-3100000.0,-3500000.0,-3300000.0,-4900000.0,-4400000.0
,acquisitionsNet,-29134000.0,0.0,-8000000.0,-20000000.0,-2000000.0,-2000000.0,-21000000.0,-15000000.0,-52000000.0,-4000000.0,-7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
