date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,15093000.0,1982000.0,2050000.0,1101000.0,317000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,15093000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,76065000.0,58245000.0,50182000.0,41896000.0,37817000.0
,GeneralAndAdministrativeExpenses,21325000.0,21478000.0,16164000.0,13891000.0,10463000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,97390000.0,79723000.0,66346000.0,55787000.0,48280000.0
,costAndExpenses,97390000.0,79723000.0,66346000.0,55787000.0,48280000.0
,interestExpense,1792000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3035000.0,2722000.0,1604000.0,1527000.0,1273000.0
,EBITDA,-79262000.0,-75019000.0,-62692000.0,-53159000.0,-46690000.0
,EBITDARatio,-5.25157357715497,-37.8501513622603,-30.5814634146341,-48.2824704813806,-147.287066246057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-82297000.0,-77741000.0,-64296000.0,-54686000.0,-47963000.0
,operatingIncomeRatio,-5.45266017359041,-39.22351160444,-31.3639024390244,-49.669391462307,-151.302839116719
,totalOtherIncomeExpensesNet,1741000.0,-2303000.0,-2017000.0,-676000.0,-220000.0
,incomeBeforeTax,-84038000.0,-75438000.0,-62279000.0,-54010000.0,-47743000.0
,incomeBeforeTaxRatio,-5.56801166103492,-38.0615539858729,-30.38,-49.05540417802,-150.608832807571
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0
,netIncome,-84038000.0,-75438000.0,-62279000.0,-54010000.0,-47743000.0
,netIncomeRatio,-5.56801166103492,-38.0615539858729,-30.38,-49.05540417802,-150.608832807571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.0893446307811,-1.88,-1.91,-2.13,-4.05
,EPSDiluted,-2.0893446307811,-1.88,-1.91,-2.13,-4.05
,weightedAverageShsOut,45781638.0,40222182.0,32656237.0,25406845.0,12696414.0
,weightedAverageShsOutDil,45781638.0,40222182.0,32656237.0,25406845.0,12696414.0
