date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,revenue,1172700000.0,1514100000.0,1585900000.0,1397500000.0,1330600000.0,1391900000.0,1356100000.0,1297500000.0,1360100000.0,1301300000.0,1079100000.0,987000000.0,1508200000.0,1504500000.0,667500000.0,1089700000.0,942400000.0,1365000000.0,1469600000.0,1732700000.0,2169800000.0,2044300000.0,2256400000.0,2373200000.0,2190500000.0,2237800000.0,1781500000.0,1719100000.0,1909100000.0,2000800000.0,2095000000.0,2192700000.0
,costOfRevenue,993500000.0,1264300000.0,1344600000.0,1125600000.0,1041700000.0,1153800000.0,1159000000.0,1066300000.0,1127500000.0,1158900000.0,946800000.0,782900000.0,1512800000.0,1251100000.0,580400000.0,951100000.0,852200000.0,1423000000.0,1408200000.0,1638400000.0,1891400000.0,1859200000.0,1906200000.0,1962600000.0,1869100000.0,1798400000.0,1625500000.0,1587700000.0,1619300000.0,1594200000.0,1525200000.0,1545600000.0
,grossProfit,179200000.0,249800000.0,241300000.0,271900000.0,288900000.0,238100000.0,197100000.0,231200000.0,232600000.0,142400000.0,132300000.0,204100000.0,-4600000.0,253400000.0,87100000.0,138600000.0,90200000.0,-58000000.0,61400000.0,94300000.0,278400000.0,185100000.0,350200000.0,410600000.0,321400000.0,439400000.0,156000000.0,131400000.0,289800000.0,406600000.0,569800000.0,647100000.0
,grossProfitRatio,0.152809755265626,0.16498249785351,0.152153351409294,0.194561717352415,0.217120096197204,0.171061139449673,0.145343263771108,0.178188824662813,0.17101683699728,0.109429032505956,0.122602168473728,0.206788247213779,-0.00304999336957963,0.168428049185776,0.130486891385768,0.127190969991741,0.0957130730050934,-0.0424908424908425,0.0417800762112139,0.0544237317481387,0.128306756383077,0.0905444406398278,0.155202978195355,0.173015337940334,0.146724492125086,0.196353561533649,0.0875666573112546,0.0764353440753883,0.151799277146299,0.203218712514994,0.271980906921241,0.295115610890683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,91000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,91200000.0,98000000.0,96300000.0,97500000.0,105000000.0,88100000.0,81400000.0,57900000.0,62200000.0,62700000.0,64400000.0,69900000.0,73100000.0,73100000.0,33300000.0,58900000.0,885500000.0,608000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157700000.0,119600000.0,117400000.0,123200000.0,119700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
