date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,5840000000.0,5763000000.0,5423000000.0,4355605000.0,3921225000.0,3663851000.0,3689884000.0,3022384000.0,2432680000.0,2032729000.0,1878658000.0,1685407000.0,1526504000.0,1385486000.0,788221000.0,676759000.0,603865000.0,930348000.0,901533000.0,898951000.0,649165000.0,345800000.0,113100000.0,31400000.0
,costOfRevenue,1969000000.0,1986000000.0,1847000000.0,1563701000.0,1440521000.0,1321426000.0,1350466000.0,1046796000.0,728989000.0,588385000.0,581377000.0,549368000.0,538575000.0,509084000.0,272961000.0,251985000.0,230915000.0,417779000.0,446199000.0,467233000.0,233597000.0,106800000.0,29900000.0,13100000.0
,grossProfit,3871000000.0,3777000000.0,3576000000.0,2791904000.0,2480704000.0,2342425000.0,2339418000.0,1975588000.0,1703691000.0,1444344000.0,1297281000.0,1136039000.0,987929000.0,876402000.0,515260000.0,424774000.0,372950000.0,512569000.0,455334000.0,431718000.0,415568000.0,239000000.0,83200000.0,18300000.0
,grossProfitRatio,0.662842465753425,0.655387818844352,0.65941360870367,0.640991090789913,0.6326349546379,0.639334132310512,0.634008548778227,0.653652216263718,0.700335021457816,0.71054429783803,0.690536010279678,0.674044310958718,0.647184023101151,0.632559260793685,0.653699914110383,0.627659181481148,0.617604928253832,0.550943302936106,0.505066370282619,0.480246420550175,0.64015774109818,0.691150954308849,0.735632183908046,0.582802547770701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3896000.0,1455000.0,5564000.0,7483000.0,12337000.0,10489000.0,5400000.0,4600000.0,5700000.0
,GeneralAndAdministrativeExpenses,678000000.0,614000000.0,563000000.0,426698000.0,371031000.0,310921000.0,282696000.0,238702000.0,212572000.0,173493000.0,165356000.0,153072000.0,149586000.0,142846000.0,95751000.0,105763000.0,106177000.0,115542000.0,99571000.0,108651000.0,80071000.0,43800000.0,23600000.0,6800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5000000.0,1000000.0,1000000.0,1994000.0,-8835000.0,57028000.0,11862000.0,-3872000.0,-5392000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
