Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,183013000.0,94171000.0,56758000.0,248098000.0,423298000.0,72297000.0
Revenue Growth,0.9434,0.6592,-0.7712,-0.4139,4.855,
Cost of Revenue,77176000.0,71741000.0,70167000.0,66266000.0,26018000.0,767000.0
Gross Profit,105837000.0,22430000.0,-13409000.0,181832000.0,397280000.0,71530000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,28560000.0,28295000.0,29731000.0,33071000.0,81266000.0,15216000.0
Operating Expenses,159819000.0,142255000.0,159892000.0,177595000.0,175113000.0,27366000.0
Operating Income,-53982000.0,-119825000.0,-173301000.0,4237000.0,222167000.0,44164000.0
Interest Expense,77035000.0,59582000.0,53868000.0,53694000.0,35812000.0,4568000.0
Earnings before Tax,-130789000.0,-185428000.0,-227919000.0,-45939000.0,188898000.0,39596000.0
Income Tax Expense,46000.0,26000.0,109000.0,66000.0,45000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-130835000.0,-185454000.0,-228028000.0,-46005000.0,188853000.0,39596000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-130835000.0,-185454000.0,-228028000.0,-46005000.0,188853000.0,39596000.0
EPS,-2.44,-3.47,-4.18,-0.81,3.36,1.67
EPS Diluted,-2.44,-3.47,-4.18,-0.81,3.34,1.61
Weighted Average Shs Out,53630204.0,53447950.0,53869642.0,55990853.0,57186587.0,42276057.0
Weighted Average Shs Out (Dil),53552109.0,53493523.0,54490979.0,56843028.0,56247376.0,23734869.0
Dividend per Share,0.6,0.6,0.75,1.83,2.03,0.35
Gross Margin,0.5783,0.2382,-0.2362,0.7329,0.9385,0.9894
EBITDA Margin,0.149,-0.682,-2.59,0.061,0.533,0.611
EBIT Margin,-0.2937,-1.3364,-3.0665,0.0313,0.5309,0.6109
Profit Margin,-0.715,-1.969,-4.018,-0.185,0.446,0.548
Free Cash Flow margin,-2.9751,-2.3502,-8.2118,-0.8473,-0.4649,-0.3948
EBITDA,27207000.0,-64245000.0,-147024000.0,15227000.0,225777000.0,44189000.0
EBIT,-53754000.0,-125846000.0,-174051000.0,7755000.0,224710000.0,44164000.0
Consolidated Income,-130835000.0,-185454000.0,-228028000.0,-46005000.0,188853000.0,39596000.0
Earnings Before Tax Margin,-0.7146,-1.9691,-4.0156,-0.1852,0.4463,0.5477
Net Profit Margin,-0.7149,-1.9693,-4.0175,-0.1854,0.4461,0.5477
