Date,2018-12-31,2017-12-31,2016-12-31
Revenue,7685135.0,6726672.0,6740000.0
Revenue Growth,0.142486953429571,-0.00197744807121662,
Cost of Revenue,1876460.0,1550580.0,
Gross Profit,5808675.0,5176092.0,3913000.0
R&D Expenses,0.0,0.0,
SG&A Expense,1402442.0,1458043.0,
Operating Expenses,3234679.0,3116030.0,
Operating Income,2573996.0,2060062.0,1511000.0
Interest Expense,1486597.0,1491249.0,
Earnings before Tax,1075246.0,558859.0,1511000.0
Income Tax Expense,-60763.0,-543287.0,1000.0
Net Income - Non-Controlling int,12153.0,9954.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,1136009.0,1102146.0,
Preferred Dividends,0.0,0.0,
Net Income Com,1136009.0,1102146.0,
EPS,0.2,0.19,0.26
EPS Diluted,0.2,0.19,0.26
Weighted Average Shs Out,4530659.0,5791000.0,5791000.0
Weighted Average Shs Out (Dil),4530659.0,,
Dividend per Share,0.0,0.0,
Gross Margin,0.7558,0.7695,0.5806
EBITDA Margin,0.572,0.551,
EBIT Margin,0.3334,0.3048,
Profit Margin,0.148,0.164,
Free Cash Flow margin,0.3415,0.3407,
EBITDA,4394080.0,3708095.0,
EBIT,2561843.0,2050108.0,
Consolidated Income,1148162.0,1112100.0,
Earnings Before Tax Margin,0.1399,0.0831,0.2242
Net Profit Margin,0.1478,0.1638,
