date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-56241000.0,-55178000.0,-30055000.0,-21561000.0,-16945000.0
,depreciationAndAmortization,138000.0,146000.0,149000.0,173000.0,389000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,3627000.0,3204000.0,2606000.0,863000.0,635000.0
,changeInWorkingCapital,4547000.0,-52023000.0,88820000.0,14814000.0,-15386000.0
,accountsReceivables,11687000.0,-15000000.0,0.0,7000.0,461000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1652000.0,3031000.0,500000.0,-90000.0,-102000.0
,otherWorkingCapital,71714000.0,67167000.0,119190000.0,30370000.0,15556000.0
,otherNonCashItems,-7119000.0,60238000.0,-90073000.0,-14229000.0,12835000.0
,netCashProvidedByOperatingActivites,-55048000.0,-43613000.0,-28553000.0,-19940000.0,-18472000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-267000.0,-64000.0,-376000.0,-23000.0,-468000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-97635000.0,-129977000.0,-198912000.0,-25472000.0,-13401000.0
,salesMaturitiesOfInvestments,107565000.0,157433000.0,127967000.0,14300000.0,10002000.0
,otherInvestingActivites,0.0,0.0,0.0,-57000.0,2559000.0
,netCashUsedForInvestingActivites,9663000.0,27392000.0,-71321000.0,-11252000.0,-1308000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-5082000.0,-14318000.0,-14340000.0
,commonStockIssued,59941000.0,327000.0,106869000.0,15020000.0,958000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,435000.0,0.0,9545000.0,34698000.0,14330000.0
,netCashUsedProvidedByFinancingActivities,60376000.0,327000.0,111332000.0,35400000.0,948000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,14991000.0,-15894000.0,11458000.0,4208000.0,-18832000.0
,cashAtEndOfPeriod,30360000.0,15369000.0,31263000.0,14472000.0,10264000.0
,cashAtBeginningOfPeriod,15369000.0,31263000.0,19805000.0,10264000.0,29096000.0
,operatingCashFlow,-55048000.0,-43613000.0,-28553000.0,-19940000.0,-18472000.0
,capitalExpenditure,-267000.0,-64000.0,-376000.0,-23000.0,-468000.0
,freeCashFlow,-55315000.0,-43677000.0,-28929000.0,-19963000.0,-18940000.0
