Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,440000000.0,429000000.0,430000000.0,422000000.0,416000000.0
Revenue Growth,,,,,
Cost of Revenue,195000000.0,186000000.0,190000000.0,186000000.0,184000000.0
Gross Profit,245000000.0,243000000.0,240000000.0,236000000.0,232000000.0
R&D Expenses,,,,,
SG&A Expense,180000000.0,175000000.0,173000000.0,172000000.0,172000000.0
Operating Expenses,200000000.0,175000000.0,173000000.0,172000000.0,172000000.0
Operating Income,45000000.0,68000000.0,67000000.0,64000000.0,60000000.0
Interest Expense,,,,,
Earnings before Tax,46000000.0,68000000.0,67000000.0,63000000.0,60000000.0
Income Tax Expense,22000000.0,26000000.0,27000000.0,25000000.0,24000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,24000000.0,43000000.0,40000000.0,38000000.0,35000000.0
Preferred Dividends,,,,,
Net Income Com,24000000.0,43000000.0,40000000.0,38000000.0,35000000.0
EPS,2.02,3.70,3.33,3.09,2.84
EPS Diluted,1.97,3.62,3.27,3.03,2.80
Weighted Average Shs Out,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
Weighted Average Shs Out (Dil),12000000.0,12000000.0,12000000.0,13000000.0,13000000.0
Dividend per Share,,,,,
Gross Margin,0.55681818181818,0.56643356643357,0.55813953488372,0.55924170616114,0.55769230769231
EBITDA Margin,0.14772727272727,0.20979020979021,0.2093023255814,0.2085308056872,0.20673076923077
EBIT Margin,0.10454545454545,0.16083916083916,0.15581395348837,0.14928909952607,0.14182692307692
Profit Margin,0.054545454545455,0.1002331002331,0.093023255813953,0.090047393364929,0.084134615384615
Free Cash Flow margin,,,,,
EBITDA,65000000.0,90000000.0,90000000.0,88000000.0,86000000.0
EBIT,46000000,69000000,67000000,63000000,59000000
Consolidated Income,24000000.0,43000000.0,40000000.0,38000000.0,35000000.0
Earnings Before Tax Margin,0.10454545454545,0.15850815850816,0.15581395348837,0.14928909952607,0.14423076923077
Net Profit Margin,0.054545454545455,0.1002331002331,0.093023255813953,0.090047393364929,0.084134615384615
