Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,12557000.0,14799000.0,19218000.0,25541000.0,32156000.0,33454000.0,29070000.0,27806000.0,27550000.0,25255000.0
Revenue Growth,-0.1515,-0.2299,-0.2476,-0.2057,-0.0388,0.1508,0.0455,0.0093,0.0909,0.0293
Cost of Revenue,7598000.0,8606000.0,11682000.0,14844000.0,18294000.0,19504000.0,16044000.0,16738000.0,19615000.0,18481000.0
Gross Profit,4959000.0,6193000.0,7536000.0,10697000.0,13862000.0,13950000.0,13026000.0,11068000.0,7935000.0,6774000.0
R&D Expenses,921000.0,1148000.0,1117000.0,1350000.0,1019000.0,662000.0,946000.0,0.0,0.0,0.0
SG&A Expense,5685000.0,5699000.0,7829000.0,9698000.0,11685000.0,14050000.0,12676000.0,10598000.0,10550000.0,6141000.0
Operating Expenses,11699000.0,8560000.0,9621000.0,11186000.0,15046000.0,15392000.0,13622000.0,10598000.0,10550000.0,6141000.0
Operating Income,-6740000.0,-2367000.0,-2085000.0,-489000.0,-1184000.0,-1442000.0,-596000.0,470000.0,-2615000.0,633000.0
Interest Expense,415000.0,-7922000.0,1527000.0,1484000.0,1432000.0,2799000.0,574000.0,129000.0,160000.0,1559000.0
Earnings before Tax,-7155000.0,5555000.0,-3612000.0,-1973000.0,-2616000.0,-4241000.0,-1170000.0,369000.0,-2663000.0,-547000.0
Income Tax Expense,13000.0,-230000.0,-79000.0,170000.0,139000.0,-30000.0,-2221000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28000.0,-112000.0,-379000.0
Net Income,-7168000.0,5785000.0,-3533000.0,-2143000.0,-2755000.0,-4211000.0,1051000.0,369000.0,-2663000.0,-547000.0
Preferred Dividends,12000.0,70000.0,12000.0,18000.0,20000.0,20000.0,0.0,0.0,934000.0,64000.0
Net Income Com,-7180000.0,5715000.0,-3545000.0,-2161000.0,-2775000.0,-4231000.0,1051000.0,369000.0,-3597000.0,-611000.0
EPS,-1.5,1.5,-1.0,-0.6,-0.8,-1.4,0.4,0.2,-1.9,-0.5
EPS Diluted,-1.5,1.4,-1.0,-0.6,-0.8,-1.4,0.4,0.2,-1.9,-0.5
Weighted Average Shs Out,4981300.0,3613020.0,3645500.0,3571000.0,3580500.0,3494972.0,2879530.0,2514375.0,2115985.0,1624737.0
Weighted Average Shs Out (Dil),4795000.0,3760300.0,3561100.0,3544200.0,3488500.0,3052500.0,2525400.0,2228600.0,1912700.0,1323500.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3949,0.4185,0.3921,0.4188,0.4311,0.417,0.4481,0.398,0.288,0.2682
EBITDA Margin,-0.477,-0.05,-0.007,0.068,0.048,0.042,0.051,0.07,-0.052,0.082
EBIT Margin,-0.5368,-0.1599,-0.1085,-0.0191,-0.0368,-0.0431,-0.0205,0.0179,-0.0909,0.0401
Profit Margin,-0.572,0.386,-0.184,-0.085,-0.086,-0.126,0.036,0.013,-0.131,-0.024
Free Cash Flow margin,-0.1187,0.0997,-0.0104,-0.0003,-0.012,0.0432,0.0032,-0.0063,-0.109,-0.0431
EBITDA,-5985000.0,-746000.0,-126000.0,1746000.0,1551000.0,1418000.0,1489000.0,1934000.0,-1425000.0,2068000.0
EBIT,-6740000.0,-2367000.0,-2085000.0,-489000.0,-1184000.0,-1442000.0,-596000.0,498000.0,-2503000.0,1012000.0
Consolidated Income,-7168000.0,5785000.0,-3533000.0,-2143000.0,-2755000.0,-4211000.0,1051000.0,369000.0,-2663000.0,-547000.0
Earnings Before Tax Margin,-0.5698,0.3754,-0.1879,-0.0772,-0.0814,-0.1268,-0.0402,0.0133,-0.0967,-0.0217
Net Profit Margin,-0.5708,0.3909,-0.1838,-0.0839,-0.0857,-0.1259,0.0362,0.0133,-0.0967,-0.0217
