date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,64540000.0,94243000.0,98927000.0,84137000.0,83494000.0,78093000.0,77694000.0,69340000.0,74513000.0,38403000.0,67840000.0,66298000.0,50954000.0,32296000.0,48117000.0,65059000.0,-106275000.0,52031000.0,89592000.0,77779000.0,76339000.0,42900000.0,53991000.0
,depreciationAndAmortization,11097000.0,11459000.0,8692000.0,7796000.0,7141000.0,6844000.0,6316000.0,5447000.0,4951000.0,4397000.0,4584000.0,5132000.0,6145000.0,4390000.0,9967000.0,15462000.0,29941000.0,31050000.0,3055000.0,7384000.0,1298000.0,-1900000.0,-970000.0
,deferredIncomeTax,-5588000.0,-361000.0,-4540000.0,922000.0,470000.0,3201000.0,2106000.0,5696000.0,6089000.0,-9647000.0,3466000.0,0.0,8160000.0,18714000.0,28288000.0,23719000.0,-83500000.0,-480000.0,-1956000.0,286000.0,2419000.0,-9000000.0,-33000.0
,stockBasedCompensation,2558000.0,2752000.0,2565000.0,2942000.0,3295000.0,4122000.0,4148000.0,9283000.0,1196000.0,262000.0,452000.0,604000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-110845000.0,-718804000.0,86179000.0,-41575000.0,-721738000.0,-120827000.0,444181000.0,6839608000.0,-272684000.0,1431908000.0,-6791383000.0,0.0,-7643670000.0,-521986000.0,-218199000.0,8383855000.0,0.0,0.0,0.0,0.0,0.0,0.0,7729000.0
,accountsReceivables,-63000.0,0.0,0.0,0.0,0.0,0.0,0.0,2496000.0,3224000.0,904000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-8231000.0,-19746000.0,-639000.0,-10743000.0,-6840000.0,-6215000.0,-8184000.0,-9403000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,24020000.0,134865000.0,853669000.0,767490000.0,809065000.0,1530803000.0,1651630000.0,1207449000.0,-5632159000.0,-5359475000.0,-6791383000.0,0.0,0.0,7643670000.0,8165656000.0,8383855000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,0.0,26347000.0,6816000.0,0.0,0.0,673000.0,58000.0,-4048000.0,7790000.0,-38297000.0,5335000.0,3197000.0,-1454000.0,141000.0,-5088000.0,244823000.0,172625000.0,-120664000.0,17389000.0,2287000.0,23400000.0,-2498000.0
,netCashProvidedByOperatingActivites,92928000.0,80947000.0,124163000.0,85445000.0,84956000.0,86609000.0,91787000.0,101722000.0,106238000.0,65785000.0,59162000.0,190718000.0,81720000.0,446714000.0,81563000.0,104744000.0,94612000.0,229934000.0,-24584000.0,95988000.0,92668000.0,66900000.0,58219000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-14742000.0,-11732000.0,-11761000.0,-9128000.0,-14854000.0,-12022000.0,-7227000.0,-18769000.0,-12617000.0,-12751000.0,-8183000.0,-13053000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5632000.0
,acquisitionsNet,0.0,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1007763000.0,-386702000.0,-411459000.0,-37425000.0,-244319000.0,-204070000.0,-289647000.0,-851244000.0,-1248544000.0,-2769872000.0,-1662030000.0,-648763000.0,-1564741000.0,-919131000.0,-310249000.0,-309506000.0,-1036789000.0,-3669344000.0,-1533849000.0,-1251067000.0,-908138000.0,-3318500000.0,-660000000.0
,salesMaturitiesOfInvestments,667952000.0,525189000.0,407311000.0,413332000.0,636142000.0,564848000.0,677643000.0,1322365000.0,1797656000.0,1837422000.0,1400820000.0,113448000.0,1136272000.0,1138230000.0,791907000.0,1004929000.0,1691628000.0,2711405000.0,1273653000.0,880704000.0,473279000.0,2651000000.0,850060000.0
,otherInvestingActivites,11904000.0,11146000.0,16194000.0,26387000.0,58581000.0,31054000.0,-72689000.0,19633000.0,11497000.0,11985000.0,10552000.0,504702000.0,-35392000.0,-117808000.0,-165134000.0,-705381000.0,-441919000.0,555904000.0,548686000.0,24514000.0,-1168496000.0,-580600000.0,-587881000.0
,netCashUsedForInvestingActivites,-151290000.0,233259000.0,-21567000.0,146284000.0,99494000.0,-18497000.0,27975000.0,116291000.0,76848000.0,-933321000.0,-38492000.0,-440552000.0,-472582000.0,96666000.0,313847000.0,-12604000.0,210726000.0,-408673000.0,283976000.0,-347941000.0,-1606930000.0,-1252500000.0,-396552000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2112600000.0,-5563752000.0,-17414200000.0,-2900100000.0,-8900100000.0,-7695100000.0,-2194577000.0,-1073115000.0,-957768000.0,-773771000.0,-350000000.0,-1581612000.0,-1134700000.0,-756901000.0,-829100000.0,-719900000.0,-562391000.0,-463348000.0,-15261000.0,0.0,-778000000.0,-552000000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076411000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
