date,,2021-01-31_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-31_FY,2015-01-31_FY,2014-01-31_FY
,revenue,421262000.0,691345000.0,706262000.0,698145000.0,639056000.0,483400000.0,456026000.0
,costOfRevenue,178387000.0,262766000.0,245982000.0,234065000.0,211117000.0,164792000.0,161261000.0
,grossProfit,242875000.0,428579000.0,460280000.0,464080000.0,427939000.0,318608000.0,294765000.0
,grossProfitRatio,0.576541439769075,0.619920589575393,0.651712820454732,0.664732970944431,0.669642410054831,0.659098055440629,0.64637761881998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,409069000.0,399042000.0,394893000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,343448000.0,540597000.0,399042000.0,394893000.0,368525000.0,279557000.0,267319000.0
,costAndExpenses,521835000.0,803363000.0,645024000.0,628958000.0,579642000.0,444349000.0,428580000.0
,interestExpense,18229000.0,20100000.0,19900000.0,19261000.0,18670000.0,17895000.0,19064000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,33684000.0,37916000.0,36743000.0,35040000.0,36219000.0,19051000.0,22910000.0
,EBITDA,-66889000.0,-74102000.0,97981000.0,104227000.0,95633000.0,58102000.0,50356000.0
,EBITDARatio,-0.158782420441436,-0.107185269293913,0.138731802079115,0.149291336326981,0.149647292256078,0.120194455937112,0.110423528483025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-100573000.0,-112018000.0,61238000.0,69187000.0,59414000.0,39051000.0,27446000.0
,operatingIncomeRatio,-0.238742160460711,-0.162029088226573,0.0867071993113037,0.099101189580961,0.092971507974262,0.0807840297889946,0.0601851648809498
,totalOtherIncomeExpensesNet,-71516000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-190318000.0,-131589000.0,42174000.0,49926000.0,40744000.0,21156000.0,8382000.0
,incomeBeforeTaxRatio,-0.451780602095608,-0.190337675111558,0.0597143836140129,0.0715123649098683,0.0637565408978243,0.0437649979313198,0.0183805309346397
,incomeTaxExpense,-48906000.0,-3022000.0,11649000.0,-5439000.0,16669000.0,10860000.0,3884000.0
,netIncome,-141412000.0,-128567000.0,30525000.0,55365000.0,24075000.0,10296000.0,4498000.0
,netIncomeRatio,-0.335686579848171,-0.185966485618613,0.0432205045719577,0.0793030101196743,0.0376727548133497,0.0212991311543235,0.0098634726967322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.23232452527262,-2.93872,0.68999,1.27066,2.751558,1.254459,0.555982
,EPSDiluted,-3.23232452527262,-2.93872,0.68999,1.27066,2.751558,1.198773,0.527885
,weightedAverageShsOut,43749320.0,43749320.0,44239750.0,43571750.0,8749588.0,8207524.0,8090197.0
,weightedAverageShsOutDil,43749320.0,43749320.0,44239750.0,43571750.0,8749588.0,8588783.0,8520795.0
