date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,13916000000.0,15073000000.0,15096000000.0,14143000000.0,13702000000.0,13414000000.0,12850000000.0,12706000000.0,12486000000.0,12428000000.0,12186000000.0,11731000000.0,11335000000.0,10123150263.0,8838000000.0,7482153739.0,5608249340.0,4847363133.0,4323045326.0
,costOfRevenue,8059000000.0,8861000000.0,9113000000.0,8825000000.0,8671000000.0,8437000000.0,7868000000.0,7797000000.0,7729000000.0,7787000000.0,1520000000.0,1380000000.0,1303000000.0,961366571.0,956000000.0,1296148389.0,797856971.0,505951307.0,3181430595.0
,grossProfit,5857000000.0,6212000000.0,5983000000.0,5318000000.0,5031000000.0,4977000000.0,4982000000.0,4909000000.0,4757000000.0,4641000000.0,10666000000.0,10351000000.0,10032000000.0,9161783693.0,7882000000.0,6186005350.0,4810392369.0,4341411826.0,1141614731.0
,grossProfitRatio,0.420882437482035,0.412127645458767,0.396330153683095,0.376016403874708,0.367172675521822,0.371030266885344,0.387704280155642,0.386352904139776,0.380986705109723,0.373430962343096,0.875266699491219,0.882362969908789,0.88504631671813,0.905032865755852,0.891830730934601,0.826768009023398,0.857735110793059,0.895623395005096,0.264076512021285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4847000000.0,4681000000.0,4569000000.0,6025424570.0,4989000000.0,4042437493.0,3076251500.0,2892515780.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227000000.0,1207000000.0,1334000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1000000.0,10000000.0,0.0,0.0,0.0,0.0,-1000000.0,81000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2618000000.0,2488000000.0,2211000000.0,2142000000.0,2276000000.0,2277000000.0,2144000000.0,1898000000.0,1819000000.0,1743000000.0,7719000000.0,7648000000.0,7663000000.0,7628364286.0,6573000000.0,5520447726.0,4168802496.0,3932778565.0,974977967.0
,costAndExpenses,10677000000.0,11349000000.0,11324000000.0,10967000000.0,10947000000.0,10714000000.0,10012000000.0,9695000000.0,9548000000.0,9530000000.0,9239000000.0,9028000000.0,8966000000.0,8589730857.0,7529000000.0,6816596115.0,4966659467.0,4438729872.0,4156408562.0
,interestExpense,844000000.0,799000000.0,703000000.0,734000000.0,749000000.0,743000000.0,763000000.0,723000000.0,663000000.0,639000000.0,669000000.0,647000000.0,575000000.0,0.0,620000000.0,0.0,0.0,0.0,0.0
