date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,revenue,1346746000.0,1349622000.0,1324678000.0,1245334000.0,1154388000.0,1088195000.0,1070306000.0,1033333000.0,1044364000.0,1052336000.0,1049258000.0,1032087000.0,968451000.0,917887000.0,874820000.0,842901000.0,824262000.0,804059000.0,780537000.0,745422000.0,733461000.0,702200000.0,641700000.0,577900000.0,524900000.0,488900000.0,435600000.0,405900000.0,356300000.0,307800000.0,283900000.0,276300000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,625731000.0,612896000.0,586355000.0,577343000.0,557494000.0,519761000.0,497134000.0,478790000.0,467456000.0,448999000.0,460844000.0,467097000.0,425334000.0,308768000.0,288273000.0,273177000.0,265469000.0,264599000.0,250555000.0,236133000.0,220656000.0,215200000.0,198100000.0,179100000.0,165300000.0,157900000.0,144000000.0,134400000.0,116600000.0,102600000.0,96400000.0,89000000.0
,SellingAndMarketingExpenses,19734000.0,21914000.0,20548000.0,16325000.0,16032000.0,16107000.0,15676000.0,14176000.0,15106000.0,16767000.0,18161000.0,18231000.0,19994000.0,18199000.0,17317000.0,17294000.0,16688000.0,14397000.0,15001000.0,12914000.0,13274000.0,12900000.0,12200000.0,12800000.0,11700000.0,11600000.0,10800000.0,7500000.0,6200000.0,5200000.0,5900000.0,5900000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2537000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
