date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-03-31_FY,2007-12-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY
,revenue,8086000000.0,6489000000.0,7500000000.0,7017000000.0,6608000000.0,4664000000.0,4408000000.0,4583000000.0,4856000000.0,4755000000.0,4447000000.0,4279000000.0,3026000000.0,2898136000.0,1348800000.0,1513012000.0,1468000000.0,1405857000.0,947656000.0,864116000.0,786434000.0,620183000.0,572205000.0,436485000.0,259926000.0,86483000.0,61393000.0,40669000.0,26600000.0,21100000.0
,costOfRevenue,2260000000.0,2094000000.0,2517000000.0,2501000000.0,2394000000.0,1585000000.0,1525000000.0,1531000000.0,1662000000.0,1755000000.0,2126000000.0,2307000000.0,1839000000.0,1645435000.0,382000000.0,978065000.0,940362000.0,844946000.0,567147000.0,565173000.0,534731000.0,414609000.0,410660000.0,297866000.0,163123000.0,29822000.0,21749000.0,21293000.0,14900000.0,9800000.0
,grossProfit,5826000000.0,4395000000.0,4983000000.0,4516000000.0,4214000000.0,3079000000.0,2883000000.0,3052000000.0,3194000000.0,3000000000.0,2321000000.0,1972000000.0,1187000000.0,1252701000.0,955900000.0,534947000.0,527638000.0,560911000.0,380509000.0,298943000.0,251703000.0,205574000.0,161545000.0,138619000.0,96803000.0,56661000.0,39644000.0,19376000.0,11700000.0,11300000.0
,grossProfitRatio,0.720504575810042,0.677300046232085,0.6644,0.643579877440502,0.63771186440678,0.66016295025729,0.654038112522686,0.665939341042985,0.657742998352554,0.630914826498423,0.521924893186418,0.460855340032718,0.392267019167217,0.432243690427226,0.708704033214709,0.353564281049985,0.359426430517711,0.398981546487303,0.401526503288113,0.345952395280263,0.320056101338447,0.331473129705264,0.282320147499585,0.317580214669462,0.372425228718943,0.655169224009343,0.645741371166094,0.4764316801495,0.43984962406015,0.535545023696682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1150000000.0,998000000.0,1101000000.0,1069000000.0,958000000.0,646000000.0,571000000.0,584000000.0,604000000.0,646000000.0,642000000.0,627000000.0,592000000.0,269535000.0,384800000.0,133073000.0,131782000.0,86543000.0,97859000.0,56971000.0,40960000.0,41396000.0,26275000.0,21422000.0,28393000.0,18195000.0,17505000.0,7274000.0,4400000.0,0.0
,GeneralAndAdministrativeExpenses,784000000.0,732000000.0,832000000.0,760000000.0,634000000.0,380000000.0,417000000.0,490000000.0,561000000.0,456000000.0,364000000.0,395000000.0,735000000.0,503552000.0,330300000.0,328727000.0,377899000.0,289797000.0,172833000.0,147125000.0,130169000.0,122869000.0,123977000.0,87767000.0,55245000.0,27392000.0,18234000.0,13776000.0,7700000.0,9700000.0
,SellingAndMarketingExpenses,1064000000.0,926000000.0,1062000000.0,1378000000.0,1210000000.0,734000000.0,712000000.0,606000000.0,578000000.0,545000000.0,520000000.0,544000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-12000000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
