date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-2358000000.0,884000000.0,764000000.0,136000000.0,660000000.0,1065000000.0,1155000000.0,350000000.0,1476000000.0,2344000000.0
,depreciationAndAmortization,319000000.0,341000000.0,308000000.0,275000000.0,240000000.0,180000000.0,148000000.0,164000000.0,104000000.0,20000000.0
,deferredIncomeTax,162000000.0,32000000.0,-218000000.0,20000000.0,-711000000.0,25000000.0,1150000000.0,486000000.0,368000000.0,275000000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,220000000.0,-811000000.0,508000000.0,-278000000.0,-314000000.0,-59000000.0,-662000000.0,-238000000.0,-69000000.0,1148000000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49000000.0,0.0,-50000000.0
,netCashProvidedByOperatingActivites,1332000000.0,624000000.0,1357000000.0,639000000.0,745000000.0,590000000.0,483000000.0,421000000.0,605000000.0,1546000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-169000000.0,-349000000.0,5520000000.0,4729000000.0,3312000000.0,-5732000000.0,-3299000000.0,-713000000.0,-2041000000.0,1158000000.0
,acquisitionsNet,92000000.0,-664000000.0,1561000000.0,-106000000.0,742000000.0,-633000000.0,-200000000.0,47000000.0,-467000000.0,-1013000000.0
,purchasesOfInvestments,-1169000000.0,-2120000000.0,0.0,0.0,0.0,-2000000.0,-1149000000.0,-583000000.0,-258000000.0,-695000000.0
,salesMaturitiesOfInvestments,1273000000.0,1775000000.0,0.0,0.0,522000000.0,629000000.0,1319000000.0,463000000.0,1362000000.0,1406000000.0
,otherInvestingActivites,-126000000.0,-253000000.0,-15487000000.0,-6509000000.0,-7810000000.0,1804000000.0,-1671000000.0,-836000000.0,-27000000.0,-1057000000.0
,netCashUsedForInvestingActivites,-99000000.0,-1611000000.0,-8406000000.0,-1886000000.0,-3234000000.0,-3934000000.0,-5000000000.0,-1622000000.0,-1431000000.0,-201000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-9843000000.0,-21144000000.0,-19936000000.0,-14124000000.0,-14733000000.0,-8310000000.0,-6564000000.0,-7085000000.0,-3575000000.0,-4213000000.0
,commonStockIssued,738000000.0,13000000.0,501000000.0,0.0,0.0,0.0,0.0,0.0,0.0,121000000.0
,commonStockRepurchased,-1106000000.0,-554000000.0,-81000000.0,-136000000.0,-59000000.0,-36000000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1286000000.0,-1281000000.0,-1059000000.0,-830000000.0,-796000000.0,-755000000.0,-663000000.0,-312000000.0,-589000000.0,0.0
,otherFinancingActivites,11282000000.0,22074000000.0,29448000000.0,16338000000.0,18494000000.0,12279000000.0,11682000000.0,9066000000.0,5146000000.0,3092000000.0
,netCashUsedProvidedByFinancingActivities,-215000000.0,-892000000.0,8873000000.0,1248000000.0,2906000000.0,3178000000.0,4455000000.0,1669000000.0,982000000.0,-1000000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,17000000.0,29000000.0,-27000000.0,34000000.0,4000000.0,-81000000.0,-24000000.0,6000000.0,-3000000.0,-3000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1035000000.0,-1850000000.0,1797000000.0,35000000.0,421000000.0,-247000000.0,-86000000.0,474000000.0,153000000.0,342000000.0
,cashAtEndOfPeriod,2473000000.0,1438000000.0,3288000000.0,1491000000.0,1456000000.0,1035000000.0,1282000000.0,1368000000.0,894000000.0,741000000.0
,cashAtBeginningOfPeriod,1438000000.0,3288000000.0,1491000000.0,1456000000.0,1035000000.0,1282000000.0,1368000000.0,894000000.0,741000000.0,399000000.0
,operatingCashFlow,1332000000.0,624000000.0,1357000000.0,639000000.0,745000000.0,590000000.0,483000000.0,421000000.0,605000000.0,1546000000.0
,capitalExpenditure,-169000000.0,-349000000.0,5520000000.0,4729000000.0,3312000000.0,-5732000000.0,-3299000000.0,-713000000.0,-2041000000.0,1158000000.0
,freeCashFlow,1163000000.0,252000000.0,-14528000000.0,-5511000000.0,-7181000000.0,528000000.0,454000000.0,-419000000.0,605000000.0,514000000.0
