date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2001-02-28_FY,2000-12-31_FY,2000-02-29_FY,1999-02-28_FY,1998-02-28_FY
,revenue,53141000.0,119353000.0,177773000.0,317098000.0,262832000.0,334359000.0,449157000.0,371065000.0,312828000.0,258785000.0,146982000.0,112550000.0,226063000.0,158008000.0,100642000.0,52869036.0,21881289.0,14844431.0,13260503.0,12561499.0,2981408.0,0.0,1561793.0,1793709.0,3181668.0
,costOfRevenue,91678000.0,157690000.0,169024000.0,227288000.0,172154000.0,219249000.0,266198000.0,223538000.0,181209000.0,152965000.0,94012000.0,83166000.0,135307000.0,90297000.0,59464000.0,30946376.0,12529631.0,9264091.0,8711032.0,9078121.0,1394284.0,0.0,1164927.0,1149343.0,2438720.0
,grossProfit,-38537000.0,-38337000.0,8749000.0,89810000.0,90678000.0,115110000.0,182959000.0,147527000.0,131619000.0,105820000.0,52970000.0,29384000.0,90756000.0,67711000.0,41178000.0,21922660.0,9351658.0,5580340.0,4549471.0,3483378.0,1587124.0,0.0,396866.0,644366.0,742948.0
,grossProfitRatio,-0.725183944600215,-0.321206840213484,0.0492144476382803,0.283224744400785,0.345003652523285,0.344270679120347,0.407338636601456,0.397577243879105,0.420739192143926,0.408910871959348,0.3603842647399,0.261075077743225,0.401463308900616,0.428528935243785,0.409153236223445,0.414659726347195,0.427381494755633,0.37592144825221,0.3430843460463,0.277305917072477,0.532340424390087,0.0,0.254109219339567,0.359236643179022,0.233508964480266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,7213000.0,8863000.0,10356000.0,13645000.0,9320000.0,7455000.0,4976000.0,3752000.0,3182000.0,2337000.0,1441000.0,2118000.0,1931000.0,849000.0,656000.0,555261.0,300074.0,46654.0,139371.0,34938.0,21079.0,0.0,0.0,0.0,4158.0
,GeneralAndAdministrativeExpenses,16311000.0,27975000.0,31467000.0,78728000.0,80150000.0,95483000.0,87146000.0,78197000.0,66415000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767873.0,0.0,200000.0,712981.0,735065.0,1393903.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,37236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877776.0,1015172.0,1530574.0
,otherExpenses,503000.0,1708000.0,-5040000.0,812000.0,-303000.0,-181000.0,-394000.0,316000.0,-452000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,23524000.0,36838000.0,41823000.0,92373000.0,98000000.0,113944000.0,101860000.0,89222000.0,74007000.0,56932000.0,49949000.0,43987000.0,53812000.0,38025000.0,22325000.0,11809040.0,6339569.0,5548934.0,8921292.0,4547116.0,1545278.0,200000.0,1713569.0,1812483.0,3021738.0
,costAndExpenses,115202000.0,194528000.0,210847000.0,319661000.0,270154000.0,333193000.0,368058000.0,312760000.0,255216000.0,209897000.0,143961000.0,127153000.0,189119000.0,128322000.0,81789000.0,42755416.0,18869200.0,14813025.0,17632324.0,13625237.0,2939562.0,200000.0,2878496.0,2961826.0,5460458.0
,interestExpense,60000.0,2019000.0,2866000.0,2168000.0,1979000.0,1762000.0,1610000.0,2092000.0,8103000.0,15960000.0,20215000.0,15431000.0,10233000.0,3501000.0,1005000.0,827085.0,691568.0,618438.0,639918.0,415431.0,83968.0,0.0,173783.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3412000.0,8465000.0,9216000.0,12159000.0,8530000.0,11006000.0,9738000.0,7273000.0,4410000.0,3983000.0,4543000.0,4926000.0,5570000.0,6537000.0,2750000.0,1768268.0,689901.0,713531.0,704732.0,744305.0,90547.0,20000.0,122812.0,62246.0,93103.0
,EBITDA,-58649000.0,-66710000.0,-23858000.0,9596000.0,1208000.0,12172000.0,90837000.0,65578000.0,62022000.0,52871000.0,7564000.0,-9677000.0,42514000.0,36223000.0,21603000.0,11881888.0,3701990.0,744937.0,-3667089.0,-319433.0,132393.0,-180000.0,-1193891.0,-1105871.0,-2185687.0
,EBITDARatio,-1.10364878342523,-0.558930232168442,-0.134204856755525,0.0302619379497821,0.00459609180008523,0.0364039849383447,0.202238860799231,0.17672914448951,0.198262303885841,0.204304731727109,0.0514620837925732,-0.0859795646379387,0.188062619712204,0.229247886182978,0.214651934579996,0.22474190753166,0.169185188313175,0.0501829271866332,-0.276542224680316,-0.025429528752898,0.044406200023613,0.0,-0.764436132061035,-0.616527541535444,-0.686962624635883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-62061000.0,-75175000.0,-33074000.0,-2563000.0,-7322000.0,1166000.0,81099000.0,58305000.0,57612000.0,48888000.0,3021000.0,-14603000.0,36944000.0,29686000.0,18853000.0,10113620.0,3012089.0,31406.0,-4371821.0,-1063738.0,41846.0,-200000.0,-1316703.0,-1168117.0,-2278790.0
,operatingIncomeRatio,-1.1678553282776,-0.629854297755398,-0.186046249992969,-0.00808267475669982,-0.0278580994703841,0.00348726967122165,0.180558245780429,0.157128804926361,0.184165100310714,0.188913576907471,0.0205535371678165,-0.12974677920924,0.163423470448503,0.187876563211989,0.187327358359333,0.191295714187034,0.13765592145874,0.0021156755688379,-0.32968741834303,-0.0846824093207347,0.0140356502699396,0.0,-0.843071392943879,-0.651229937520523,-0.71622494867472
,totalOtherIncomeExpensesNet,-80508000.0,258000.0,-44717000.0,520000.0,12445000.0,-20520000.0,-605000.0,737000.0,-4051000.0,6342000.0,-31816000.0,-18655000.0,-135486000.0,956000.0,85000.0,86020.0,46264.0,-10214281.0,-566.0,27415.0,52490.0,0.0,4293.0,89528.0,-30452.0
,incomeBeforeTax,-142629000.0,-76936000.0,-80657000.0,-4211000.0,3144000.0,-21116000.0,78884000.0,56950000.0,45458000.0,39270000.0,-49010000.0,-48689000.0,-41080000.0,27141000.0,17933000.0,9372555.0,2366785.0,0.0,0.0,0.0,0.0,-200000.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-2.6839728270074,-0.644608849379572,-0.453707818397619,-0.013279806242865,0.0119620137578377,-0.0631536761385218,0.175626785288886,0.153477153598426,0.14531307939187,0.151747589698012,-0.333442190200161,-0.432598844957797,-0.181719255251855,0.171769783808415,0.178186045587329,0.177278719437971,0.108164788646592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-6179000.0,-201000.0,-7216000.0,8842000.0,1237000.0,-7654000.0,25281000.0,20772000.0,-4333000.0,7862000.0,-5545000.0,2016000.0,-9139000.0,10414000.0,6583000.0,1652403.0,213096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-136450000.0,-32279000.0,-70340000.0,-27395000.0,-49130000.0,-13462000.0,53603000.0,36178000.0,49791000.0,31408000.0,-43465000.0,-50705000.0,-31941000.0,16727000.0,11350000.0,7720152.0,2153689.0,-7384107.0,-5462832.0,-1407935.0,10368.0,-200000.0,-1486193.0,-1213408.0,-2432804.0
,netIncomeRatio,-2.56769725823752,-0.270449842065135,-0.395673133715469,-0.0863928501598875,-0.186925488524989,-0.0402621134768318,0.119341343895342,0.0974977429830353,0.159164141317273,0.121367158065576,-0.295716482290348,-0.450510884051533,-0.14129247156766,0.105861728520075,0.112775978219829,0.146024073523868,0.0984260570755224,-0.497432808303666,-0.411962653302066,-0.11208335884117,0.00347755154611512,0.0,-0.951594097297145,-0.676479852640534,-0.764631633470243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
