date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY
,revenue,1755871000.0,2058528000.0,2308463000.0,2546892000.0,2270734000.0,2083414000.0,1873919000.0,1196031000.0,1042914000.0
,costOfRevenue,1397105000.0,1642840000.0,1787501000.0,1877706000.0,1651289000.0,1554493000.0,1406616000.0,953593000.0,850506000.0
,grossProfit,358766000.0,415688000.0,520962000.0,669186000.0,619445000.0,528921000.0,467303000.0,242438000.0,192408000.0
,grossProfitRatio,0.204323666146317,0.201934586267469,0.225674832128563,0.262746123510538,0.272795052172557,0.253872250066477,0.249372037958951,0.202702103875234,0.184490763380298
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,22998000.0,27742000.0,29663000.0,32769000.0,12512000.0,9518000.0,13984000.0,8720000.0,7497000.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,107830000.0,0.0,42896000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,111682000.0,0.0,63920000.0
,otherExpenses,-433000.0,-6796000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,325552000.0,404791000.0,453093000.0,457038000.0,356687000.0,292547000.0,0.0,0.0,0.0
,costAndExpenses,1722657000.0,2047631000.0,2240594000.0,2334744000.0,2007976000.0,1847040000.0,1640112000.0,1094576000.0,964819000.0
,interestExpense,38791000.0,57191000.0,49214000.0,43670000.0,24351000.0,30108000.0,15469000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,67858000.0,77503000.0,89759000.0,93779000.0,72614000.0,66551000.0,44902000.0,25128000.0,24490000.0
,EBITDA,101072000.0,88400000.0,157628000.0,305927000.0,335372000.0,302925000.0,278709000.0,126583000.0,102585000.0
,EBITDARatio,0.0575623152270298,0.0429433070621337,0.0682826625334692,0.120117774919392,0.147693212855403,0.145398370175107,0.148730548118675,0.105835885524706,0.0983638152330873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,33214000.0,10897000.0,67869000.0,212148000.0,262758000.0,236374000.0,233807000.0,101455000.0,78095000.0
,operatingIncomeRatio,0.0189159682003974,0.0052935884282361,0.0294000813528309,0.0832968182396427,0.115715006689467,0.113455127017482,0.124769000154222,0.0848263966402209,0.0748815338560994
,totalOtherIncomeExpensesNet,-165450000.0,-627978000.0,-152444000.0,-419172000.0,0.0,-52220000.0,0.0,0.0,-47791000.0
,incomeBeforeTax,-171027000.0,-674272000.0,-133789000.0,-250694000.0,238407000.0,154046000.0,218338000.0,101462000.0,30307000.0
,incomeBeforeTaxRatio,-0.0974029413322505,-0.327550560400442,-0.0579558780019433,-0.0984313429858824,0.104991161448237,0.0739392170735149,0.116514107600168,0.08483224933133,0.0290599224864179
,incomeTaxExpense,-15948000.0,-25829000.0,-73557000.0,23760000.0,91370000.0,74518000.0,85081000.0,36770000.0,19647000.0
,netIncome,-155079000.0,-648443000.0,-60232000.0,-274454000.0,147037000.0,79528000.0,133257000.0,64692000.0,10660000.0
,netIncomeRatio,-0.0883202695414413,-0.31500324503723,-0.0260918195353358,-0.107760360470723,0.0647530710334192,0.0381719619816321,0.0711113980913796,0.0540888990335535,0.0102213605340421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.68,-11.27,-1.05,-4.66,2.36,1.24992927419608,2.78,1.020733,0.168293
,EPSDiluted,-2.68,-11.27,-1.05,-4.66,2.35,1.24515421950838,2.69,1.008984,0.162882
,weightedAverageShsOut,57846000.0,57544000.0,57167000.0,58911000.0,62211000.0,63626000.0,63342000.0,63378000.0,63342000.0
,weightedAverageShsOutDil,57846000.0,57544000.0,57167000.0,58911000.0,62568000.0,63870000.0,65446000.0,64116000.0,65446000.0
