Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,392000.0,384000.0,564000.0,767000.0,883000.0,863000.0,821000.0,158000.0,8085.0
Stock-based compensation,526000.0,322000.0,1933000.0,2038000.0,1239000.0,1150000.0,1224000.0,2900000.0,992541.0
Operating Cash Flow,-12717000.0,-17037000.0,-29390000.0,-24106000.0,-22296000.0,-20075000.0,-22575000.0,-16837000.0,-9265878.0
Capital Expenditure,-164000.0,-433000.0,-252000.0,-245000.0,-242000.0,-360000.0,-493000.0,-1570000.0,-29674.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,1002000.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-164000.0,-433000.0,-252000.0,-245000.0,-242000.0,-360000.0,509000.0,-1570000.0,-29674.0
Issuance (repayment) of debt,0.0,0.0,-2000.0,-3000.0,0.0,0.0,-4966000.0,-1464000.0,-63683.0
Issuance (buybacks) of shares,10314000.0,17372000.0,17933000.0,16127000.0,0.0,49122000.0,40185000.0,24587000.0,3469400.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,9894000.0,17372000.0,17889000.0,16124000.0,0.0,49122000.0,42613000.0,28336000.0,8794937.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5865.0
Net cash flow / Change in cash,-2987000.0,-98000.0,-11753000.0,-8227000.0,-22538000.0,28687000.0,20547000.0,9931000.0,-494750.0
Free Cash Flow,-12881000.0,-17470000.0,-29642000.0,-24351000.0,-22538000.0,-20435000.0,-23068000.0,-18407000.0,-9295552.0
Net Cash/Marketcap,1.0327,1.7148,0.6034,0.1465,0.3543,0.3712,0.3182,0.1064,-0.6236
