date,,2021-04-30_FY,2020-04-30_FY,2019-04-30_FY,2018-04-30_FY,2017-04-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-46244000.0,-29116000.0,-20816000.0,-15805000.0,-18603000.0
,depreciationAndAmortization,537000.0,512000.0,378000.0,180000.0,40000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,7118000.0,4448000.0,2966000.0,1060000.0,394000.0
,changeInWorkingCapital,8346000.0,173514000.0,-16518000.0,61330000.0,4934000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,150000.0,-1004000.0,1534000.0,217000.0,-1599000.0
,otherWorkingCapital,0.0,254490000.0,80976000.0,97494000.0,36164000.0
,otherNonCashItems,72000.0,-194174000.0,-2375000.0,-36207000.0,-10487000.0
,netCashProvidedByOperatingActivites,-30171000.0,-44816000.0,-36365000.0,10558000.0,-23722000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-82000.0,-220000.0,-1081000.0,-1427000.0,-74000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-201210000.0,-49797000.0,-79889000.0,0.0,0.0
,salesMaturitiesOfInvestments,53638000.0,66770000.0,11548000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,34139000.0
,netCashUsedForInvestingActivites,-147654000.0,16753000.0,-69422000.0,-1427000.0,34065000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-54000.0,-209000.0,-151000.0,0.0
,commonStockIssued,210582000.0,11422000.0,87910000.0,9137000.0,2000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,1535000.0,216000.0,242000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,212117000.0,11584000.0,87943000.0,8986000.0,2000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,511000.0,262000.0,-1205000.0,1988000.0,-1159000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,34803000.0,-16217000.0,-19049000.0,20105000.0,9186000.0
,cashAtEndOfPeriod,50592000.0,15789000.0,32006000.0,51055000.0,30950000.0
,cashAtBeginningOfPeriod,15789000.0,32006000.0,51055000.0,30950000.0,21764000.0
,operatingCashFlow,-30171000.0,-44816000.0,-36365000.0,10558000.0,-23722000.0
,capitalExpenditure,-82000.0,-220000.0,-1081000.0,-1427000.0,-74000.0
,freeCashFlow,-30253000.0,-45036000.0,-37446000.0,9131000.0,-23796000.0
