Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,205000.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,662000.0,607000.0,618000.0,463000.0,320000.0,200000.0
Operating Cash Flow,63638000.0,40240000.0,34457000.0,23375000.0,24971000.0,-6080000.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-3839000.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-165884000.0,-1224475000.0,-146094000.0,-113147000.0,-105807000.0,-387414000.0
Issuance (repayment) of debt,-2004000.0,-10861000.0,-15427000.0,-4656000.0,-0.0,-0.0
Issuance (buybacks) of shares,37178000.0,53910000.0,-15699000.0,-10529000.0,-12267000.0,137777000.0
Dividend payments,-37870000.0,-24214000.0,-15872000.0,-15028000.0,-14789000.0,-3375000.0
Financing Cash Flow,85770000.0,1195738000.0,116858000.0,87928000.0,82908000.0,403868000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-16476000.0,11503000.0,5221000.0,-1844000.0,2072000.0,10374000.0
Free Cash Flow,63638000.0,40240000.0,34457000.0,23375000.0,24971000.0,-6080000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0
