date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,774533000.0,574671000.0,411769000.0,286752000.0,205864000.0,150194000.0,110239000.0,83127000.0,55879000.0,29733000.0
,costOfRevenue,0.0,162160000.0,90493000.0,57376000.0,40982000.0,32047000.0,26858000.0,22718000.0,14926000.0,12300000.0
,grossProfit,774533000.0,412511000.0,321276000.0,229376000.0,164882000.0,118147000.0,83381000.0,60409000.0,40953000.0,17433000.0
,grossProfitRatio,1.0,0.71782115332077,0.78023357756412,0.799910724249526,0.800926825477014,0.786629292781336,0.756365714493056,0.7267073273425,0.732887131122604,0.586318232267178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,115473000.0,63812000.0,45926000.0,33283000.0,27211000.0,22621000.0,19472000.0,8299000.0,5117000.0
,GeneralAndAdministrativeExpenses,173526000.0,131020000.0,82989000.0,62665000.0,46021000.0,34123000.0,23420000.0,14840000.0,10342000.0,5104000.0
,SellingAndMarketingExpenses,390174000.0,342395000.0,221015000.0,150923000.0,106610000.0,82911000.0,65218000.0,54103000.0,45390000.0,32116000.0
,otherExpenses,-1429000.0,-707000.0,-1722000.0,-866000.0,0.0,-250000.0,0.0,0.0,0.0,0.0
,operatingExpenses,563700000.0,588888000.0,367816000.0,259514000.0,185914000.0,144245000.0,111259000.0,0.0,0.0,0.0
,costAndExpenses,953468000.0,751048000.0,458309000.0,316890000.0,226896000.0,176292000.0,138117000.0,111133000.0,78957000.0,54637000.0
,interestExpense,27317000.0,13419000.0,108000.0,87000.0,35000.0,552000.0,1213000.0,27000.0,73000.0,19000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,96469000.0,69843000.0,32785000.0,19624000.0,9750000.0,7220000.0,5572000.0,4335000.0,2869000.0,1551000.0
,EBITDA,-82466000.0,-106534000.0,-13755000.0,-10514000.0,-11282000.0,-18878000.0,-22306000.0,-23671000.0,-20209000.0,-23353000.0
