Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,18405000.0,16922000.0,16927000.0,15995000.0,14198000.0,14295000.0,12666000.0
Stock-based compensation,961000.0,1989000.0,2968000.0,9633000.0,4534000.0,610000.0,0.0
Operating Cash Flow,3520000.0,2427000.0,59958000.0,43922000.0,26627000.0,23622000.0,21325000.0
Capital Expenditure,-5634000.0,-7263000.0,-14294000.0,-18670000.0,-16956000.0,-9240000.0,-11047000.0
Acquisitions and disposals,0.0,0.0,0.0,5000000.0,-54859000.0,0.0,-1156000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-5854000.0,-8790000.0,-14294000.0,-13670000.0,-71815000.0,-9240000.0,-12203000.0
Issuance (repayment) of debt,-519000.0,0.0,-9000000.0,141571000.0,48955000.0,-12122000.0,23940000.0
Issuance (buybacks) of shares,0.0,0.0,-6008000.0,77008000.0,0.0,2000.0,-16451000.0
Dividend payments,0.0,-7540000.0,-7519000.0,0.0,0.0,0.0,-28367000.0
Financing Cash Flow,-519000.0,-7881000.0,-21916000.0,-29401000.0,48534000.0,-12110000.0,-20744000.0
Effect of forex changes on cash,-61000.0,494000.0,-399000.0,-186000.0,-107000.0,37000.0,111000.0
Net cash flow / Change in cash,-2914000.0,-13750000.0,23349000.0,665000.0,3239000.0,2309000.0,-11511000.0
Free Cash Flow,-2114000.0,-4836000.0,45664000.0,25252000.0,9671000.0,14382000.0,10278000.0
Net Cash/Marketcap,-11.172,-6.118,-1.141,-0.4907,-0.7271,-0.7271,-0.7271
