date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,227608000.0,199310000.0,258442000.0,177034000.0,72970000.0,-32111000.0,128781000.0,114962000.0,81528000.0,49730000.0,68685000.0,81555000.0,105080000.0,98772000.0,81019000.0,33420000.0,57973000.0,61222000.0,61452000.0,88077000.0,52848000.0,37100000.0,25800000.0,32400000.0,30300000.0,25600000.0,23800000.0
,depreciationAndAmortization,224457000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,38091000.0,38020000.0,-24239000.0,80992000.0,36217000.0,-26028000.0,69002000.0,63784000.0,39716000.0,33600000.0,19206000.0,39743000.0,2058000.0,31409000.0,33233000.0,-8385000.0,29186000.0,-3680000.0,33071000.0,9792000.0,1937000.0,2300000.0,-2500000.0,2500000.0,1900000.0,2100000.0,2500000.0
,stockBasedCompensation,5373000.0,12095000.0,12390000.0,7626000.0,10885000.0,4076000.0,9329000.0,12595000.0,8271000.0,5643000.0,5849000.0,3983000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,134868000.0,-193713000.0,-66078000.0,-17201000.0,-461240000.0,597367000.0,-164139000.0,296677000.0,-210637000.0,-2577000.0,-96580000.0,434171000.0,-404104000.0,4421000.0,-125822000.0,-51215000.0,-74932000.0,468487000.0,91716000.0,-192865000.0,-145646000.0,-62100000.0,7700000.0,7300000.0,12000000.0,17800000.0,1700000.0
,accountsReceivables,-10843000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4202000.0,-51443000.0,78886000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,2755000.0,2052000.0,-2919000.0,-10089000.0,1099000.0,7197000.0,-4563000.0,-5770000.0,6343000.0,-21385000.0,-25265000.0,0.0,14525000.0,18331000.0,-8300000.0,0.0,0.0,0.0,0.0,0.0,-3513000.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,24659000.0,-34906000.0,5305000.0,-28222000.0,-40195000.0,-1070000.0,16027000.0,15336000.0,-10713000.0,-31091000.0,30772000.0,-53157000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-203242000.0,-338110000.0,-144397000.0,-78319000.0,-61118000.0,400122000.0,-197245000.0,-33106000.0,-329783000.0,-119146000.0,-116569000.0,-19989000.0,-454160000.0,-50056000.0,-54477000.0,71345000.0,122560000.0,197492000.0,-270995000.0,-362711000.0,-169846000.0,-24200000.0,37900000.0,30200000.0,22900000.0,10900000.0,-6900000.0
,otherNonCashItems,11505000.0,17624000.0,7670000.0,-32630000.0,-41583000.0,-17742000.0,7075000.0,4401000.0,-24316000.0,20819000.0,-11575000.0,-22876000.0,152032000.0,7900000.0,14271000.0,0.0,0.0,5631000.0,0.0,0.0,2444000.0,30300000.0,24000000.0,22300000.0,25200000.0,23300000.0,23300000.0
,netCashProvidedByOperatingActivites,541863000.0,505513000.0,488811000.0,428261000.0,320463000.0,428004000.0,323457000.0,324629000.0,316971000.0,223704000.0,147752000.0,270502000.0,145641000.0,252079000.0,259695000.0,174849000.0,136682000.0,170569000.0,218774000.0,177396000.0,74470000.0,75700000.0,54700000.0,56000000.0,55400000.0,45300000.0,48900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-767404000.0,-818376000.0,-457524000.0,-326010000.0,-474783000.0,-455481000.0,-398494000.0,-354749000.0,-349129000.0,-440698000.0,-472681000.0,-346872000.0,-328922000.0,-261371000.0,-308450000.0,-138628000.0,-90974000.0,-90353000.0,-233074000.0,-378479000.0,-134855000.0,-104200000.0,-27300000.0,-28300000.0,-24400000.0,-48200000.0,-100700000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-1124000000.0,-22000000.0,0.0,0.0,108000000.0,0.0,0.0,0.0,-103000000.0,0.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-24429000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33815000.0,-471000.0,-13646000.0,-7900000.0,-22400000.0,-31900000.0,-40900000.0,-19300000.0,-41900000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660000.0,23000000.0,13700000.0,29400000.0,36200000.0,36900000.0,47000000.0
,otherInvestingActivites,5740000.0,2166000.0,-4281000.0,465000.0,-1113959000.0,-20908000.0,-2653000.0,5471000.0,253611000.0,-4533000.0,83513000.0,77049000.0,-25299000.0,1099000.0,-382000.0,-8971000.0,-1892000.0,-17730000.0,-1235000.0,0.0,5500000.0,-52400000.0,100000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-761664000.0,-816210000.0,-486234000.0,-325545000.0,-1588742000.0,-476389000.0,-401147000.0,-349278000.0,11993000.0,-444648000.0,-389168000.0,-269823000.0,-457052000.0,-260272000.0,-268097000.0,-109707000.0,-92866000.0,77843000.0,-305153000.0,-591727000.0,-167029000.0,-138000000.0,-35900000.0,-30800000.0,-29100000.0,-30600000.0,-95600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
