date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-02-25_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,891523000.0,936682000.0,881316000.0,812052000.0,742551000.0,635774000.0,599539000.0,591536000.0,578999000.0,575337000.0,570844000.0,570844000.0,571060000.0,608094000.0,518220000.0,433663000.0,393788000.0,320431000.0,315306000.0,277749000.0,232632000.0
,costOfRevenue,305413000.0,298163000.0,280867000.0,258034000.0,237863000.0,210418000.0,201841000.0,194880000.0,190397000.0,187881000.0,0.0,177482000.0,172195000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,586110000.0,638519000.0,600449000.0,554018000.0,504688000.0,425356000.0,397698000.0,396656000.0,388602000.0,387456000.0,570844000.0,393362000.0,398865000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.657425551556157,0.681681723359689,0.681309541640002,0.682244486806264,0.67966779386197,0.669036481517017,0.663339665976692,0.67055259527738,0.671161780935718,0.673441826268778,1.0,0.689088437471533,0.698464259447344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,39601000.0,38068000.0,38641000.0,36234000.0,34957000.0,30496000.0,27332000.0,26614000.0,27943000.0,29286000.0,28305000.0,28305000.0,23887000.0,188770000.0,150245000.0,48064000.0,6457000.0,0.0,0.0,3877000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,13341000.0,4437000.0,3942000.0,2675000.0,2150000.0,8758000.0,10580000.0,2203000.0,938000.0,0.0,402512000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,424849000.0,395811000.0,348505000.0,312995000.0,283871000.0,235829000.0,229844000.0,217965000.0,212792000.0,234982000.0,430817000.0,253335000.0,250507000.0,453860000.0,376988000.0,323296000.0,254853000.0,213578000.0,206290000.0,175765000.0,139377000.0
,costAndExpenses,730262000.0,693974000.0,629372000.0,571029000.0,521734000.0,446247000.0,431685000.0,412845000.0,403189000.0,422863000.0,430817000.0,430817000.0,422702000.0,453860000.0,376988000.0,323296000.0,254853000.0,213578000.0,206290000.0,175765000.0,139377000.0
,interestExpense,142872000.0,143308000.0,133402000.0,145176000.0,146148000.0,135453000.0,128507000.0,130548000.0,146693000.0,148455000.0,0.0,166907000.0,184797000.0,193727000.0,160616000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,385248000.0,357743000.0,309864000.0,276761000.0,248914000.0,205333000.0,202512000.0,191351000.0,184849000.0,205696000.0,6971000.0,225030000.0,226620000.0,248011000.0,209593000.0,127977000.0,113170000.0,0.0,0.0,76753000.0,0.0
,EBITDA,546509000.0,600451000.0,561808000.0,517784000.0,469731000.0,394860000.0,370366000.0,370042000.0,360659000.0,358170000.0,146998000.0,365057000.0,374978000.0,402245000.0,350825000.0,238344000.0,252105000.0,106853000.0,109016000.0,178737000.0,93255000.0
,EBITDARatio,0.613006058172363,0.641040395779998,0.637464882062733,0.637624191554235,0.632590892746761,0.621069751200898,0.617751305586459,0.625561250710016,0.622900903110368,0.622539485553684,0.257509932661112,0.639503962553692,0.656635029594088,0.661484902005282,0.6769808189572,0.549606491676717,0.64020488181458,0.333466487324884,0.345746671487381,0.643519868658393,0.400869183947178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,161261000.0,242708000.0,251944000.0,241023000.0,220817000.0,189527000.0,167854000.0,178691000.0,175810000.0,152474000.0,140027000.0,140027000.0,148358000.0,154234000.0,141232000.0,110367000.0,138935000.0,106853000.0,109016000.0,101984000.0,93255000.0
,operatingIncomeRatio,0.180882602019241,0.25911461947598,0.285872490684386,0.296807347312734,0.297376207156141,0.298104357837848,0.27997177831634,0.302079670552595,0.303644738591949,0.265016850993418,0.24529819004842,0.24529819004842,0.259794067173327,0.253635128779432,0.272532901084481,0.254499461563472,0.352816744034861,0.333466487324884,0.345746671487381,0.367180439893573,0.400869183947178
,totalOtherIncomeExpensesNet,20164000.0,319298000.0,10070000.0,8580000.0,21421000.0,14681000.0,13507000.0,4694000.0,-772000.0,-1761000.0,66110000.0,-6076000.0,2282000.0,0.0,0.0,6795000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,38553000.0,418698000.0,128612000.0,104427000.0,96090000.0,68755000.0,52854000.0,52837000.0,28345000.0,2258000.0,-32956000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0432439768800132,0.447001223467516,0.145931765677691,0.128596444562663,0.129405252972523,0.108143774360071,0.0881577345260275,0.0893216980876903,0.0489551795426244,0.0039246563318542,-0.0577320598972749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,50421000.0,363713000.0,116086000.0,94443000.0,85397000.0,58384000.0,44621000.0,45311000.0,22942000.0,1451000.0,-32956000.0,-26423000.0,-27064000.0,-27993000.0,-13008000.0,-36953000.0,-16520000.0,-56591000.0,7625000.0,16872000.0,6494000.0
,netIncomeRatio,0.0565560282796967,0.388299337448568,0.131718929419187,0.116301665410589,0.115004895286654,0.0918313740417192,0.074425516938848,0.0765988883178708,0.0396235572082162,0.00252200014947761,-0.0577320598972749,-0.0462876022170681,-0.0473925682064932,-0.046034001322164,-0.0251013083246498,-0.0852113276899343,-0.041951506902191,-0.176609004746732,0.024182857287841,0.0607454932330989,0.0279153340898931
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.290848994566158,2.09,0.683288893597735,0.58694882073273,0.569,0.398,0.31,0.32,0.164116430957644,0.0114988073256358,-0.22,-0.22,-0.22,-0.23,-0.12,-0.32,-0.144554,-0.495184,0.06672,0.147634,0.056824
,EPSDiluted,0.290848994566158,2.09,0.683252698614495,0.58576567636296,0.554,0.386,0.3,0.31,0.132520794824399,0.00907067751897278,-0.22,-0.22,-0.22,-0.23,-0.12,-0.32,-0.144554,-0.495184,0.06672,0.147634,0.056824
,weightedAverageShsOut,137689285.0,173358000.0,169893000.0,160905000.0,149299000.0,146089000.0,144013000.0,142556000.0,139791000.0,126187000.0,122714520000.0,122715000.0,121553000.0,120726000.0,112645587.0,115005925.0,114282812.0,114282812.0,114282812.0,114282812.0,114282812.0
,weightedAverageShsOutDil,137689285.0,173358000.0,169902000.0,161230000.0,153190000.0,150604000.0,176221000.0,174802000.0,173120000.0,159966000.0,122714520000.0,122715000.0,121553000.0,120726000.0,112645587.0,115005925.0,114282812.0,114282812.0,114282812.0,114282812.0,114282812.0
