date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-5283000.0,-23474000.0,-8422000.0,-9113000.0,-6780000.0
,depreciationAndAmortization,680000.0,780000.0,924000.0,1007000.0,1286000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,-69000.0
,stockBasedCompensation,421000.0,1631000.0,767000.0,639000.0,671000.0
,changeInWorkingCapital,-296000.0,1637000.0,-1380000.0,-1981000.0,2988000.0
,accountsReceivables,3368000.0,-1124000.0,-1705000.0,2024000.0,-399000.0
,inventory,2056000.0,965000.0,-2483000.0,-1359000.0,2130000.0
,accountsPayables,-6226000.0,1894000.0,2790000.0,-1932000.0,-62000.0
,otherWorkingCapital,52000.0,-669000.0,312000.0,0.0,0.0
,otherNonCashItems,-855000.0,12422000.0,-3470000.0,-484000.0,1473000.0
,netCashProvidedByOperatingActivites,-5333000.0,-7004000.0,-11581000.0,-9932000.0,-431000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-24000.0,-146000.0,-661000.0,-454000.0,-142000.0
,acquisitionsNet,3337000.0,0.0,0.0,1419000.0,-449000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-710000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,79000.0,208000.0,299000.0,449000.0
,netCashUsedForInvestingActivites,3313000.0,-67000.0,-453000.0,1264000.0,-852000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3458000.0,-2055000.0,0.0,0.0,-3217000.0
,commonStockIssued,0.0,10200000.0,7115000.0,9923000.0,1839000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,164000.0,3990000.0,671000.0,2091000.0,-4000.0
,netCashUsedProvidedByFinancingActivities,-3294000.0,12135000.0,7786000.0,12014000.0,-1382000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,282000.0,-183000.0,-14000.0,-35000.0,-304000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-5032000.0,4881000.0,-4262000.0,3311000.0,-2969000.0
,cashAtEndOfPeriod,2807000.0,7839000.0,2958000.0,7220000.0,3909000.0
,cashAtBeginningOfPeriod,7839000.0,2958000.0,7220000.0,3909000.0,6878000.0
,operatingCashFlow,-5333000.0,-7004000.0,-11581000.0,-9932000.0,-431000.0
,capitalExpenditure,-24000.0,-146000.0,-661000.0,-454000.0,-142000.0
,freeCashFlow,-5357000.0,-7150000.0,-12242000.0,-10386000.0,-573000.0
