date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-56354000.0,-54854000.0,-38683000.0,-42201000.0,77079000.0,21847000.0,33246000.0,151413000.0,434110000.0,259447000.0,621662000.0,-209904000.0,-2985352000.0,-65457000.0,127923000.0,116955000.0,98415000.0,56118000.0,31495000.0,43671000.0,42860000.0,12299000.0,10640000.0
,depreciationAndAmortization,35312000.0,29621000.0,30669000.0,34868000.0,36750000.0,28645000.0,117594000.0,30973000.0,7451000.0,312000.0,262000.0,295000.0,637000.0,1412000.0,-14280000.0,-1827000.0,4151000.0,-676000.0,3836000.0,13996000.0,0.0,0.0,452000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1523000.0,1317000.0,2304000.0,0.0,0.0,313000.0,321000.0,350000.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,19641000.0,10062000.0,26914000.0,32338000.0,22338000.0,14212000.0,6478000.0,52620000.0,3741000.0,1045000.0,3372000.0,5151000.0,6284000.0,-145242000.0,-92029000.0,1336000.0,14470000.0,320000.0,-3672000.0,7020000.0,0.0,0.0,0.0
,accountsReceivables,1418000.0,2727000.0,3075000.0,-2159000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,18223000.0,7335000.0,23839000.0,34089000.0,28571000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,408000.0,-6828000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-23497000.0,-28526000.0,-36586000.0,-41535000.0,-64766000.0,-57313000.0,-43680000.0,-28043000.0,-27882000.0,-87831000.0,-297098000.0,-234079000.0,3052025000.0,216995000.0,8067000.0,5949000.0,-13785000.0,-6381000.0,-483000.0,-19853000.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,-1325000.0,-28118000.0,-7202000.0,-11155000.0,3378000.0,-2641000.0,40380000.0,106186000.0,97334000.0,57031000.0,48846000.0,84163000.0,118174000.0,-6510000.0,16322000.0,98763000.0,77890000.0,37592000.0,21557000.0,34448000.0,24823000.0,32834000.0,-7230000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,35617000.0,0.0,-62352000.0,-841000.0,-12571000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,-24000.0,-7000.0,-343000.0,0.0,0.0,0.0,-60654000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-4669000.0,-3086654000.0,-1409693000.0,-405293000.0,-1798008000.0,-1015566000.0,-333895000.0,-15453000.0,-13410000.0,-67733000.0,-448684000.0,-1295067000.0,-1520730000.0,-1507073000.0,-1519892000.0,-743295000.0,-7680000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,695870000.0,2946585000.0,1553671000.0,1044027000.0,164533000.0,197431000.0,163432000.0,31288000.0,140937000.0,1428524000.0,237892000.0,318007000.0,60254000.0,193246000.0,360878000.0,291921000.0,10274000.0,0.0,0.0,0.0
,otherInvestingActivites,-10675000.0,-11969000.0,88288000.0,-33451000.0,0.0,49137000.0,-318878000.0,-1232602000.0,-259019000.0,-55672000.0,59397000.0,78904000.0,331921000.0,244764000.0,-985998000.0,125730000.0,-5872000.0,-493668000.0,-231317000.0,103459000.0,151632000.0,-683420000.0,-638844000.0
,netCashUsedForInvestingActivites,24942000.0,-11993000.0,25929000.0,656566000.0,-152640000.0,193115000.0,319856000.0,-2926731000.0,-1077154000.0,-226135000.0,75232000.0,206431000.0,1692712000.0,33972000.0,-1963058000.0,-1334746000.0,-1319699000.0,-1652682000.0,-682691000.0,106053000.0,151632000.0,-683420000.0,-638844000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5591000.0,-7440000.0,-107790000.0,-606568000.0,-2788183000.0,-2135719000.0,-831042000.0,-72379000.0,-78191000.0,-306105000.0,-153393000.0,-149123000.0,-2055041000.0,-3570349000.0,-952492000.0,-558580000.0,-161770000.0,-7319000.0,-147313000.0,-127169000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,258000.0,0.0,0.0,0.0,198702000.0,1264769000.0,435821000.0,211567000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16001000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
