Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,1680000.0,1406000.0,1201000.0,1072000.0,994000.0,993000.0,968000.0
Stock-based compensation,3179000.0,3123000.0,3156000.0,1840000.0,404000.0,126000.0,108000.0
Operating Cash Flow,-39428000.0,-21510000.0,-22274000.0,24230000.0,-10002000.0,-4601000.0,-2889000.0
Capital Expenditure,-1472000.0,-2197000.0,-2860000.0,-1470000.0,-316000.0,-109000.0,-322000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,1250000.0,-2248000.0,-2000000.0
Investing Cash flow,-1472000.0,-2197000.0,-2860000.0,-1470000.0,934000.0,-2357000.0,-2322000.0
Issuance (repayment) of debt,-238000.0,-109000.0,-3813000.0,0.0,223000.0,2450000.0,1140000.0
Issuance (buybacks) of shares,40209000.0,179000.0,327000.0,37684000.0,50539000.0,24000.0,5000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,39456000.0,70000.0,-3486000.0,37680000.0,50836000.0,2946000.0,-194000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-1444000.0,-23637000.0,-28620000.0,60440000.0,41768000.0,-4012000.0,-5405000.0
Free Cash Flow,-40900000.0,-23707000.0,-25134000.0,22760000.0,-10318000.0,-4710000.0,-3211000.0
Net Cash/Marketcap,0.5571,0.8772,0.392,0.3687,0.3135,0.0419,0.0419
