date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1791000000.0,1721000000.0,1652000000.0,1045000000.0,840000000.0,865000000.0,-3426000000.0,643000000.0,506000000.0
,depreciationAndAmortization,633000000.0,489000000.0,502000000.0,523000000.0,471000000.0,386000000.0,404000000.0,467000000.0,434000000.0
,deferredIncomeTax,64000000.0,97000000.0,-136000000.0,153000000.0,249000000.0,141000000.0,-53000000.0,306000000.0,252000000.0
,stockBasedCompensation,41000000.0,41000000.0,48000000.0,23000000.0,24000000.0,53000000.0,0.0,29000000.0,0.0
,changeInWorkingCapital,-525000000.0,-914000000.0,-621000000.0,-333000000.0,-628000000.0,-56000000.0,456000000.0,-93000000.0,225000000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-672000000.0,26000000.0,156000000.0,-197000000.0,0.0,-366000000.0,448000000.0,-60000000.0,152000000.0
,netCashProvidedByOperatingActivites,1697000000.0,1767000000.0,1883000000.0,1490000000.0,1229000000.0,1390000000.0,2649000000.0,1714000000.0,2479000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-126000000.0,-232000000.0,-253000000.0,-138000000.0,-121000000.0,-141000000.0,-368000000.0,-178000000.0,-368000000.0
,acquisitionsNet,-129000000.0,-533000000.0,0.0,0.0,0.0,0.0,0.0,-309000000.0,0.0
,purchasesOfInvestments,-9650000000.0,-5186000000.0,-6291000000.0,-8599000000.0,-7963000000.0,-9573000000.0,-11224000000.0,-5533000000.0,-13782000000.0
,salesMaturitiesOfInvestments,10749000000.0,5570000000.0,6178000000.0,6778000000.0,8384000000.0,6832000000.0,8502000000.0,9595000000.0,11809000000.0
,otherInvestingActivites,-27000000.0,-42000000.0,-44000000.0,-48000000.0,-37000000.0,-188000000.0,-40000000.0,-351000000.0,1442000000.0
,netCashUsedForInvestingActivites,-3875000000.0,-7077000000.0,-3984000000.0,-11326000000.0,-5905000000.0,-10274000000.0,-2453000000.0,919000000.0,-2034000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-14857000000.0,-14837000000.0,-12751000000.0,-8429000000.0,-766000000.0,-6000000.0,-291000000.0,-2885000000.0,-3113000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1220000000.0,-1025000000.0,-820000000.0,-430000000.0,-500000000.0,-334000000.0,0.0,0.0,0.0
,dividendsPaid,-682000000.0,-485000000.0,-336000000.0,-255000000.0,-221000000.0,-806000000.0,-1185000000.0,-150000000.0,0.0
,otherFinancingActivites,-21000000.0,-13000000.0,-20000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,1490000000.0,6352000000.0,1429000000.0,10455000000.0,4485000000.0,9403000000.0,-502000000.0,-3264000000.0,-1669000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-688000000.0,1042000000.0,-672000000.0,619000000.0,-191000000.0,519000000.0,-306000000.0,-631000000.0,-1224000000.0
,cashAtEndOfPeriod,3386000000.0,4074000000.0,3032000000.0,3704000000.0,3085000000.0,3276000000.0,2757000000.0,3063000000.0,3694000000.0
,cashAtBeginningOfPeriod,4074000000.0,3032000000.0,3704000000.0,3085000000.0,3276000000.0,2757000000.0,3063000000.0,3694000000.0,4918000000.0
,operatingCashFlow,1697000000.0,1767000000.0,1883000000.0,1490000000.0,1229000000.0,1390000000.0,2649000000.0,1714000000.0,2479000000.0
,capitalExpenditure,-366000000.0,-485000000.0,-440000000.0,-303000000.0,-299000000.0,-311000000.0,-368000000.0,-371000000.0,-368000000.0
,freeCashFlow,1331000000.0,1282000000.0,1443000000.0,1187000000.0,930000000.0,1079000000.0,2281000000.0,1343000000.0,2111000000.0
