date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,312690000.0,252002000.0,179804000.0,130956000.0,24951000.0,2782000.0,1741618.0,1621627.0,2446105.0,1805130.0,0.0
,costOfRevenue,5322000.0,4212000.0,2519000.0,1371000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,307368000.0,247790000.0,177285000.0,129585000.0,24951000.0,2782000.0,0.0,0.0,0.0,1805130.0,0.0
,grossProfitRatio,0.9829799481915,0.983285846937723,0.985990300549487,0.989530834784202,1.0,1.0,0.0,0.0,0.0,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,191485000.0,242799000.0,207301000.0,191499000.0,153893000.0,128193000.0,80310535.0,27941507.0,16182564.0,11426155.0,12709590.0
,GeneralAndAdministrativeExpenses,332493000.0,317418000.0,255474000.0,273698000.0,273596000.0,103745000.0,34601297.0,13131839.0,5177129.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,4414000.0,8890000.0,6771000.0,4516000.0,3904000.0,2727000.0,776132.0,100375.0,87848.0,0.0,104554.0
,operatingExpenses,523978000.0,560217000.0,462775000.0,465197000.0,427489000.0,231938000.0,114911832.0,41073346.0,21359693.0,0.0,0.0
,costAndExpenses,529300000.0,564429000.0,465294000.0,466568000.0,427489000.0,231938000.0,114911832.0,41073346.0,21359693.0,15635584.0,15864254.0
,interestExpense,48054000.0,41144000.0,30523000.0,29271000.0,14196000.0,0.0,0.0,0.0,0.0,13478.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3118000.0,3663000.0,4582000.0,4601000.0,3831000.0,1691000.0,442797.0,105683.0,201323.0,410601.0,479500.0
,EBITDA,-213492000.0,-308764000.0,-280908000.0,-331011000.0,-398707000.0,-227465000.0,-112727417.0,-39346036.0,-18712265.0,-13419853.0,-16057231.0
,EBITDARatio,-0.682759282356327,-1.2252442440933,-1.56230117238771,-2.52765050856776,-15.9796000160314,-81.7631200575126,-64.7256843923294,-24.2633083933605,-7.64982083761736,-7.434286173295,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-216610000.0,-312427000.0,-285490000.0,-335612000.0,-402538000.0,-229156000.0,-113170214.0,-39451719.0,-18913588.0,-13830454.0,-15864254.0
,operatingIncomeRatio,-0.692730819661646,-1.23977984301712,-1.58778447642989,-2.56278444668438,-16.1331409562743,-82.3709561466571,-64.9799290085426,-24.3284793605435,-7.73212433644508,-7.6617495692831,0.0
,totalOtherIncomeExpensesNet,-10216000.0,8890000.0,6771000.0,4516000.0,3904000.0,2727000.0,-170055740.0,-28340691.0,-24729483.0,1044826.0,777031.0
,incomeBeforeTax,-274880000.0,-344681000.0,-309242000.0,-360367000.0,-412830000.0,-226429000.0,-283225954.0,-67792410.0,-43643071.0,0.0,-15087223.0
,incomeBeforeTaxRatio,-0.87908151843679,-1.36777089070722,-1.7198838735512,-2.75181740431901,-16.54562943369,-81.3907260963336,-162.622316719281,-41.8051808461502,-17.8418632887795,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
