date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY,1994-07-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-514899000.0,772388000.0,1097960000.0,805395000.0,-260453000.0,740101000.0,281292000.0,735842000.0,1727172000.0,1023397000.0,103964000.0,19533000.0,120558000.0,334128000.0,266566000.0,167658000.0,83879000.0,46053000.0,5403000.0,32029000.0,73450000.0,11445000.0,19900000.0,15200000.0,13100000.0,19200000.0,18100000.0,20700000.0
,depreciationAndAmortization,520912000.0,509925000.0,437324000.0,409937000.0,363027000.0,346151000.0,363381000.0,303446000.0,242868000.0,159707000.0,117529000.0,99633000.0,63789000.0,43456000.0,40270000.0,43817000.0,40481000.0,36275000.0,11726000.0,27699000.0,27327000.0,27496000.0,26400000.0,24400000.0,20200000.0,19300000.0,15800000.0,10900000.0
,deferredIncomeTax,-176727000.0,78666000.0,76969000.0,-137522000.0,98592000.0,-146136000.0,-193662000.0,114404000.0,95408000.0,-8860000.0,23840000.0,37522000.0,32934000.0,23071000.0,7980000.0,-5822000.0,-25384000.0,20297000.0,-1499000.0,4334000.0,3868000.0,-4130000.0,-300000.0,6600000.0,1500000.0,-800000.0,1700000.0,2500000.0
,stockBasedCompensation,31654000.0,42269000.0,42172000.0,42337000.0,25561000.0,30367000.0,29598000.0,35775000.0,39203000.0,26825000.0,11498000.0,7549000.0,7467000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,315344000.0,-507963000.0,488106000.0,-127662000.0,1180330000.0,-944145000.0,-690359000.0,-593867000.0,785758000.0,1716483000.0,55681000.0,189434000.0,-148076000.0,-30918000.0,48897000.0,49920000.0,176903000.0,-41784000.0,-46350000.0,2142000.0,57368000.0,-13537000.0,-900000.0,-30400000.0,-21400000.0,48900000.0,-500000.0,-7900000.0
,accountsReceivables,254684000.0,-150437000.0,35793000.0,-115322000.0,-127221000.0,238392000.0,108876000.0,-68832000.0,71627000.0,286737000.0,-228466000.0,-474205000.0,331978000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,78499000.0,91599000.0,136551000.0,-162297000.0,-1869000.0,-33717000.0,-78842000.0,-15929000.0,-205013000.0,-56828000.0,-96854000.0,-17904000.0,15006000.0,-10955000.0,-33792000.0,1797000.0,7379000.0,-17453000.0,-15829000.0,4828000.0,6463000.0,-2603000.0,900000.0,2400000.0,-19600000.0,3500000.0,1800000.0,-6000000.0
,accountsPayables,-241765000.0,312794000.0,-326030000.0,188975000.0,247603000.0,-406339000.0,-217541000.0,2068000.0,-194051000.0,-164574000.0,342182000.0,583550000.0,-393186000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1935605000.0,1620261000.0,2128224000.0,1640118000.0,1767780000.0,587450000.0,1531595000.0,2221954000.0,2815821000.0,2030063000.0,313580000.0,257899000.0,68465000.0,216541000.0,247459000.0,198562000.0,148642000.0,-28261000.0,13523000.0,59873000.0,57731000.0,363000.0,13900000.0,14800000.0,45200000.0,66600000.0,17700000.0,18200000.0
,otherNonCashItems,0.0,-337016000.0,-198373000.0,-149240000.0,-128259000.0,-119838000.0,-83644000.0,-172042000.0,-129571000.0,-46657000.0,-27800000.0,-15536000.0,-40170000.0,16350000.0,5507000.0,-2211000.0,0.0,-22721000.0,0.0,-969000.0,8000.0,0.0,0.0,0.0,-7000000.0,100000.0,3100000.0,0.0
,netCashProvidedByOperatingActivites,457931000.0,1548611000.0,1554416000.0,951390000.0,602271000.0,979626000.0,758596000.0,869174000.0,1662687000.0,1338391000.0,283255000.0,211545000.0,155490000.0,422737000.0,245183000.0,251234000.0,165763000.0,70756000.0,-8973000.0,41847000.0,105641000.0,46804000.0,47600000.0,38200000.0,5500000.0,44500000.0,34200000.0,27700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-330160000.0,-293763000.0,-311029000.0,-272259000.0,-479790000.0,-676155000.0,-564821000.0,-425127000.0,-335263000.0,-374241000.0,-213232000.0,-302551000.0,-418059000.0,-161258000.0,-120429000.0,-106262000.0,-37780000.0,-21369000.0,-22793000.0,-35313000.0,-28571000.0,-19261000.0,-26900000.0,-49700000.0,-30300000.0,-18300000.0,-15200000.0,-22500000.0
,acquisitionsNet,0.0,-663000000.0,-54000000.0,-871000000.0,0.0,0.0,0.0,-11000000.0,0.0,873000000.0,0.0,-261000000.0,6000000.0,0.0,49000000.0,-121000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-41565000.0,-546632000.0,-509338000.0,-1025602000.0,-935512000.0,-671552000.0,-571024000.0,0.0,-201392000.0,-769432000.0,-641144000.0,-211972000.0,-322046000.0,-271720000.0,0.0,0.0,0.0,-5874000.0,-3282000.0,0.0,-5000000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,465716000.0,266603000.0,839513000.0,1276447000.0,846143000.0,297711000.0,301020000.0,0.0,230281000.0,945461000.0,509345000.0,319334000.0,268001000.0,119034000.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,1206000.0,1588000.0,3134000.0,0.0,0.0,5021000.0,-5740000.0,0.0,872739000.0,0.0,0.0,0.0,0.0,0.0,-38807000.0,142847000.0,240000.0,524000.0,8860000.0,5693000.0,2400000.0,2900000.0,3700000.0,-4100000.0,0.0,0.0,0.0
