Date,2018-12-31,2017-12-31
Revenue,37774000.0,9393000.0
Revenue Growth,3.02150537634409,
Cost of Revenue,25969000.0,11736000.0
Gross Profit,11805000.0,-2343000.0
R&D Expenses,14304000.0,9919000.0
SG&A Expense,11271000.0,9901000.0
Operating Expenses,25575000.0,19820000.0
Operating Income,-13770000.0,-22163000.0
Interest Expense,1894000.0,1303000.0
Earnings before Tax,-19879000.0,-23593000.0
Income Tax Expense,7000.0,5000.0
Net Income - Non-Controlling int,0.0,0.0
Net Income - Discontinued ops,0.0,0.0
Net Income,-19886000.0,-23598000.0
Preferred Dividends,0.0,0.0
Net Income Com,-19886000.0,-23598000.0
EPS,-6.49,-7.78
EPS Diluted,-6.49,-7.78
Weighted Average Shs Out,28496000.0,28496000.0
Weighted Average Shs Out (Dil),3063157.0,3031636.0
Dividend per Share,0.0,0.0
Gross Margin,0.3125,-0.2494
EBITDA Margin,-0.395,-2.244
EBIT Margin,-0.4761,-2.373
Profit Margin,-0.526,-2.512
Free Cash Flow margin,-0.0604,-0.5183
EBITDA,-14919000.0,-21074000.0
EBIT,-17985000.0,-22290000.0
Consolidated Income,-19886000.0,-23598000.0
Earnings Before Tax Margin,-0.5263,-2.5118
Net Profit Margin,-0.5264,-2.5123
