Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,53266338.0,39648193.0,39490197.0,35158559.0,32324847.0,29400736.0
Revenue Growth,0.3435,0.004,0.1232,0.0877,0.0995,
Cost of Revenue,13684218.0,9167303.0,10557299.0,9170132.0,6926654.0,7102923.0
Gross Profit,39582120.0,30480890.0,28932898.0,25988427.0,25398193.0,22297813.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,4250684.0,4238194.0,3366751.0,3264284.0,3570771.0,3162383.0
Operating Expenses,4250684.0,4238194.0,3628512.0,3264284.0,3570771.0,3162383.0
Operating Income,35331436.0,26242696.0,25304386.0,22724143.0,21827422.0,19135430.0
Interest Expense,12338755.0,7855211.0,7992185.0,6177015.0,5315325.0,3123701.0
Earnings before Tax,26805612.0,22604664.0,22825931.0,7764137.0,10467264.0,17544997.0
Income Tax Expense,611034.0,-8593.0,-373131.0,93601.0,288122.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,26194578.0,22613257.0,23199062.0,7670536.0,10179142.0,17544997.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,26194578.0,22613257.0,23199062.0,7670536.0,10179142.0,17544997.0
EPS,1.64,1.52,1.86,0.61,0.83,1.45
EPS Diluted,1.64,1.52,1.86,0.61,0.83,1.45
Weighted Average Shs Out,15953810.0,15945879.0,12479957.0,12479962.0,12476830.0,12082222.0
Weighted Average Shs Out (Dil),15953571.0,14870981.0,12479959.0,12479961.0,12281178.0,12059293.0
Dividend per Share,1.359,1.356,1.356,1.356,1.421,1.348
Gross Margin,0.7431,0.7688,0.7327,0.7392,0.7857,0.7584
EBITDA Margin,0.735,0.768,0.78,0.397,0.488,0.703
EBIT Margin,0.7349,0.7683,0.7804,0.3965,0.4882,0.703
Profit Margin,0.492,0.57,0.587,0.218,0.315,0.597
Free Cash Flow margin,-1.9228,0.4754,0.2238,-0.6953,-0.8405,-2.3268
EBITDA,39144367.0,30459875.0,30818116.0,13941152.0,15782589.0,20668698.0
EBIT,39144367.0,30459875.0,30818116.0,13941152.0,15782589.0,20668698.0
Consolidated Income,26194578.0,22613257.0,23199062.0,7670536.0,10179142.0,17544997.0
Earnings Before Tax Margin,0.5032,0.5701,0.578,0.2208,0.3238,0.5968
Net Profit Margin,0.4918,0.5703,0.5875,0.2182,0.3149,0.5968
