date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,6914000.0,6011000.0,5945000.0,10700000.0,1491000.0,24873000.0,14953000.0,15464150.0,14180792.69825,16304547.502449,21351322.788354,13779405.978417,9639750.205423,15923349.490054,13604331.674674,13291041.846048,12169619.179131,2732098.9844,5072131.91811,3459446.726718,1767900.633545,1140395.489978,1227371.80737
,costOfRevenue,47481000.0,57601000.0,57934000.0,62676000.0,61253000.0,51505000.0,38713000.0,21458258.0,18125426.454771,19489685.602351,22130442.129259,16965312.768599,13248317.99507,0.0,6186097.28895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,-40567000.0,-51590000.0,-51989000.0,-51976000.0,-59762000.0,-26632000.0,-23760000.0,-5994108.0,-3944633.756521,-3185138.099902,-779119.340905,-3185906.790182,-3608567.789647,15923349.490054,7418234.385724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,-5.86737055250217,-8.58259856928963,-8.74499579478553,-4.85757009345794,-40.0818242790074,-1.07071925380935,-1.58897880024075,-0.387613156882208,-0.278167366271971,-0.195352744344704,-0.0364904483262258,-0.231207847070633,-0.374342458336414,1.0,0.545284734533037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,47481000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8429988.892255,4525636.582018,8763227.139659,22316491.423628,23705879.222993,21608641.246006,12848984.911871,8716006.002001,7746310.57839,8650736.985767
,GeneralAndAdministrativeExpenses,14724000.0,17727000.0,16002000.0,16129000.0,39438000.0,26438000.0,8683000.0,5546273.0,26892605.77184,6182651.322233,4779980.203167,3965753.032184,3618757.600657,4442618.398465,3853303.019904,3784925.090408,7756831.982964,6784786.045328,5524942.355699,3101327.277981,2254820.940313,1567118.681516,1330499.772535
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2515000.0,173000.0,7298000.0,-1359000.0,-1568000.0,-770000.0,-5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,16702000.0,19755000.0,18183000.0,18156000.0,40530000.0,27027000.0,9212000.0,6159110.0,-37614856.809706,7138098.922625,11734190.529515,5880000.955019,4733603.944125,13284259.315359,9099453.500343,14378746.340623,35551088.891477,37377902.018091,32789053.61714,19870966.971947,10970826.942314,9313429.259906,9981236.758302
,costAndExpenses,64183000.0,77356000.0,76117000.0,80832000.0,101783000.0,78532000.0,47925000.0,27617368.0,-19489430.354935,26627784.524976,33864632.658775,22845313.723618,17981921.939195,13284259.315359,15285550.789293,14378746.340623,35551088.891477,37377902.018091,32789053.61714,19870966.971947,10970826.942314,9313429.259906,9981236.758302
,interestExpense,4011000.0,2108000.0,226000.0,261000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1978000.0,2028000.0,2181000.0,2027000.0,1092000.0,589000.0,529000.0,612837.0,869536.503724,955447.600392,1038406.854903,1914247.922834,1114846.343468,411652.024639,720513.898421,1830594.110556,5477765.484885,6887236.749771,5655470.015435,3920654.782095,1257163.054351,1304540.401704,989779.03425
,EBITDA,-55291000.0,-69317000.0,-67991000.0,-68105000.0,-99200000.0,-53070000.0,-32443000.0,-11540381.0,34539759.556909,-9367789.422135,-11474903.015518,-7151659.822367,-7227325.390304,3050742.199334,-960705.216198,742889.61598,-17903704.227461,-27758566.28392,-22061451.683595,-12490865.463134,-7945763.254419,-6868493.368224,-7764085.916683
,EBITDARatio,-7.99696268440845,-11.5316918981867,-11.436669470143,-6.36495327102804,-66.5325285043595,-2.13363888553854,-2.16966495017722,-0.746266752456488,2.43567198899758,-0.574550714806892,-0.537432885506136,-0.519010749343535,-0.749741978400867,0.191589225698999,-0.0706175973338302,0.0558940092571368,-1.47118031911492,-10.1601612688334,-4.34954217275477,-3.61065408715924,-4.49446258667046,-6.02290471032686,-6.32578153584919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-57269000.0,-71345000.0,-70172000.0,-70132000.0,-100292000.0,-53659000.0,-32972000.0,-12153218.0,33670223.053185,-10323237.022527,-12513309.870421,-9065907.745201,-8342171.733772,2639090.174695,-1681219.114619,-1087704.494576,-23381469.712346,-34645803.033691,-27716921.69903,-16411520.245229,-9202926.30877,-8173033.769928,-8753864.950933
,operatingIncomeRatio,-8.28304888631762,-11.8690733654966,-11.8035323801514,-6.55439252336449,-67.2649228705567,-2.15731918144172,-2.2050424663947,-0.78589628269255,2.37435408369943,-0.633150783299961,-0.586067195670253,-0.657931681481853,-0.865392936123902,0.165737125618164,-0.123579691735154,-0.0818374140398498,-1.92129838807459,-12.681020428438,-5.46455063600909,-4.74397253135293,-5.20556762871693,-7.166841540285,-7.13220305238287
,totalOtherIncomeExpensesNet,-3206000.0,-95037000.0,6009000.0,-39878000.0,-390265000.0,-24321000.0,-6718000.0,-2451004.0,-3814049.636621,468410.381978,-7123.860182,-416093.018814,-4114298.274445,-6244364.33404,19442632.120796,-4731341.484415,-2167554.527759,0.0,0.0,455258.231887,0.0,0.0,0.0
