date,,2020-08-01_FY,2019-08-03_FY,2018-07-28_FY,2017-07-29_FY,2016-07-31_FY
,revenue,1711733000.0,1577558000.0,1226505000.0,977139000.0,730313000.0
,costOfRevenue,957523000.0,874429000.0,690483000.0,542718000.0,407064000.0
,grossProfit,754210000.0,703129000.0,536022000.0,434421000.0,323249000.0
,grossProfitRatio,0.440611941231489,0.445707225978379,0.437032054496313,0.444584649676249,0.442617069667389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,805874000.0,679634000.0,492998000.0,402781000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1593000.0,0.0,0.0,0.0,13000.0
,operatingExpenses,805874000.0,679634000.0,492998000.0,402781000.0,0.0
,costAndExpenses,1763397000.0,1554063000.0,1183481000.0,945499000.0,666085000.0
,interestExpense,5535000.0,5791000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22617000.0,14331000.0,10542000.0,7655000.0,3544000.0
,EBITDA,-29047000.0,37826000.0,53566000.0,39295000.0,67772000.0
,EBITDARatio,-0.0169693521127419,0.0239775653256489,0.0436736906902132,0.0402143400273656,0.0927985671896844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-51664000.0,23495000.0,43024000.0,31640000.0,64228000.0
,operatingIncomeRatio,-0.0301822772593623,0.0148932717529245,0.0350785361657718,0.03238024477582,0.0879458533532883
,totalOtherIncomeExpensesNet,-1593000.0,1535000.0,11689000.0,-18839000.0,-3006000.0
,incomeBeforeTax,-47722000.0,30821000.0,54713000.0,12801000.0,61222000.0
,incomeBeforeTaxRatio,-0.027879348005793,0.0195371580632852,0.0446088682883478,0.013100490308953,0.083829809958196
,incomeTaxExpense,22465000.0,-6060000.0,9813000.0,13395000.0,28041000.0
,netIncome,-67117000.0,36881000.0,44900000.0,-594000.0,33181000.0
,netIncomeRatio,-0.0392099702465279,0.0233785382217326,0.0366080855764958,-0.000607897136436065,0.0454339440760332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.65555,0.368760357480676,0.591195850821615,-0.00616,0.095978
,EPSDiluted,-0.65555,0.355810032154592,0.552354211149736,-0.00616,0.095978
,weightedAverageShsOut,103278940.0,100013462.0,75947759.0,96411820.0,85551211.0
,weightedAverageShsOutDil,103278940.0,103653626.0,81288418.0,96411820.0,90908541.0
