date,,2021-02-28_FY,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,24094000.0,38292000.0,37437000.0,32905000.0,1780000.0
,depreciationAndAmortization,18037000.0,18194000.0,16189000.0,14091000.0,12607000.0
,deferredIncomeTax,-2713000.0,478000.0,-742000.0,-1794000.0,4359000.0
,stockBasedCompensation,1243000.0,1369000.0,1397000.0,1337000.0,1361000.0
,changeInWorkingCapital,7589000.0,804000.0,-1372000.0,-3260000.0,1271000.0
,accountsReceivables,6117000.0,1781000.0,1480000.0,-21000.0,3460000.0
,inventory,3187000.0,3241000.0,-3580000.0,1566000.0,1428000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-66000.0,-297000.0,-1400000.0,-443000.0
,otherNonCashItems,4567000.0,-1918000.0,-1574000.0,2011000.0,37509000.0
,netCashProvidedByOperatingActivites,52817000.0,57219000.0,51335000.0,45290000.0,58887000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,-19202000.0,-18733000.0,-27389000.0,-1350000.0,88491000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-1981000.0,-2713000.0,-4381000.0,-2603000.0,-2401000.0
,netCashUsedForInvestingActivites,-21183000.0,-21446000.0,-31770000.0,-3953000.0,86090000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-30000000.0,0.0,0.0,-10000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1235000.0,-2471000.0,-4811000.0,-3313000.0,-8443000.0
,dividendsPaid,-23467000.0,-23486000.0,-22611000.0,-22260000.0,-57200000.0
,otherFinancingActivites,0.0,0.0,69000.0,0.0,3175000.0
,netCashUsedProvidedByFinancingActivities,-24702000.0,-55957000.0,-27353000.0,-25573000.0,-72468000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,6932000.0,-20184000.0,-7788000.0,15764000.0,72509000.0
,cashAtEndOfPeriod,75190000.0,68258000.0,88442000.0,96230000.0,80466000.0
,cashAtBeginningOfPeriod,68258000.0,88442000.0,96230000.0,80466000.0,7957000.0
,operatingCashFlow,52817000.0,57219000.0,51335000.0,45290000.0,58887000.0
,capitalExpenditure,-3679000.0,-3394000.0,-4824000.0,-2667000.0,-3065000.0
,freeCashFlow,49138000.0,53825000.0,46511000.0,42623000.0,55822000.0
