date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,271141000.0,200882000.0,147094000.0,104352000.0,76846000.0,58720000.0,42421000.0,30040000.0
,costOfRevenue,83028000.0,63535000.0,46810000.0,31503000.0,23767000.0,19789000.0,12089000.0,8699000.0
,grossProfit,188113000.0,137347000.0,100284000.0,72849000.0,53079000.0,38931000.0,30332000.0,21341000.0
,grossProfitRatio,0.693782939503801,0.683719795700959,0.681768121065441,0.698108325666973,0.69071910053874,0.662993869209809,0.715023219631786,0.710419440745672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,62512000.0,50024000.0,41305000.0,22241000.0,14765000.0,11521000.0,7365000.0,5697000.0
,GeneralAndAdministrativeExpenses,74485000.0,46820000.0,31462000.0,22895000.0,14293000.0,12272000.0,7435000.0,4352000.0
,SellingAndMarketingExpenses,123330000.0,87731000.0,69608000.0,46998000.0,34847000.0,25925000.0,15818000.0,11695000.0
,otherExpenses,-921000.0,-212000.0,-124000.0,-86000.0,-12000.0,-62000.0,-78000.0,-76000.0
,operatingExpenses,260327000.0,184575000.0,142375000.0,92134000.0,63905000.0,49718000.0,30618000.0,21744000.0
,costAndExpenses,343355000.0,248110000.0,189185000.0,123637000.0,87672000.0,69507000.0,42707000.0,30443000.0
,interestExpense,24089000.0,7478000.0,6346000.0,691000.0,506000.0,538000.0,350000.0,295000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,30759000.0,19671000.0,13693000.0,10207000.0,7742000.0,5976000.0,2512000.0,2455000.0
,EBITDA,-41455000.0,-27557000.0,-28398000.0,-9078000.0,-3084000.0,-4811000.0,2226000.0,2052000.0
,EBITDARatio,-0.152890931286674,-0.137180036041059,-0.193060219995377,-0.0869940202391904,-0.0401322124769019,-0.0819311989100817,0.0524740105136607,0.0683089214380826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-72214000.0,-47228000.0,-42091000.0,-19285000.0,-10826000.0,-10787000.0,-286000.0,-403000.0
,operatingIncomeRatio,-0.266333752549412,-0.235103194910445,-0.286150352835602,-0.184807191045692,-0.140879160919241,-0.183702316076294,-0.00674194384856557,-0.0134154460719041
,totalOtherIncomeExpensesNet,-1367000.0,-1618000.0,-124000.0,-86000.0,-12000.0,-62000.0,-78000.0,-76000.0
,incomeBeforeTax,-95663000.0,-51825000.0,-46719000.0,-19587000.0,-11310000.0,-11386000.0,-712000.0,-771000.0
,incomeBeforeTaxRatio,-0.35281643130327,-0.257987276112345,-0.317613226916122,-0.187701241950322,-0.14717747182677,-0.193903269754768,-0.0167841399306947,-0.0256657789613848
,incomeTaxExpense,-2267000.0,425000.0,796000.0,47000.0,-24000.0,-562000.0,-89000.0,118000.0
,netIncome,-93396000.0,-52250000.0,-47515000.0,-19634000.0,-11286000.0,-10824000.0,-623000.0,-889000.0
,netIncomeRatio,-0.344455467819326,-0.260102946008104,-0.32302473248399,-0.188151640601043,-0.146865158889207,-0.18433242506812,-0.0146861224393579,-0.0295938748335553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.81638528546343,-1.58,-1.63,-0.7,-0.68,-0.53,-0.030181,-0.043129
,EPSDiluted,-2.81638528546343,-1.58,-1.63,-0.7,-0.68,-0.53,-0.030181,-0.043129
,weightedAverageShsOut,35100789.0,33161656.0,29107267.0,27862375.0,16659561.0,20612376.0,20642027.0,20612376.0
,weightedAverageShsOutDil,35100789.0,33161656.0,29107267.0,27862375.0,16659561.0,20612376.0,20642027.0,20612376.0
