Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,6797395.0,7976585.0,7882473.0,20889608.0,5100600.0,7678259.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,6797395.0,7976585.0,7882473.0,20889608.0,5100600.0,7678259.0
Receivables,27760956.0,22935245.0,20915134.0,14725030.0,13018702.0,8900308.0
Inventories,22274613.0,19320066.0,16731704.0,13493685.0,14935076.0,12238252.0
Total current assets,59520379.0,57013122.0,47830236.0,49846128.0,34700085.0,30440158.0
Property Plant & Equipment Net,51836633.0,43680372.0,33802047.0,21556866.0,20517240.0,17657710.0
Goodwill and Intangible Assets,8157916.0,8797581.0,9447486.0,1778264.0,1650037.0,1694915.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,319252.0,0.0,156514.0
Total non-current assets,63119711.0,59716511.0,46434304.0,25883282.0,22523702.0,20162863.0
Total assets,122640090.0,116729633.0,94264540.0,75729410.0,57223787.0,50603021.0
Payables,18280614.0,12797853.0,16386527.0,10972851.0,14232427.0,12739787.0
Short-term debt,22778694.0,31853762.0,20347730.0,18289461.0,22963789.0,23564115.0
Total current liabilities,47489288.0,55562719.0,42280973.0,32410820.0,39769263.0,37967011.0
Long-term debt,7203357.0,1801887.0,836471.0,0.0,0.0,0.0
Total debt,29982051.0,33655649.0,21184201.0,18289461.0,22963789.0,23564115.0
Deferred revenue,393749.0,543675.0,604873.0,597226.0,695873.0,435413.0
Tax Liabilities,247635.0,262828.0,164571.0,743147.0,560253.0,433865.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,10416750.0,3173246.0,2511785.0,0.0,0.0,0.0
Total liabilities,57906038.0,58735965.0,44792758.0,32410820.0,39769263.0,37967011.0
Other comprehensive income,-2472254.0,651597.0,-1520750.0,392450.0,1094617.0,1259398.0
Retained earnings (deficit),31602434.0,22654848.0,16976133.0,10182213.0,3147151.0,6689803.0
Total shareholders equity,64688467.0,57843550.0,49334539.0,43181367.0,17223933.0,12647394.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,,,,,,
Other Assets,6781104.0,,,,,
Other Liabilities,6429980.0,10911104.0,5546716.0,3148508.0,2573047.0,1663109.0
