date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,25512000000.0,12826000000.0,47587000000.0,8776000000.0,6798000000.0,9679000000.0,17020000000.0,13474000000.0,8223000000.0,5773000000.0
,depreciationAndAmortization,27330000000.0,25139000000.0,12137000000.0,11239000000.0,9607000000.0,7791000000.0,4484000000.0,3695000000.0,2951000000.0,1874000000.0
,deferredIncomeTax,685000000.0,1845000000.0,-1862000000.0,-1513000000.0,-864000000.0,-188000000.0,115000000.0,-197000000.0,72000000.0,-169000000.0
,stockBasedCompensation,15728000000.0,9855000000.0,6552000000.0,4193000000.0,3422000000.0,2718000000.0,1210000000.0,754000000.0,376000000.0,286000000.0
,changeInWorkingCapital,-21244000000.0,-9956000000.0,-3937000000.0,-978000000.0,2006000000.0,329000000.0,-1731000000.0,-741000000.0,33000000.0,91000000.0
,accountsReceivables,-6333000000.0,-3469000000.0,-4705000000.0,-1996000000.0,-2385000000.0,-1763000000.0,-714000000.0,-966000000.0,-526000000.0,-434000000.0
,inventory,-1501000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-4129000000.0,-1693000000.0,479000000.0,321000000.0,298000000.0,44000000.0,235000000.0,401000000.0,195000000.0,0.0
,otherNonCashItems,-13384000000.0,355000000.0,665000000.0,418000000.0,871000000.0,884000000.0,849000000.0,-4000000.0,51000000.0,5813000000.0
,netCashProvidedByOperatingActivites,32604000000.0,44379000000.0,28212000000.0,23772000000.0,25449000000.0,19576000000.0,15546000000.0,14705000000.0,11529000000.0,7794000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-20543000000.0,-28323000000.0,-12389000000.0,-9625000000.0,-13045000000.0,-9679000000.0,-4936000000.0,-3984000000.0,-5566000000.0
,acquisitionsNet,0.0,-4000000.0,286000000.0,-16000000.0,0.0,-6000000.0,-113000000.0,-75000000.0,0.0,-23000000.0
,purchasesOfInvestments,-364909000000.0,-91047000000.0,-55747000000.0,-70273000000.0,-74080000000.0,-44434000000.0,-19748000000.0,-11464000000.0,-16632000000.0,-20545000000.0
,salesMaturitiesOfInvestments,303286000000.0,62579000000.0,92503000000.0,75885000000.0,70972000000.0,46108000000.0,7929000000.0,18282000000.0,10207000000.0,0.0
,otherInvestingActivites,-81000000.0,178000000.0,-2553000000.0,-166000000.0,-550000000.0,-2000000.0,-863000000.0,-154000000.0,219000000.0,9052000000.0
,netCashUsedForInvestingActivites,-119947000000.0,-49136000000.0,25959000000.0,-7788000000.0,-13106000000.0,-11676000000.0,-28589000000.0,-710000000.0,-10190000000.0,-17794000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-374000000.0,-240000000.0,-21281000000.0,-668000000.0,-5397000000.0,-6096000000.0,-6414000000.0,0.0,0.0,0.0
,commonStockIssued,72650000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11403000000.0
,commonStockRepurchased,-10165000000.0,-1422000000.0,-10085000000.0,-77000000.0,0.0,0.0,-8423000000.0,-8518000000.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,-29000000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-5226000000.0,-800000000.0,-1553000000.0,-170000000.0,-55000000.0,-95000000.0,-42000000.0,-179000000.0,0.0,-28000000.0
,netCashUsedProvidedByFinancingActivities,139676000000.0,-2394000000.0,-32804000000.0,-587000000.0,-5021000000.0,-6023000000.0,-11707000000.0,11461000000.0,361000000.0,11598000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,23660000000.0,-5282000000.0,4288000000.0,-976000000.0,-3328000000.0,4716000000.0,9001000000.0,513000000.0,-205000000.0,1353000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,75993000000.0,-12433000000.0,25655000000.0,14421000000.0,3994000000.0,6593000000.0,-15749000000.0,25969000000.0,1495000000.0,2951000000.0
,cashAtEndOfPeriod,132446000000.0,56453000000.0,68886000000.0,43231000000.0,28232000000.0,24238000000.0,17645000000.0,33394000000.0,7425000000.0,6322000000.0
,cashAtBeginningOfPeriod,56453000000.0,68886000000.0,43231000000.0,28810000000.0,24238000000.0,17645000000.0,33394000000.0,7425000000.0,5930000000.0,3371000000.0
,operatingCashFlow,32604000000.0,44379000000.0,28212000000.0,23772000000.0,25449000000.0,19576000000.0,15546000000.0,14705000000.0,11529000000.0,7794000000.0
,capitalExpenditure,-24551000000.0,-20543000000.0,-28323000000.0,-12389000000.0,-9625000000.0,-13045000000.0,-9679000000.0,-4936000000.0,-3984000000.0,-5566000000.0
,freeCashFlow,8053000000.0,23836000000.0,-111000000.0,11383000000.0,15824000000.0,6531000000.0,5867000000.0,9769000000.0,7545000000.0,2228000000.0
