Date,2016-12,2015-12,2014-12,2013-12,2012-12
Revenue,30000000.0,1000000.0,2000000.0,1000000.0,000000.0
Revenue Growth,,,,,
Cost of Revenue,,,,,
Gross Profit,30000000.0,1000000.0,2000000.0,1000000.0,000000.0
R&D Expenses,13000000.0,26000000.0,27000000.0,14000000.0,15000000.0
SG&A Expense,15000000.0,10000000.0,8000000.0,4000000.0,4000000.0
Operating Expenses,27000000.0,36000000.0,35000000.0,18000000.0,19000000.0
Operating Income,3000000.0,-35000000.0,-33000000.0,-16000000.0,-19000000.0
Interest Expense,0000000.0,1000000.0,0000000.0,1000000.0,0000000.0
Earnings before Tax,2000000.0,-33000000.0,-34000000.0,-18000000.0,-20000000.0
Income Tax Expense,0000000.0,000000.0,000000.0,000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,2000000.0,-33000000.0,-34000000.0,-18000000.0,-20000000.0
Preferred Dividends,,,,,
Net Income Com,2000000.0,-33000000.0,-34000000.0,-18000000.0,-20000000.0
EPS,0.09,-1.76,-2.37,-16.18,-2.76
EPS Diluted,0.09,-1.76,-2.37,-16.18,-2.76
Weighted Average Shs Out,21000000.0,19000000.0,15000000.0,1000000.0,7000000.0
Weighted Average Shs Out (Dil),22000000.0,19000000.0,15000000.0,1000000.0,7000000.0
Dividend per Share,,,,,
Gross Margin,1,1,1,1,
EBITDA Margin,0.066666666666667,-32,-16.5,-16,
EBIT Margin,0.066666666666667,-32,-17,-17,
Profit Margin,0.066666666666667,-33,-17,-18,
Free Cash Flow margin,,,,,
EBITDA,2000000.0,-32000000.0,-33000000.0,-16000000.0,-19000000.0
EBIT,2000000,-32000000,-34000000,-17000000,-20000000
Consolidated Income,2000000.0,-33000000.0,-34000000.0,-18000000.0,-20000000.0
Earnings Before Tax Margin,0.066666666666667,-33,-17,-18,
Net Profit Margin,0.066666666666667,-33,-17,-18,
