date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY
,revenue,5274200000.0,5349500000.0,3980800000.0,3407807000.0,2173334000.0,2147036000.0,1931217000.0,1581623000.0,1383176000.0,1487205000.0,947729000.0,903297000.0,1035737000.0,1039671000.0,927893000.0,846936000.0,699260000.0,651462000.0,571254000.0,715730000.0,495729000.0,406460000.0,396894000.0,334252000.0
,costOfRevenue,2032100000.0,2418200000.0,1560100000.0,1650611000.0,967870000.0,917472000.0,802474000.0,743164000.0,590782000.0,612769000.0,413487000.0,386793000.0,410799000.0,414915000.0,377016000.0,362961000.0,349301000.0,299227000.0,284518000.0,335016000.0,237985000.0,203574000.0,199538000.0,167330000.0
,grossProfit,3242100000.0,2931300000.0,2420700000.0,1757196000.0,1205464000.0,1229564000.0,1128743000.0,838459000.0,792394000.0,874436000.0,534242000.0,516504000.0,624938000.0,624756000.0,550877000.0,483975000.0,349959000.0,352235000.0,286736000.0,380714000.0,257744000.0,202886000.0,197356000.0,166922000.0
,grossProfitRatio,0.614709339805089,0.547957753061034,0.608093850482315,0.515638356280153,0.554661179551785,0.572679731499612,0.584472381922902,0.530125699992982,0.572880096242271,0.587972740812464,0.563707557751214,0.571798644299715,0.6033751811512,0.600917020865254,0.59368590990556,0.571442234123948,0.500470497382948,0.540683877187004,0.501941343080311,0.531924049571766,0.519929235529896,0.499153668257639,0.497251155220286,0.499389682036308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,877800000.0,826300000.0,529300000.0,545293000.0,372596000.0,349543000.0,305043000.0,254723000.0,182650000.0,170607000.0,120823000.0,115524000.0,120864000.0,113698000.0,94926000.0,93040000.0,85389000.0,87963000.0,81650000.0,78595000.0,45571000.0,40787000.0,38362000.0,32073000.0
,GeneralAndAdministrativeExpenses,676600000.0,682900000.0,452100000.0,499811000.0,301670000.0,274815000.0,267278000.0,261471000.0,212391000.0,227781000.0,167222000.0,161218000.0,175646000.0,163247000.0,129587000.0,111188000.0,92411000.0,89355000.0,82615000.0,102620000.0,76743000.0,63006000.0,67549000.0,56248000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3200000.0,-2200000.0,-5800000.0,1338000.0,8864000.0,13742000.0,5898000.0,-404000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2548300000.0,2183300000.0,1466900000.0,1382771000.0,849162000.0,801104000.0,666855000.0,627731000.0,395041000.0,398388000.0,288045000.0,276742000.0,296510000.0,276945000.0,224513000.0,225328000.0,178665000.0,228118000.0,164265000.0,198573000.0,119914000.0,132730000.0,110911000.0,88321000.0
,costAndExpenses,4580400000.0,4601500000.0,3027000000.0,3033382000.0,1817032000.0,1718576000.0,1469329000.0,1370895000.0,985823000.0,1011157000.0,701532000.0,663535000.0,707309000.0,691860000.0,601529000.0,588289000.0,527966000.0,527345000.0,448783000.0,533589000.0,357899000.0,336304000.0,310449000.0,255651000.0
,interestExpense,497300000.0,502900000.0,199000000.0,146346000.0,104018000.0,62034000.0,48716000.0,40915000.0,34266000.0,31521000.0,31150000.0,24269000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,993900000.0,674100000.0,485500000.0,337667000.0,174896000.0,176746000.0,94534000.0,111537000.0,99424000.0,106612000.0,90057000.0,96046000.0,100317000.0,116171000.0,110682000.0,120466000.0,111627000.0,111076000.0,109039000.0,104326000.0,68472000.0,65151000.0,53768000.0,40153000.0
,EBITDA,1687700000.0,1422100000.0,1439300000.0,712092000.0,531198000.0,605206000.0,556422000.0,322265000.0,496777000.0,582660000.0,336254000.0,335808000.0,428745000.0,463982000.0,437046000.0,379113000.0,282921000.0,235193000.0,231510000.0,286467000.0,206302000.0,135307000.0,140213000.0,118754000.0
,EBITDARatio,0.31999165750256,0.265837928778391,0.361560490353698,0.208959016751829,0.244416182694422,0.281879763543788,0.288119874669703,0.203755888729489,0.359156752286043,0.391781899603619,0.354799737055635,0.371758126064849,0.413951611268111,0.446277716700764,0.471009049534806,0.447628864518689,0.404600577753625,0.361023359766187,0.405266308857356,0.400244505609657,0.416158828714883,0.332891305417507,0.353275685699456,0.355282840491605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,693800000.0,748000000.0,953800000.0,374425000.0,356302000.0,428460000.0,461888000.0,210728000.0,397353000.0,476048000.0,246197000.0,239762000.0,328428000.0,347811000.0,326364000.0,258647000.0,171294000.0,124117000.0,122471000.0,182141000.0,137830000.0,70156000.0,86445000.0,78601000.0
,operatingIncomeRatio,0.131546016457472,0.13982615197682,0.239600080385852,0.109872712861967,0.163942587747672,0.199558833666506,0.239169394221364,0.133235290584419,0.28727580582659,0.320095750081529,0.259775737578991,0.265429864153208,0.317095942309679,0.334539484125267,0.351725899430214,0.305391434535785,0.244964676944198,0.190520705735714,0.214389746067424,0.254482835706202,0.278034974754352,0.17260247010776,0.217803746088376,0.235154913059608
,totalOtherIncomeExpensesNet,-48900000.0,-48700000.0,-39500000.0,-141371000.0,4562000.0,-40046000.0,2697000.0,-33196000.0,-1384000.0,169000.0,7441000.0,-10788000.0,-24328000.0,312000.0,2035000.0,-19343000.0,1098000.0,-49929000.0,376000.0,-16041000.0,3170000.0,-28272000.0,-4783000.0,-7256000.0
,incomeBeforeTax,150400000.0,204500000.0,737300000.0,89787000.0,281293000.0,345907000.0,432354000.0,152177000.0,379695000.0,460698000.0,237813000.0,237250000.0,350985000.0,401090000.0,359185000.0,277268000.0,177896000.0,128332000.0,127191000.0,196199000.0,139784000.0,68611000.0,88167000.0,69493000.0
,incomeBeforeTaxRatio,0.0285161730689014,0.0382278717637162,0.18521402733119,0.0263474427982571,0.129429254776302,0.16110908247463,0.223876446820839,0.0962157227101528,0.274509534578391,0.309774375422353,0.250929326843433,0.26264894049244,0.338874637094166,0.38578550329864,0.387097434725771,0.327377747551173,0.25440608643423,0.19699076845618,0.222652270268567,0.274124320623699,0.281976644497296,0.168801358067214,0.222142436015662,0.207906011033591
,incomeTaxExpense,-420200000.0,-151400000.0,481900000.0,-80805000.0,-42632000.0,-19418000.0,37073000.0,24788000.0,42990000.0,31531000.0,20808000.0,-11570000.0,53237000.0,44061000.0,116816000.0,63483000.0,40634000.0,28657000.0,32377000.0,53363000.0,37740000.0,18523000.0,23799000.0,18361000.0
,netIncome,570600000.0,355900000.0,255400000.0,164639000.0,324132000.0,369009000.0,395281000.0,127389000.0,336705000.0,418950000.0,217005000.0,248820000.0,297748000.0,357029000.0,242369000.0,213785000.0,137262000.0,88232000.0,94814000.0,142836000.0,102044000.0,50088000.0,64368000.0,51132000.0
,netIncomeRatio,0.108187023624436,0.0665295822039443,0.0641579581993569,0.0483123017236598,0.149140445048943,0.171869032470811,0.204679743394968,0.0805432141540683,0.243428891189552,0.281702925958425,0.228973683405277,0.275457573754812,0.287474522972531,0.343405750472986,0.261203608605734,0.25242167058668,0.196296084432114,0.135436909597183,0.165975205425257,0.199566875777179,0.205846339431423,0.123229838114452,0.162179322438737,0.152974402546582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.39,1.51,1.1,0.76,1.59,1.84,1.99,0.65,1.76,2.24,1.18,1.36,1.44,1.66,1.15,1.03,0.67,0.44,0.48,0.74,0.591111,0.29037,0.358519,0.278519
,EPSDiluted,2.23,1.42,1.03,0.71,1.49,1.65,1.82,0.62,1.65,2.15,1.16,1.33,1.4,1.62,1.13,1.01,0.65,0.42,0.45,0.693333,0.555556,0.278519,0.337778,0.278519
,weightedAverageShsOut,238900000.0,236200000.0,232900000.0,217196000.0,203384000.0,200937000.0,198291000.0,194595000.0,191283000.0,187066000.0,183642000.0,183158000.0,207220000.0,215498000.0,210104000.0,206740000.0,206032000.0,202483000.0,199184000.0,193632000.0,172100250.0,172584000.0,180144000.0,184555125.0
,weightedAverageShsOutDil,256200000.0,249900000.0,248900000.0,234806000.0,217388000.0,223561000.0,217630000.0,205776000.0,203519000.0,194715000.0,187339000.0,186788000.0,212048000.0,220848000.0,215024000.0,211962000.0,212172000.0,210646000.0,208907000.0,205189500.0,183046500.0,180657000.0,190056375.0,184555125.0
