Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,3730535.4559,1225665.0544,787616.9906,578031.12
Stock-based compensation,557308.2489,43646160.8222,0.0,3644584.8097
Operating Cash Flow,26127785.8177,123872128.1741,12854139.6688,68556.4628
Capital Expenditure,-74929522.4313,-60185912.9383,-2285241.1807,-872438.7614
Acquisitions and disposals,0.0,-105652.9625,0.0,0.0
Investment purchases and sales,-96713892.9088,-32687424.4256,-14542836.5731,-3193652.75
Investing Cash flow,-171739652.6773,-93091747.2793,-16946724.2621,-4083808.35
Issuance (repayment) of debt,37355282.1997,0.0,0.0,0.0
Issuance (buybacks) of shares,155650651.2301,-6242896.0097,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,229716787.2648,51613059.2503,6778977.6818,3354028.6551
Effect of forex changes on cash,15656439.9421,-1323911.7291,0.0,0.0
Net cash flow / Change in cash,99761360.3473,81069528.416,2686393.0886,-661223.2322
Free Cash Flow,-48801736.6136,63686215.2358,10568898.4881,-803882.2986
Net Cash/Marketcap,0.9056,0.0557,0.0557,0.0557
